Runyoro,English
enju yemizaano yaharutuutu empyaka nijja kwoolekaga emizano yasekisipiya buli bwiirre oburutagata,The new theater will stage Shakespeare plays every summer.
Itwe tusiima emizimu ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the and
gw'obusubuzi omukago omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
y'omusomo twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire,"By the end of this project, we have trained one thousand farmers in organic methods."
gavumenti neja kuletaho enkora empyaka hali abalimi abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
nitwija kuha okusima hali emyoyo y'murusozi habwe emyandara na amabale,We will give thanks to the spirits of the mountains for the rocks and stones.
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
ebiro murubuga bisaatu orutubaire tutwetekanizi kubungira,Three days in a city we never planned to visit.
Kakuba gavumenti yakozeseze kare amaani Twakubaire lwiina ebitwehinguliriize ebyeowruuu muno.,"If the government had invested in renewable energy earlier, we could have a cleaner environment now."
abaire omukazi nakorra mukeeto kumara emyaka atkabaire CFO,She works in the accounting department for years before she became CFO.
enyunyuzi zikaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
"Omwehanga hangi ekisisani nyaisatu akaiihamu kurungi ,mukikuya kyomuti kimu kiti.",The sculptor has chiseled a figure out of a single block of wood.
nijnja kwenga nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi,I will learn to be even in pain-it means I'm still alive to feel.
obujanjabi hamu bukakora n'emibazi endi,The medication interacted with other drugs.
buli muntu watangantangaine amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you met knows something you don't — that's a chance to learn.
ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
obujanjabi bukakora hamu n'emibazi endi,The medication with other drugs.
cukamba y'omuyanja nejakuturukya ehuzo zamakamba okwerwanaho,The sea cucumber will squirt sticky threads to defend itself.
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekintu ekihyaka.","Everytime I think I've figured it out, I learn something new."
"dora ebinyonyi omumwanya; bitasige rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they did not sow or reap, yet your heavenly father feeds them."
"kakuba gavumenti ebaire etairemu sente kara, ntusobora okuba n'ebyobuhangwa","If the government has invested in renewable energy earlier, we could a cleaner environment now."
yanyegeseze nuwe ngu tikine buzibu bwona okusaba obukonyezi,He was the one who taught me that it's okay to ask for help.
"kakuba ntalitungire okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu","If l did muster the courage to talk to her that day, we would have missed out on this friendship."
omukazi asoraize embibo entoro z'okwahura,She has collected indigenous seeds for preservation.
"kakuba omuntu afwa, ekyaro kija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone died, the whole village comes to pay respects, whether they knew them well or not."
ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju,The ants will in a long line carrying crumbs back to their nest.
ebiro bisaatu omurubuga orututekanizaga kubungira,Three days in a city we have never planned to visit.
"hakumalira ye kyasa kinu, tukahindura ekoragana yaitu n'byobuhangwa","The the end of this century, we transformed our relationship with nature."
omutezi wenanga naija kuteranizaho ha omulere bandi,The harmonica player has added a bluesy feel to the band's sound.
ebyafayo eby'okubaza byayolekaga okwijuka abakuru kw'abantu,Oral history projected record elders ' memories.
omukago gw'obusubuzi omuhyaka gwimukya ebitundwa aheru,The new trade deal boosts exports.
egali y'omwika eraba aheru ebaire y'orubuga nungi muno nti nkaba ntasobora kubyama ntagirozire,The train ride through the countryside has so been beautiful that i did'nt sleep a wink.
abekento alipota bamalirize y'omwaka,The finance team finalized the annual report.
"kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
"Akangambira ,""lzooba ndigenda kwongera kwimuka nyenkya, kandi naiwe nukwo"".","She told me , ""The sun will rise again tomorrow, and so will you""."
Ekiro kyaijo omwigi w'enjura eyiturukwetaaga acekecerege kuleeta rnjura.,The rainmaker danced to bring the rain that we need for the crops yesterday.
nibaija abazirweneho kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
obaire noyenda okutekaho okwokya rundi aisi nambere hatunire obuhuta,You needed apply heat or ice to the injured
"dora ebinyonyi omumwanya; tibisigire rundi okugesa, baitu ise owomwiguru obirisa","Look at the birds of the air; they have not sown or reap, yet your heavenly father feeds them."
ebizina byenzarwa hamu n'okucekeca n'orunyege biba mubulimukoro,Traditional music and danced accompained ceremonies.
"kakuba basi etandeka eki ekiro, kurora tindikwija munyani wange muno","If i will not miss the bus that day, i never would have met my best friend."
ekyaro kaitu kibaire nikiyamba abo boona abatakwesobora,Our village has always helped those who are in need.
anaga enjura azina nukwo enjura egwe egi eyitukwendera ebirimwa baitu ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
"ekiniga nikija kwija omubicweka ebimu ebiro nisobora kwikya, ebiro ebindi tinkusobora","The grief will come in waves some days l can breath, some days l can't."
Obworaba nogonza kwetrgereza ebyobuhangi bwaaitu tandika nebyokulya byaitu.,"If you want to understand our culture, start with our food."
abantu abaingi abesoroize abaijwiire omwiro omuzaano gutakatandikire,The crowd is buzzing with excitement before the show starts.
omunya gucikize omukira gwako kandi katoroka hali ekinyonyi,The skink has its tail and escaped from the grasp.
okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali,The reforestation project will bring back wildlife that had disappeared from the area.
nkairukira mwamunwani wange omukuru ijo,I run into an old friend yesterday.
Akatebe akeby'ensimbi nikamaliiriza ensoborra ( ) ripoota eyabuli mwaka.,The finance team is finalizing the annual report.
anaga enjura azina nukwo enjura egwe eyitukwendera egi ebirimwa baitu ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
Ekka yaitu ejaguza amagesa na mazina ag'okusiima ensi.,Our family has always celebrated the harvest with a dance that thanks the earth.
egali y'omwika eraba aheru y'orubuga ekaba muno nungi nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
omunya gucikize omukira gwako kandi katoroka hali ekinyonyi,The skink has wiggled its tail and escaped from the bird's grasp.
Akarwarro kaheereza obuheereza obukwatiraine n'okuzaara.,The clinic provides prenatal care for expectant mothers.
abazirweneho nibaija kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
wenanga omutezi akateranizaho omulere ha bandi,The harmonica player added a bluesy feel to the band's sound.
omukazi ataaha naworoza hamu nokulinda,She had been collecting indigenous seeds for preservation.
Ebiro bisatu omu rubuga orututatekanizaaga kobunga.,Three days in a city we'd never planned to visit.
ekihemeheme nkatera kandi nakisindika hamutimbagano ijo,I have drawn a funny cartoon and posted it on social media yesterday.
obujanjabi bukakora hamu n'emibazi endi,The medication interacted with other drugs.
"hakumalira ye kyasa kinu, tukahindura ekoragana yaitu n'byobuhangwa","The the end of this century, we transformed our relationship with nature."
"mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima gwange n'ogwe","My son will ask me,""Where is God?""I pointed to my heart and his."
atunga okwimukiza ha mulimo,He receives a raise at work.
omukazi akasoroza embibo entoro z'okwahura,She collects indigenous seeds for preservation.
"hakumalira y'omusomo gunu, nitwegesa abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
ekyaro kaitu kiguma nikiyamba abo boona abatakwesobora,Our village always helped those who are in need.
akahuka nikaija kujanjara muno mubantu,The virus will widely circulate in the community.
noyetagisibwa amaino gawe emirundi ebiri buli mwaka,needed to have your teeth cleaned twice a year.
"ekiniga kiaizira ebiro omubicweka ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
"omurundi gw'okubanza nkagenda mwoyomubudabuda, nkatina ekinazonzora hali nyo","The first time I have gone to therapy, I was terrified of what I might discover about myself."
bukozire obujanjabi hamu n'emibazi endi,The medication has interacted with other drugs.
okucamuka kwamabale omwitak hansi nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
omukazi naija kwega hakulima n'okulisa okwokwebaisaho,She will learn about sustainable agriculture.
nkaba nyine obuzibu n'okutekana ahahuliriza,I had difficulty concetrating.
akahuka nikaija kujanjara muno mubantu,The virus will widely circulate in the community.
Nsabira amadiini goona omugisa-itwena tuli baana ba Ruhanga omu.,I pray for peace among all religions-we're all children of the same God.
empyaka enkoragana eyobusubuzi imukya ebitundwa ye bw'obulimi aheru yihanga,The new trade deal boosts agricultural exports.
bakozesa turakita okulima omusiri,They plow the fields using a tractor.
ninja kwirukira mwa munyani wange omukuru nyencya,I will run into an old friend yesterday.
"gw'okubanza omurundi okugenda mwoyomubudabuda, nkatina ekinazonzora hali nyowe","The first time I go to therapy, I was terrified of what I might discover about myself."
embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire,The wild dog will chase the for miles until it tired out.
Ekitebe kikahwahi omumwaka ogwa 1977 habwobutetegerezangana omubyendema.,The community collapsed in 1977 due to political differences.
Abaikazi bombekere ibandiro lihyaka haiziba ly'emirwa.,The community has built a new shrine at the sacred spring.
ninyija okugira obuzibu by'okutekana n'okuhuliriza,I will have difficulty concetrating.
omukazi akozire mukeeto kumara emyaka nyingi atakafokere CFO,She has worked in the accounting department for years before she became
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize kange omukasu akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
akatebe akatunzi nikahayo hali omuguzi owamaani,The sales team is presenting to a major client.
Balimire amawinde nibakozesa karakita.,They have plowed the fields using a tractor.
omutezi wenanga naija kuteranizaho omulere ha bandi,The harmonica player has added a bluesy feel to the band's sound.
embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire,The wild dog chased the impala for miles until it tired out.
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water will affect agricultural production the region.
"mutabani akagwize,""ruhanga wange ali nkaha?"" nasonga hamutima gwange n'ogwe","My son asked me,""Where is God?""I pointed to my heart and his."
tukhaire okusima emyoyo y'omurusozi habwe emyandara na amabale,We have given thanks to the spirits the mountains for the and stones.
omunya ruraiha rahuhanyga kira yairuka ekinyonyi kugikwaata,The skink wiggled its tail and escaped from the bird's grasp.
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
"akasumi kona ninyija kutekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I will think I've figured it out, I learn something new."
"kakuba gavumenti eba ekendize omuhendo gwa sola pano, abantu nibaija baingi kutandika kukozesa amasanyarazi","If the government has subsidized solar panels, more people would use renewable energy now."
"omurundi gw'okubanza nkagenda mwoyomubudabuda, nkatina ekinazonzora hali nyo","The first time I have gone to therapy, I was terrified of what I might discover about myself."
taxi empyaka bagitandikireho omwaka ogurukwija,The new tax has been implemented next year.
enyange nija kwemera kurungi muno omumaizi gahaihi,The egret will stand perfectly still in the shallow water.
"kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
omulimi naija kugesa ge amacande kandi agatwale hakyoma,The farmer will harvest his sunflower and took it for pressing yesterday.
nyinenkuru nyowe arukire ebigega eby'akatale kumara emyaka nyingi,My grandmother has woven baskets for the market for many years.
ekitebe kikagwa omu 1977 mupolipo habw'okwahukana,The community collapsed in 1977 due to political differences.
"kakuba gavumenti omuhendo erakehya gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government will subsidize solar panels, more people would use renewable energy now."
okuhandika kwabaramagi nikwija okutandika omukyasa kya 19th m'uganda,Missionary writings will document 19th century Uganda.
"gunu omurundi wiiki erukwija, nitwija kubyama hamusa gwenyanja","This time next week, we will lie on a beach."
"hakumalira y'omusomo gunu, nitwegesa abalimi orukumi omukukozesa rumu orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
Ntaaha nyine obuleemezi okutekaho omutiima.,I've been having difficulty concetrating.
buli muntu orukwija kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something don't that's a to learn.
abantu habizina behumwize ebyamporampora,The crowd has back swayed and forth to the slow music.
"gunu omurundi erukwija, tubyamire hamusa gwenyanja","This time next week, we have lied on a beach."
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chiseled a figure out of a single block of wood.
omukazi asoraize embibo entoro z'okwahura,She has collected indigenous seeds for preservation.
Abebyokuseruliriza bakaba nibecumitiriza obubarozire y'ebinyonyi ebihyaaka.,The researchers were studying bird migration patterns when they discovered a new species.
ninyijuka akasumi nikimanya kenyini akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
"kakuba nakugambira ekintu kimu hali ekiniga, kiri tokwija kukirugaho-nokirabamu","If I will tell you one thing grief, it's that you never get over it-you get through it."
nitwija kuha okusima hali emyoyo y'murusozi habwe na emyandara amabale,We will give thanks to the spirits of the mountains for the rocks and stones.
abasaija abato okwombeka nibaija orugo rw'ente oruhyaka,The young men will build the new kraal for the cattle.
Nuwe yangambiire ngu kirungi kusaba obuyambi.,He's the one who taught me that it's okay to ask for help.
Obuguuda bwihanga butungire omurro ogwokutemba okwemihendo.,The economy is facing inflationary pressures.
omusomesa wange owunyenda agambire ngu nkaba nyine ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher has told me that i had a gift- for writing those words stayed with me.
omutezi wenanga naijakuteranizaho omulere ha bandi,The harmonica player will add a bluesy feel to the band's sound.
omukazi ataaha naworoza hamu nokulinda,She had been collecting indigenous seeds for preservation.
"ekiniga kizirege omubicweka ebiro ebimu ninsobora okwikya, ebiro ebindi tinkusobora","The grief has come in waves some days l can breath, some days l can't."
arolera ekitebe kumara emyaka nyingi atakabaire mukuru,She manages a team for years before she became director.
noija kwetagisibya pulasita okujwara okumara wiiki mukaaga,You will need to wear a cast for six weeks.
"ekiniga kizirege omubicweka ebimu ebiro ninsobora okwikya, ebiro ebindi tinkusobora","The grief has come in waves some days l can breath, some days l can't."
abantu omuka baisoroize y'omunyoro habworukurato,People have gathered at the chief's house for the meeting.
"ekiniga nikija kwija omubicweka ebiro ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief will come in waves some days l can breath, some days l can't."
"kakuba ntalitungire okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire bunu obunyani","If l did not muster the courage to talk to her that day, we would have missed out on this friendship."
nyirukire mwamunwani wange omukuru ijo,I have run into an old friend yesterday.
okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affected agricultural production in the region.
"omurundi gw'okubanza ninyija mwomubudabuda, kugenda nkatina ekinazonzora hali nyowe","The first time I will go to therapy, I was terrified of what I might discover about myself."
okuhandika kwabaramagi kukatandika mukyasa 19th kya m'uganda,Missionary writings documented 19th century Uganda.
Abasebeni bakagaruka nentekereza empyaka hamu nokunihira.,Veterans returned with new ideas and expectations.
"kakuba bus etandekere, tinanditangatangaine munyani wange muno","If i have not missed the bus that day, i never would have met my best friend."
enyange ekaimera kurungi muno mumaizi gahaihi,The egret stood perfectly still in the shallow water.
"omukazi abaire agambire,""izoba nirija kwimuka nyenkya,kandi naiwe oti.""","She has told me,""The sun will rise again tomorrow, and so will you""."
"hakumalira y'omusomo gunu, ni twija kuba twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijunzire","By the end of this project, we train one thousand farmers in organic methods."
"Omwehanga hangi ekisisani nyaisatu , akaiihamu kurungi ,mukikuya kimu kyomuti kiti.",The sculptor has chiseled a figure out of a single block of wood.
nguzire ebuntu omu buli supamaketi wiiki,I have bought groceries from the supermarket every week.
abekento bamalirizege alipota y'omwaka,The finance team has finalized the annual report.
"kakuba omuro guba tigugwire mpaka nyenkya, ogaruke hairwaro","If the fever has not gone down by tomorrow, come back to the clinic."
bakitunzi batangatangaine kiguzi omukuru,The sales team has presented to a major client.
kotoni naija kuba kirimwa kyasente mukyasi kya amkumi abiri m'uganda,Cotton will become a major cash crop in the early 20th century Uganda.
cukamba y'omuyanja ekaturukya z'amakamba ehuzo okwerwanaho,The sea cucumber squirted sticky threads to defend itself.
ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka,Our clan had own special way of welcoming the new year.
abaserurizi nibaija kusoma endubata y'ebinyonyi obu barazonzora ekika ekihyaka ekyebinyonyi,The researchers will study bird migration patterns when they discovered a new species.
nyirukire wange mwamunwani omukuru ijo,I have run into an old friend yesterday.
abantu nibaija kwesoroza omuka y'omunyoro habw'orukurato,People will gather at the chief's house for the meeting.
omukazi ayegere n'okulisa hakulima okwokwebaisaho,She has learned about sustainable agriculture.
cukamba y'omuyanja ekaturukya ehuzo z'amakamba okwerwanaho,The sea cucumber squirted sticky threads to defend itself.
Noija kwetaagibwa kuteekaho obutagasi obufuki rundi ha kicweka ekihutaire.,You'll need to apply heat or ice to the injured area.
tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
ninyetaga kukehya sukali,I need to cut down on sugar.
"kakuba basi etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
omunya gukacicya omukira gwako kandi hali katoroka ekinyonyi,The skink wiggled its tail and escaped from the bird's grasp.
ninyija okugira obuzibu by'okutekana n'okuhuliriza,I will have difficulty concetrating.
omukago omuhyaka gw'obusubuzi gwimukize ebitundwa aheru,The new trade deal has boosted exports.
"kakuba gavumenti etekamu sente omubintu ebikyegarukamu kara, ntusobora okuba nebyobuhangwa ebiyonjo","If the government invests in renewable energy earlier, we could have a cleaner environment now."
okubaira nambere emiti ebaire etemerwe kigarwireho irindiro lyebisoro byomukisaka mukicweka nambere byali,The reforestation project has brought back wildlife that had disappeared from the area.
nkega kwenyumirizamu nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I learned to be grateful even in pain-it means I'm still alive to feel.
anaga ejura azinire nukwo enjura egi egwe eyitubaire nitwendera ebirimwa ijo,The rainmaker has danced to bring the rain that we need for the crops yesterday.
"dora ebinyonyi omumwanya; rundi tibisigire okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they have not sown or reap, yet your heavenly father feeds them."
Abasungi nibaseyeya enyuma nomumaiso habwekizina ekiruugenda mpora mpora.,The crowd is swaying back and forth to the slow music.
"kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam","If I have told you one thing about grief, it's that you never get over it-you get through it."
oyetagisize okutekaho okwokya rundi nambere hantungire obuhuta,You have needed to apply or ice to the injured area.
nibaija kulima omusiri ni bakozesa turakita,They will plow the fields using a tractor.
omulimi agesire amacande ge yagatwara kandi hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
Abasigazi nibakora orugo rw'ente.,The young men are building the new kraal for the cattle.
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
irwaro nirija kutekaho obujanjabi bw'abazaire abaine enda,The clinic will provide prenatal care for expectant mothers.
okutwarwa kwitaka nikwija okuletera abalimi okuleka itaka lyabo kandi bakagenda mumbuga,The soil erosion will force farers to abandon their land and move to cities.
atafike omugabo gwa babizinesi bakama,He never missed a dividend payment.
ninyija kusunga ekituru kyomutini ekirikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I will watch a shadow puppet show that told the story of a great king yesterday.
gw'obusubuzi omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
"kakuba omuro guba tigugwire mpaka nyenkya, ogaruke hairwaro","If the fever has not gone down by tomorrow, come back to the clinic."
Hakumaliira kwe kyaasa kiru nitwiija kuba tumazire kwatundwira enkoragana yaitu n'ebyobuhangwa.,"The the end of this century ,we will have transformed our relationship with nature."
"mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe","My son asked me,""Where is God?""I pointed to my heart and his."
"Kakuba omuswija gutakeeha kikahika nyekya, ogaruke karwarro. omu","If the fever doesn't go down by tomorrow, come back to the clinic."
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chisels a figure out of a block of wood.
Uganda ey'ekyasa ekya 19 eri omubihandiiko ebyabakwenda abenjiri.,Missionary writings document 19th century Uganda.
ebisisani Ntiirelye rudingisa nabusindika hamura kiro kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
ninyija kwijuka akasumi kenyini munyani owamazima-nambere atalinsekeraize omukasumi ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
tukhaire hali okusima emyoyo y'omurusozi habwe emyandara na amabale,We have given thanks to the spirits of the mountains for the rocks and stones.
omukazi abaire nakorra mukeeto kumara emyaka atkabaire CFO,She works the accounting department for years before she became CFO.
okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption created a new island in the middle of the ocean.
obujanjabi nyingi byasente baitu nibukoraho,The treatment was expensive but effective.
"dora ebinyonyi omumwanya; tibirikwija kusiga rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they will not sow or reap, yet your heavenly father feeds them."
lyabantu igana bakatoka nokusemererwa omukoro gutakatandikire,The crowd buzzed with excitement before the show starts.
omulimi ayombire omusiri gwamuhogo wiiki ehwaire,The farmer weeds his cassava field last week.
naija okundindisa okumara esha yona,She will make me wait for an hour.
"kakuba nakugambira kimu ekintu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu","If I will tell you one thing about grief, it's that you never get over it-you get through it."
omusomesa wange owunyenda naija kungamba nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher will tell me that i had a gift- for writing those words stayed with me.
"Omukyaro kyaitu omuntu obwafa ,abasi,bensi boona baterana bazagika abafeerwa.","When someone die in our village , the whole community comes together to support the family."
abaserurizi nibaija kusoma y'ebinyonyi endubata obu barazonzora ekika ekihyaka ekyebinyonyi,The researchers will study bird migration patterns when they discovered a new species.
buli muntu orukwija kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something you don't — that's a chance to learn.
akatunga ha okwimukiza mulimo,He received a raise at work.
omwaka gw'enkumi ibiri tutungire okukeha kwingi muno mukukeha kw'ebyobuhanga,"By 2030, we have achieved a significant reduction in the loss of biodiversity."
ekitebe nikija kugwa omu1977 habw'okwahukana mupolipo,community collapse in 1977 due to political differences.
"gunu omurundi wiiki erukwija, tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
akahuka kajanjaire muno mubantu,The virus widely circulated in the community.
busayo ekibi kintu nkokurubata mukigana otajaire sokisi,There was nothing worse than stepping in a puddle with socks on.
"kakuba likuburanganize isomero obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
ebizina byenzarwa hamu n'okucekeca n'orunyegebirabaga mubuli mukoro,Traditional music and will dance accompained ceremonies.
"kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school made you miserable, consider whether there's another way."
tuzikire abafu baitu nambere baisenkuru bahumura,We have our dead in the ground where our ancestors rest.
okucamuka kwamabale hansi omwitaka kukabaruka okuhangwaho kwaletaho obuhanga muhagati y'enyanja,The volcanic eruption created a new island in the middle of the ocean.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
omutezi wenanga naijakuteranizaho omulere ha bandi,The harmonica player will add a bluesy feel to the band's sound.
izaniro ly'emizano elihyaka balitekanize shakespeare azanira buli y'omusana musizoni,The new theater has staged Shakespeare plays every summer.
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The crowd will cheer for the band to play one more song.
"mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
"omurundi gw'okubanza ninyija kugenda mwomubudabuda, nkatina ekinazonzora hali nyowe","The first time I will go to therapy, I was terrified of what might discover myself."
abantu nibaija kwombeka iramizo erihyaka nambere bona batina,The community will build a new shrine at the sacred spring.
"dora ebinyonyi omumwanya; bitasige rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they did not sow or reap, yet your heavenly father feeds them."
ebiro bisaatu murubuga tuturukwija orutubaire kwetekaniza kubungira,Three days in a city we will never plan to visit.
akahuka kajanjaire mubantu muno,The virus widely circulated in the community.
Obuguuda bwihanga butungire ogwokutemba omurro okwemihendo.,The economy is facing inflationary pressures.
Ekiro kyaijo omwigi w'enjura eyiturukwetaaga acekecerege kuleeta rnjura.,The rainmaker danced to bring the rain that we need for the crops yesterday.
naija kutunga okwimukizibwa ha mulimo,He will receive a raise at work.
ekika kyabaiito nikija kulema bunyoro kurugira kimu mukyasi kya 16th,The Babiito dynasty will rule Bunyoro since the 16th century.
okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali,The reforestation project brings back wildlife that had disappeared from the area.
kotoni akaba kirimwa kyasente omukyasi kya amkumi abiri m'uganda,Cotton became a major cash crop in the early 20th century Uganda.
omukazi naija kusoroza embibo z'okwahura entoro,She will collect indigenous seeds for preservation.
ekika ky'ababiito kiremere bunyoro kurugira kimu omkyasi kya 16th,The Babiito dynasty ruled Bunyoro since the 16th century.
ekika kyabaiito kulema bunyoro kurugira mukyasi kya 16th,The Babiito dynasty will rule Bunyoro the 16th
"kakuba omuntu afwa omukyaro kyaitu, bona abantu nibaija kwesoroza baije okusagika eka","When someone die in our village, the whole community will together come to support the family."
eka yaitu ebaire nejaguza amagesa namazina agokusima itaka,Our family has always celebrated the harvest with a dance that thanks the earth.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona baija baije kwesoroza okusagika eka","When someone die in our village, the whole community has together come to support the family."
Akatebe akeby'ensimbi nikamaliiriza ensoborra ( ripoota ) eyabuli mwaka.,The finance team is finalizing the annual report.
enyunyuzi zakire muno ekiro omumwanya kukira ebitara by'omurubuga,The stars have brightly shone in the sky away from lights.
omukazi ayegere hakulima n'okulisa okwokwebaisaho,She has learned about sustainable agriculture.
nkaba nyine n'okutekana obuzibu ahahuliriza,I had difficulty concetrating.
"kakuba gavumenti erakehya omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government will subsidize solar panels, more people would use renewable energy now."
ekyaro kaitu nikiyamba kibaire abo boona abatakwesobora,Our village has always helped those who are in need.
abantu bakehumuzamu ebyamporampora habizina,The crowd back swayed and forth to the slow music.
wange omusomesa owunyenda agambire ngu nkaba nyine ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher has told me that i had a gift- for writing those words stayed with me.
omutendereza amanyirire abakuru nekizina kye ijo,The praise singer has honored the chief's bravery with his song yesterday.
tihabaireho ekintu ekibi nkoku rubata omukigana sokisi otaine,There has been nothing worse than stepping in a puddle with socks on.
bakwesoroleza abantu omuka y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
kakuba ntararabirweho baasi ekiro eki tinakutangaine engajani yange.,"if i hadn't missed the bus that day, i never would have met my best friend."
"omurundi wiiki erukwija, nitwija kubyama hamusa gwenyanja","This time next week, we lie on a beach."
"kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
