Runyoro,English
abantu habizina behumwize ebyamporampora,The crowd has back swayed and forth to the slow music.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't  that's a chance to learn.
abaserurizi basomereho endubata y'ebinyonyi obu bazonzoire ekika ekihyaka ekyebinyonyi,The researchers have studied bird migration patterns when they discovered a new species.
"omuro tigurukwija kugwa mpaka nyekya, ogaruke hairwaro","If the fever will not go down by tomorrow, come back to the clinic."
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
egali y'omwika eraba y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
abantu bombeka iramizo erihyaka nambere bona batina,The community builds a new shrine at the sacred spring.
tarukwija kufika omugabo abakama gwa babizinesi,He will never miss a dividend payment.
"kakuba gavumenti ekehya omuhendo gwa sola pano, abantu baingi nibaija kutandi kukozesa amasanyarazi","If the government subsidizes solar panels, more people would use renewable energy now."
obujanjabi bukakora hamu n'emibazi endi,The medication with other drugs.
"kakuba gavumenti ebaire etairemu sente kara, ntusobora okuba n'ebyobuhangwa ebiyounjo","If the government has invested in renewable energy earlier, we could have a cleaner environment now."
kotoni naija kuba kirimwa kyasente mukyasi kya amkumi abiri m'uganda,Cotton will become a major cash crop in the early 20th century Uganda.
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga,The soil erosion forced farers to abandon their land and move to cities.
igana lyabantu nirija kusemererwa omukoro gutakatandikire,crowd will buzz with excitement before the show starts.
"kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam","If I have told you one thing about grief, it's that you never get over it-you get through it."
omukazi aija kukora omukeeto kumara emyaka nyingi atakafokere CFO,She will work in the accounting department for years before she became CFO.
tihabaireho ekintu ekibi nkoku rubata omukigana sokisi otaine,There has been nothing worse than stepping in a puddle with socks on.
irwaro nirija kutekaho obujanjabi bw'abazaire enda abaine,The clinic will provide prenatal care for expectant mothers.
akatunga ha okwimukiza mulimo,He received a raise at work.
ebyafayo eby'okubaza byayolekaga okwijuka kw'abantu abakuru,Oral history projected record elders ' memories.
abasaija abato nibaija okwombeka orugo rw'ente oruhyaka,The young men will build the new kraal for the cattle.
ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying crumbs back to their nest.
ekika ky'ababiito kiremere bunyoro kurugira kimu omkyasi kya 16th,The Babiito dynasty ruled Bunyoro since the 16th century.
nyikaire ninyetagisibya sukali okusara,I have needed to cut down on sugar.
"dora ebinyonyi omumwanya; bitasige rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they did not sow or reap, yet your heavenly father feeds them."
rwegaali y'omwika kuraba omu bugwa izooba rukaba muno nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
nuwe akwija okunyegesa ngu tikine bwona okusaba obukonyezi,He be the one who taught me that it's okay to ask for help.
akandindisa okumara esaha yona,She made me wait for an hour.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona besoroza baija okusagika eka","When someone die in our village, the whole community together came to support the family."
okuhandika kwabaramagi kukatandika mukyasa 19th kya m'uganda,Missionary writings documented 19th century Uganda.
okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali,The reforestation brings back wildlife that had disappeared from the area.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona besoroza baija okusagika eka","When someone die in our village, the whole community together came to support the family."
atunga ha okwimukiza mulimo,He receives a raise at work.
"ekiniga kiaizira omubicweka ebiro ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
obujanjabi bukozire hamu n'emibazi endi,The medication has interacted with other drugs.
aija kurolera ekitebe kumare atakabaire emyaka mukuru,She will manage a team for years before she became director.
nyegere okwenyumirizamu ndi nobukuba muburumi-nikimanyisa nkyali mwomezi,I have learned to be grateful even in pain-it means I'm still alive to feel.
embuzi bakaziha omubazi gw'enjoka nkabulikiro,The goats were regularly dewormed.
omulimi ayombire omusiri gwamuhogo wiiki ehwaire,The farmer weeds his cassava field last week.
abantu bakehumuzamu habizina ebyamporampora,The crowd back swayed and forth to the slow music.
omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija,The farmer will weed his cassava field next week.
naija okumara okundindisa esha yona,She will make me wait for an hour.
embina yomukisaka ekairukya empara habwa mairu nyingiho kuhirya obuyajwahire,The wild dog chased the impala for miles until it tired out.
okucamuka kwamabale omwitaka hansi kuleterire okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption has created a new island in the middle of the ocean.
ninyija kusunga ekituru kyomutini ekirikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I will watch shadow puppet show that told the story of a great king yesterday.
bikahambirize ebyefuna emihendo y'ebintu okweyongera muno,The economy faced inflationary pressures.
"Rora ebinyonyi omumwanya, tibisiga, tibigesa baitu Isinywe anyakuli omwiguru abiriisa.","Look at the of the air; they do not sow or reap, yet your heavenly father feeds them."
obujanjabi byasente nyingi baitu nibukoraho,The treatment was expensive but effective.
"ekiniga kizirege omubicweka ebiro ninsobora okwikya, ebiro ebindi tinkusobora","The grief has come in waves some days l can breath, some days l can't."
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
abantu bakwesoroleza omuka y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
Pamba ekafooka ekirimwa ekirukuleeta entahya omu Uganda omukutandika okwekyasa ekya 20.,Cotton became a major cash crop in the early 20th century Uganda.
ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
ebizina byenzarwa hamu n'okucekeca n'orunyegebirabaga mubuli mukoro,Traditional music and will dance accompained ceremonies.
"hakumalira gunu, y'omusomo twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we have trained one thousand farmers in organic methods."
Omurundi gwokubanza nkagenda kutunga obujanjabi ekintu ekibangambiire ekinkaba nsemerire kuzonzora nyenka. nyowe,"The first time I went to therapy, I was terrified of what I might discover about myself."
buli muntu oratangatangaineho amanyire ky'otamanyire ekintu - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance to learn.
anaga enjura naija kuzina nukwo enjura egwe egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
tuzikire abafu baitu nambere omwitaka baisenkuru itwe bahumura,We have buried our dead in the ground where our ancestors rest.
ntangainege munywani wange owaira ijo,I ran into an old friend yesterday.
ekyoma kyomubaizi nikija kubaija ekisisani kuruga omukihinju kyekiti,The sculptor will chisel a figure out of a single block of wood.
Noija kwetaaga kujwara ekiseminti kumara sabiiti mukaaga.,You'll to wear a cast for six weeks.
Abasigazi nibakora orugo rw'ente.,The young men are building the new kraal for the cattle.
omukazi ayegere n'okulisa hakulima okwokwebaisaho,She has learned about sustainable agriculture.
"omuntu weena owotaganana tangana anyina ekyamanyire iwe ekyotamanyire , kandi kinu nikisemera kukuha omugisa okwega",Every person you meet knows something you don't—that's a chance to learn.
omumwaka gw'enkumi ibiri asaatu tufunire okukeha kwingi muno hakusisika kwobuhanwa,"By 2030, we achieve a significant reduction in the loss of biodiversity."
kotoni akaba kirimwa kyasente kya amkumi abiri m'uganda,became a major cash crop in the early 20th century Uganda.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chisels a figure out of a single block of wood.
nuwe akwija ngu okunyegesa tikine buzibu bwona okusaba obukonyezi,He will be the one who taught me that it's okay to ask for help.
omukazi akasoroza embibo entoro z'okwahura,She collects indigenous seeds for preservation.
okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption has created a new island in the middle of the ocean.
balima omusiri ni bakozesa turakita,They plowed the fields using a tractor.
"kakuba basi etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
nyegere okwenyumirizamu ndi muburumi-nikimanyisa nkyali mwomezi,I have learned be grateful even in pain-it means I'm still alive to feel.
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The crowd will cheer for the band to play one more song.
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Missionary writings documented 19th century Uganda.
Kakuba gavumenti yakozeseze kare amaani Twakubaire lwiina ebitwehinguliriize muno. ebyeowruuu,"If the government had invested in renewable energy earlier, we could have a cleaner environment now."
"kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, n'ebyokulya tandika baitu.","If you wanted to understand our culture, start with our food."
okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali,The reforestation project will bring back wildlife that had disappeared from the area.
"nyikaire ntakukinihira ngu ninyija kugura eka yange, baitu ndi hanu, ninyija kutekaho omukono hakipapura wiiki ekwija","I never will think l'd be able to buy mu own home, but here l am, signing the papers next week."
nyinenkuru nyowe arukaka ebigega eby'akatale kumara emyaka nyingi,My grandmother weaves baskets for the market for many years.
"gunu omurundi erukwija, wiiki tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
"kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
"Akangambira ndigenda ,""lzooba kwongera kwimuka nyenkya, kandi naiwe nukwo"".","She told me , ""The sun will rise again tomorrow, and so will you""."
ebyafayo nibija eby'okubaza kwoleka okwijuka kw'abantu abakuru,Oral history will project record elders ' memories.
"kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
Obuguuda bwihanga butungire omurro ogwokutemba okwemihendo.,The economy is facing inflationary pressures.
"kakuba nkugambire mba ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam","If I have told you one thing about grief, it's that you never get over it-you get through it."
ekaimera enyange kurungi muno mumaizi gahaihi,The egret stood perfectly still in the shallow water.
"Nkaba ntukaterezaaga ngu ndisobora kusura enju eka , baitu dera ndihamu , ninyija kutekaho omukono hampapura sabbiti erukwija.","I never thought l'd be able to buy mu own home , but here l am , signing the papers next week."
noyetagisibwa okuyonja amaino gawe emirundi ebiri buli mwaka,You needed to have your teeth cleaned twice a year.
omusoro gwa aberambanda nigwija kuhambiriza baingi omubusibi,Colonial taxation will force many into wage labor.
nkairukira mwamunwani wange omukuru ijo,I run into an old friend yesterday.
irwaro nirija kugira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,The hospital will have a patient library with health information.
"hakumalira y'omusomo gunu, nitwegesa abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
abantu nibaija kwehumuzamu habizina ebymporampora,The crowd will back sway and forth to the slow music.
Abaikazi bombekere ibandiro lihyaka haiziba ly'emirwa.,The community has built a new shrine at the sacred spring.
omutendereza amanyira abakuru nekizina kye ijo,The praise singer honors the chief's bravery with his song yesterday.
Omwegesa wange akagamba owungonza nyine ekisembo ky'okuhandiika -ebyo ebigambo bikaguma nanye.,My favorite teacher told me that i had a gift- for writing those words stayed with me.
igana nirija lyabantu kusemererwa omukoro gutakatandikire,The crowd will buzz with excitement before the show starts.
igana lyabantu bakatoka nokusemererwa omukoro gutakatandikire,The crowd buzzed with excitement before the show starts.
omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi,The skink will wiggle its tail and escaped from the bird's grasp.
nkaba nyine n'okutekana obuzibu ahahuliriza,I had difficulty concetrating.
enkoragana empyaka eyobusubuzi imukize ye entundwa bw'obulimi aheru yihanga,The new trade deal has boosted agricultural exports.
taxi empyaka nejakutandika ogurukwija omwaka,The new tax is implemented next year.
ebiro bisaatu omurubuga orututekanizaga kubungira,Three days in a city we have never planned to visit.
ekitebe kyabantu kikasagika bandi akazina kandi kamu,The crowd for the band to play one song.
enyunyuzi nizija kwaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars will brightly shine in the night sky away from city lights.
Ntaaha nyine okutekaho obuleemezi omutiima.,I've been having difficulty concetrating.
enyange imerire kurrngi muno omumaizi gahaihi,The egret has stood perfectly still in the shallow water.
omukazi naija kusoroza embibo entoro z'okwahura,She will collect indigenous seeds for preservation.
"kakuba basi eki ekiro, tindikwija kurora munyani wange muno","If i will not miss bus that day, i never would have met my best friend."
embuzi omubazi bazihare gw'enjoka nkabuliro,The goats have regularly been dewormed.
obujanjabi nibwija kukorahamu n'emibazi endi,The medication will interact with other drugs.
arolerire ekitebe kumara emyaka atakabaire mukuru,She has managed a team for years before she became director.
abantu bombeka iramizo erihyaka nambere bona batina,The community builds a new shrine at the sacred spring.
"Kakuba ntaratungire obumanzi bw'okubaza nawe eki, twakuferirwe buno obunywani.","If l hadn't mustered the courage to talk to her that day , we would have missed out on this friendship."
enyange ekeemerra eterekeriire mumaizi agatahamire,The stood perfectly still in the shallow
gw'obusubuzi omukago omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
Obulemi obw'ababiito bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito dynasty has ruled Bunyoro since the 16th century.
ebyafayo eby'okubaza byolekere okwijuka kw'abantu abakuru,Oral history has projected record elders ' memories.
"gunu omurundi erukwija, wiiki tubyamire hamusa gwenyanja","This time next week, we have lied on a beach."
Balimire nibakozesa amawinde karakita.,They have plowed the fields using a tractor.
nyijukire aksumi kenyini nkimanyire akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba kubi,have remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
Obulemi obw'ababiito bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito dynasty has ruled Bunyoro since the 16th century.
omunya gukacicya omukira gwako kandi katoroka hali ekinyonyi,The skink wiggled its tail and escaped from the bird's grasp.
anaga enjura azina nukwo enjura egwe egi eyitukwendera ebirimwa baitu ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
"hakumalira y'omusomo gunu, nitwegesa abalimi orukumi omukukozesa rumu orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
embuzi kuziha nibaja omubazi gw'enjoka nkabulikiro,The goats will regularly be dewormed.
omusoro aberambanda gwa gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
omukago gw'obusubuzi omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija,The farmer will weed his cassava field next
nijnja kwenga kwenyumirizamu nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi,I will learn to be grateful even in pain-it means I'm still alive to feel.
Okusendwa kw'itaka kuleteriize abalimi kuleka itaka lyaabo bakagenda bibuga.,The soil erosion has been forcing forcing farers to abandon their and move cities.
ekika kyababiito kilema bunyoro kurugira kimu omukyasa kya 16th,The Babiito dynasty rules Bunyoro since the 16th century.
wenanga akateranizaho omulere ha bandi,The harmonica player added a bluesy feel to the band's sound.
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
ninyija kusunga ekituru kyomutini ekirikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I will watch a shadow puppet show that told the story of a great king yesterday.
Akatebe akeby'ensimbi nikamaliiriza ensoborra ( ripoota ) eyabuli mwaka.,The finance team is finalizing the annual report.
eka yaitu ekajaguza amagesa namazina agokusima itaka,Our family always celebrated the harvest with a dance that thanks the earth.
omukazi akozire mukeeto kumara emyaka nyingi atakafokere CFO,She has worked in the accounting department for years before she became CFO.
nuwe akwija okunyegesa ngu tikine buzibu bwona okusaba obukonyezi,He will be the one who taught me that it's okay to ask for help.
omutezi wenanga akateranizaho omulere ha bandi,The harmonica player added a bluesy feel to the band's sound.
"orayenda kakuba okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi nyenkya, kandi naiwe oti.""","She tells me,""The sun will rise again tomorrow, and so will you""."
arolera ekitebe emyaka kumara nyingi atakabaire mukuru,She manages a team for years before she became director.
ekitebe nikija kugwa omu1977 habw'okwahukana mupolipo,The community will collapse in 1977 due to political differences.
"kakuba nakugambira ekintu kimu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu","If I will tell you one thing about grief, it's that you never get over it-you get through it."
ekitebe kikagwa omu 1977 habw'okwahukana,The community collapsed in 1977 due to political differences.
kotoni akaba kirimwa kyasente omukyasi kya amkumi abiri m'uganda,became a major cash crop in the early 20th century Uganda.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi kandi nyenkya, naiwe oti.""","She tells me,""The sun will rise again tomorrow, and so will you""."
nyinenkuru nyowe arukaka ebigega eby'akatale kumara emyaka nyingi,My grandmother weaves baskets for the market for many years.
"kakuba nkugambire mba ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam","If I have told you one thing about grief, it's that you never get over it-you get through it."
nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I have learned to be grateful even in pain-it means I'm still alive to feel.
ekyaro kaitu kiraguma nikiyamba abo boona abatakwesobora,Our village will always help those who are in need.
abaserurizi basoma endubata y'ebinyonyi obu bazonzora ekika ekihyaka ekyebinyonyi,The researchers study bird migration patterns when they discovered a new species.
noija kwetagisibya okujwara pulasita okumara wiiki mukaaga,You will need to wear a cast for six weeks.
omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire,The farmer has weeded his cassava field last week.
"kakuba omuntu afwa, ekyaro kija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone died, the whole village comes to pay respects, whether they knew them well or not."
irwaro rikatekaho obujanjabi bw'abazaire abaine enda,The clinic provided prenatal care for expectant mothers.
embuzi bazihare omubazi gw'enjoka nkabuliro,The goats have regularly been dewormed.
nibaija kulima omusiri ni turakita bakozesa,They will plow the fields using a tractor.
Noija kwetaagibwa kuteekaho obutagasi obufuki rundi ha kicweka ekihutaire.,You'll need to apply heat or ice to the injured area.
nguzire ebuntu omu supamaketi buli wiiki,I have bought groceries from the supermarket every week.
kutunga naija okwimukizibwa ha mulimo,He will receive a raise at work.
obujanjabi bukozire hamu n'emibazi endi,The medication has interacted with other drugs.
"kakuba gavumenti erakehya omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government will subsidize solar panels, more people would use renewable energy now."
abazirweneho bagarukire n'ebitekerezo ebihyaka n'okunihira,Veterans have returned with new ideas and expectations.
"nyikaire ntakukinihira ngu ninyija kugura eka yange, baitu ndi hanu, ninyija kutekaho omukono hakipapura wiiki ekwija","I never will think l'd be able to buy mu own home, but here l am, signing the papers next week."
omukazi abaire nakorra mukeeto kumara emyaka atkabaire CFO,She works in the accounting department for years before she became CFO.
ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying crumbs back to their nest.
enyunyuzi zikaka ekiro muno omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
omusaija akateka sente ze omumasamba,He invested in a real estate investment trust.
tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi,There has been nothing worse than stepping in a puddle with socks on.
obujanjabi hamu bukakora n'emibazi endi,The medication interacted with other drugs.
omulimi naija kugesa amacande ge kandi agatwale hakyoma,The farmer will harvest his sunflower and took it for pressing yesterday.
noija kwetagisa okutekaho kwokya rundi aisi nambere hatungire obuhuta,You will need to apply heat or ice to the injured area.
omukazi akega hakulima n'okulisa habwokwebaisaho,She learns about sustainable agriculture.
omukazi ataaha naworoza hamu nokulinda,She had been collecting indigenous seeds for preservation.
nyikaire ninyetagisibya okusara sukali,I have needed to cut down on sugar.
irwaro line erahuro ry'ebitabu byabarwaire ebikukwataho bwabo obwomezi,The hospital had a patient library with health information.
omusomesa wange owunyenda agambira ngu nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher tells me that i had a gift- for writing those words stayed with me.
omutendereza naija kumanyira abakuru nekizina kye ijo,The praise singer honor the chief's bravery with song yesterday.
"kakuba ntalitungire okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu","If l did not muster the courage to talk to her that day, we would have missed out on this friendship."
ekika kaitu nikija kugira engeri omwaka y'okutangira omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
nkatera ekihemeheme kandi nakisindika hamutimbagano ijo,I have drawn a funny cartoon and posted it on social media yesterday.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
omutezi wenanga naijakuteranizaho omulere ha bandi,The harmonica player will add a bluesy feel to the band's sound.
nitwija kuha okusima emyoyo y'murusozi habwe emyandara amabale,We will give thanks to spirits of the mountains for the rocks and stones.
ninyija okugira obuzibu n'okuhuliriza by'okutekana,I will have difficulty concetrating.
tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura,We have buried our dead in the ground where our ancestors rest.
Omwegesa wange owungonza akagamba nyine ekisembo ky'okuhandiika -ebyo ebigambo bikaguma nanye.,My favorite teacher told me that i had a gift- for writing those words stayed with me.
omulimi naija kugesa amacande ge kandi agatwale hakyoma,The farmer will harvest his sunflower and took it for pressing yesterday.
"kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
eka yaitu nija kujaguzaga amagesa namazina agokusima itaka,Our family will always celebrate the harvest with a dance that thanks the earth.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance to learn.
"mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima n'ogwe gwange","My son will ask me,""Where is God?""I pointed to my heart and his."
abekento bamalirize alipota y'omwaka,The finance team finalized the annual report.
tarukwija kufika omugabo abakama gwa babizinesi,He will never miss a dividend payment.
"ekiniga nikija kwija omubicweka ebimu ebiro nisobora kwikya, ebiro ebindi tinkusobora","The grief will come in waves some days l can breath, some days l can't."
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekintu ekihyaka.","Everytime I think I've figured it out, I learn something new."
okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption created a new island in the middle of the ocean.
ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza,Our clan had its own special way of welcoming the new year.
egali y'omwika eraba aheru ebaire y'orubuga nungi muno nti nkaba ntasobora kubyama ntagirozire,The train ride through the countryside has so been beautiful that i did'nt sleep a wink.
tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
ninja kwirukira mwa munyani wange omukuru nyencya,I will run into an old friend yesterday.
"omuro tigurukwija kugwa mpaka nyekya, ogaruke hairwaro","If the fever will not go down by tomorrow, come back to the clinic."
"kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
ebizina hamu n'okucekeca n'orunyegebirabaga mubuli mukoro,Traditional music and will dance accompained ceremonies.
irwaro rikatekaho obujanjabi bw'abazaire abaine enda,The clinic provided prenatal care for expectant mothers.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance
obujanjabi nibwija n'emibazi kukorahamu endi,The medication will interact with other drugs.
tukhaire okusima hali emyoyo y'omurusozi habwe emyandara na amabale,We have given thanks to the spirits of the mountains for the rocks and stones.
ninyijuka akasumi nikimanya kenyini akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We bury our dead in the ground where our ancestors rest.
"kakuba bus etandekere, tinanditangatangaine munyani wange muno","If i have not missed the bus that day, i never would have met my best friend."
anaga enjura naija kuzina nukwo enjura egwe egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
nuwe akwija okunyegesa ngu tikine buzibu bwona okusaba obukonyezi,He will be the one who taught me that it's okay to ask for help.
ebisisani Ntiirelye rudingisa nabusindika hamura kiro kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
nkairukira mwamunwani wange omukuru ijo,I run into an old friend yesterday.
akandindisa okumara yona esaha,She made me wait for an hour.
omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi,The skink will wiggle its tail and escaped from the bird's grasp.
noyetagisibwa okuyonja amaino gawe emirundi ebiri buli mwaka,You needed to have your teeth cleaned twice a year.
asoraize omukazi embibo entoro z'okwahura,She has collected indigenous seeds for preservation.
nkasunga ekituru kyomutini nikyoleka ngu kikagamba oruganikyo rw'omukama owamani ijo,I watch a shadow puppet show that told the story of a great king yesterday.
Omurundi gwokubanza nkagenda kutunga obujanjabi ekintu ekibangambiire ekinkaba nsemerire kuzonzora nyowe nyenka.,"The first time I to therapy, I was terrified of I might discover about myself."
Abasebeni bakagaruka nentekereza empyaka hamu nokunihira.,Veterans returned with new ideas and expectations.
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi ummbuga bakagenda,The soil erosion forced farers to abandon their land and move to cities.
"gunu omurundi wiiki erukwija, tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
Obuguuda bwihanga butungire ogwokutemba omurro okwemihendo.,The economy is facing inflationary pressures.
okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affected agricultural production in the region.
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi,There has been nothing worse than stepping in a puddle with socks on.
omutendereza naija abakuru kumanyira nekizina kye ijo,The praise singer will honor the chief's bravery with his song yesterday.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
taxi bagitandikireho empyaka omwaka ogurukwija,The new tax has been implemented next year.
"Omwehanga hangi ekisisani nyaisatu , akaiihamu kurungi ,mukikuya kimu kyomuti kiti.",The sculptor has chiseled a figure out of a single block of wood.
omusaija ateka sente ze omumasamba,He invests in a real estate investment trust.
ekitebe kyabantu nikinja bandi kusagika okuterayo akazina kandi kamu,The crowd will cheer for the band to play one more song.
Abebyokuseruliriza bakaba nibecumitiriza obubarozire y'ebinyonyi emiringo ebihyaaka.,The researchers were studying bird migration patterns when they discovered a new species.
NRA ekora nejakutandikaho endi,The NRA will develop a parallel administration.
ninyija okusara sukali,I will need to cut down on sugar.
"gunu omurundi erukwija, wiiki nitwija kubyama hamusa gwenyanja","This time next week, we will lie on a beach."
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekintu ekihyaka.","Everytime I think I've figured it out, I learn something new."
enju yemizaano yaharutuutu empyaka nijja kwoolekaga emizano yasekisipiya buli bwiirre oburutagata,The new theater will stage Shakespeare plays every summer.
abazirweneho bagarukire n'ebitekerezo ebihyaka n'okunihira,Veterans have returned with new ideas and expectations.
lyabantu igana bakatoka nokusemererwa omukoro gutakatandikire,The crowd buzzed with excitement before the show starts.
okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affected agricultural production in the region.
