Runyoro,English
"ekiniga kizirege omubicweka ebiro ebimu ninsobora okwikya, ebiro ebindi tinkusobora","The grief has come in waves some days l can breath, some days l can't."
abasija abato bombekere orugo rw'ente ouhyaka,The young men have built the new kraal for the cattle.
"kakuba gavumenti ebaire etairemu sente kara, ntusobora okuba n'ebyobuhangwa ebiyounjo","If the government has invested in renewable energy earlier, we could have a cleaner environment now."
"kakuba ntatunga okwgaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu","If l does not muster the courage to talk to her that day, we would have missed out on this friendship."
obujanjabi bukakora hamu n'emibazi endi,The medication with other drugs.
izaniro ly'emizano elihyaka balitekanize shakespeare azanira buli musizoni y'omusana,The new theater has staged Shakespeare plays every summer.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona baija kwesoroza baije okusagika eka","When someone die in our village, the whole community has together come to support the family."
naija okundindisa okumara esha yona,She will make me wait for an hour.
akandindisa kumara esaaha,She made me wait for an hour.
Okusendwa kw'itaka kuleteriize abalimi kuleka itaka lyaabo bakagenda mu bibuga.,The soil erosion has been forcing forcing farers to abandon their land and move to cities.
"kakuba ntalitungire okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu","If l did muster the courage to talk to her that day, we would have missed out on this friendship."
ebyenfuna nibija kuhambiriza emihendo y'ebintu okweyongera muno,The economy will face inflationary pressures.
omusaija takasferwaya embaagwa,He has never missed a dividend payment.
Noija kwetaagibwa kuteekaho obutagasi rundi obufuki ha kicweka ekihutaire.,You'll need to apply heat ice to the injured area.
ninyija kwijuka akasumi kenyini akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
abasaija abato nibaija okwombeka orugo rw'ente oruhyaka,The young men will build the new kraal for the cattle.
ebyafayo eby'okubaza byolekere okwijuka kw'abantu abakuru,Oral history has projected record elders ' memories.
omutendereza naija kumanyira abakuru nekizina kye ijo,The praise singer honor the chief's bravery with song yesterday.
enju yemizaano yaharutuutu empyaka nijja kwoolekaga emizano yasekisipiya buli bwiirre oburutagata,The new theater will stage Shakespeare plays every summer.
ninyija okugira obuzibu by'okutekana n'okuhuliriza,I will have difficulty concetrating.
abazirweneho bagarukire n'ebitekerezo ebihyaka n'okunihira,Veterans have returned with new ideas and expectations.
omusoro gwaberambanda guhambirize baingi omubusibi,Colonial taxation has forced many into wage labor.
abaserurizi nibaija kusoma endubata y'ebinyonyi obu barazonzora ekika ekihyaka ekyebinyonyi,The researchers will study bird migration patterns when they discovered a new species.
ebyafayo eby'okubaza byayolekaga okwijuka kw'abantu abakuru,Oral history projected record elders ' memories.
Abasebeni bakagaruka nentekereza empyaka hamu nokunihira.,Veterans returned with new ideas and expectations.
andindisize okumara esaha yona,She has made me wait for an hour.
"Omukyaro kyaitu omuntu obwafa ,abasi,bensi boona baterana bazagika abafeerwa.","When someone die in our village , the whole community comes together to support the family."
Omusoro og'wendema eya matwale kukahambiriza baingi kupagasa.,Colonial taxation forced many into wage labor.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona nibaija kwesoroza baije okusagika eka","someone die in our village, the whole community will together come to support the family."
ebyefuna bihambirize emihendo y'ebintu okweyongera muno,The economy has faced inflationary pressures.
abasaija abato bakombekere orugo r'ente oruhyaka,The young men built the new kraal for the cattle.
okaba oine okujwara pulasita kumara wiiki mukaaga,You needed to wear a cast for six weeks.
"omuro gutagwe mpaka nyenkya,ogaruke hairwaro","If the fever not go down by tomorrow, come back to the clinic."
Uganda ey'ekyasa ekya 19 eri omubihandiiko ebyabakwenda abenjiri.,Missionary writings document 19th century Uganda.
abazirweneho bakagaruka n'ebitekerezo ebihyaka kandi n'okunihira,Veterans returned with new ideas and expectations.
Kiro kyaijo omuzini ahaisanizeege omunyoro habwo bumanzibwe.,The praise singer honored the chief's bravery with his song yesterday.
Omurundi gwokubanza nkagenda kutunga obujanjabi ekintu ekibangambiire ekinkaba nsemerire kuzonzora nyowe nyenka.,"The first time I to therapy, I was terrified of I might discover about myself."
"omurundi gw'okubanza okugenda mwoyomubudabuda, nkatina ekinazonzora hali nyowe","The first time I go to therapy, I was terrified of what I might discover about myself."
izaniroly'emizano erihyakalitekanizibwe shakespeare plays buli musizoni y'omusana,The new theater staged Shakespeare plays every summer.
"kakuba ntatunge okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obuyani bunu","If l will not muster the courage to talk to her that day, we would have missed out on this friendship."
"kakuba gavumeti eratekamu sente omubintu ebikwegarukamu kara, ntusobora okuba n'ebyobuhangwa ebiyomjo","If the government will invest in renewable energy earlier, we could have a cleaner environment now."
nuwe yanyegeseze ngu tikine buzibu bwona okusaba obukonyezi,He was the one who taught me that it's okay to ask for help.
"Kakuba omuswija gutakeeha kikahika nyekya, ogaruke omu karwarro.","If the fever doesn't go down by tomorrow, come back to the clinic."
ninyijuka akasumi kenyini nikimanya akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
akandindisa okumara esaha yona,She made me wait for an hour.
"Enyunyuzi zaaka kukungi obuziba zili haraha ,n'etaara zomwabuga.",The stars shine brightly in the night sky away from city lights.
takafikaga omugabo gwa abakama babizinesi,He has never missed a dividend payment.
enyange nija kwemera kurungi muno omumaizi gahaihi,The egret will stand perfectly still in the shallow water.
"kakuba omuntu afwa, ekyaro kyona nikija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone will die, the whole village comes to pay respects, whether they knew them well or not."
buli muntu orukwija kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something don't that's a to learn.
enyange ekaimera kurungi muno mumaizi gahaihi,The egret stood perfectly still in the shallow water.
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi tindukusobora.","The grief comes in waves some days l can breath , some days l can't."
tarukwija kufika omugabo gwa abakama babizinesi,He will never miss a dividend payment.
enyunyuzi zikaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars brightly shone in the night sky away from city lights.
ebyafayo eby'okubaza nibija kwoleka okwijuka kw'abantu abakuru,Oral history will project record elders ' memories.
enyange imerire kurrngi muno omumaizi gahaihi,The egret has stood perfectly still in the shallow water.
"kakuba omuro guba tigugwire mpaka nyenkya, ogaruke hairwaro","If the fever has not gone down by tomorrow, come back to the clinic."
obujanjabi nibwija kukorahamu n'emibazi endi,medication will interact with other
ninyija okusara sukali,I will need to cut down on sugar.
"Kakuba ntaratungire obumanzi bw'okubaza nawe eki, twakuferirwe buno obunywani.","If l hadn't mustered the courage to talk to her that day , we would have missed out on this friendship."
nyijukire aksumi kenyini nkimanyire akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba kubi,have remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
"omuro tigurukwija kugwa mpaka nyekya, ogaruke hairwaro","If the fever will not go down by tomorrow, come back to the clinic."
"Omuntu obwafa , ekyaro kiija kugaragara , kababe bamanyire kurungi rundi tibamanyire.","When someone dies , the whole village comes to pay respects , whether they knew them well or not."
Omubazi nigusobora kukoragana n'emibazi endi.,The medication may interact with other drugs.
"ekiniga kiaizira omubicweka ebiro ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Missionary writings documented 19th century Uganda.
omutendereza amanyira abakuru nekizina kye ijo,The singer honors the chief's bravery with his song yesterday.
Obulemi obw'ababiito bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito has ruled Bunyoro since the 16th century.
"akasumi kona mbaire nitekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I have thought I've figured it out, I learn something new."
egali y'omwika eraba aheru y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will so be beautiful that i did'nt sleep a wink.
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize omukasu kange akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
enyunyuzi zakire muno ekiro omumwanya kukira ebitara by'omurubuga,The stars have brightly shone in the night sky away from city lights.
"ekiniga nikija kwija omubicweka ebiro ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief will come in waves some days l can breath, some days l can't."
egali y'omwika eraba aheru y'orubuga ekaba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
"kakuba omuntu afwa, ekyaro kyona kija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone has died, the whole village comes to pay respects, whether they knew them well or not."
enyunyuzi nizija kwaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars will brightly shine in the night sky away from city lights.
"omurundi gw'okubanza nkagenda mwoyomubudabuda, nkatina ekinazonzora hali nyo","The first time I have gone to therapy, I was terrified of what I might discover about myself."
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga,The soil erosion forced farers to abandon their land and move to cities.
nuwe akwija okunyegesa ngu tikine buzibu bwona okusaba obukonyezi,He will be the one who taught me that it's okay to ask for help.
embuzi bakaziha omubazi gw'enjoka nkabulikiro,The goats were regularly dewormed.
noija kwetagisa okutekaho kwokya rundi aisi nambere hatungire obuhuta,You will need to apply heat or ice to the injured area.
ekika kyababiito kilema bunyoro kurugira kimu omukyasa kya 16th,The Babiito dynasty rules Bunyoro since the 16th century.
"akasumi kona ninyija kutekereza ntungire okugarukwamu, nyega ekintu kihyaka",Everytime I will think I've figured it I learn something new.
obujanjabi bukozire hamu n'emibazi endi,The medication has interacted with other drugs.
buli muntu watangantangaine amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you met knows something you don't  that's a chance to learn.
Abasigazi nibakora orugo rw'ente.,The young men are building the new kraal for the cattle.
omusoro gwa aberambanda gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
okutwarwa kwitaka kihambiriza abalimi okuleka itaka lyabo kandi bagenda mumbuga,The soil erosion forces farers to abandon their land and move to cities.
"kakuba gavumenti etekamu sente omubintu ebikyegarukamu kara, ntusobora okuba nebyobuhangwa ebiyonjo","If the government in renewable energy earlier, we could have a cleaner environment now."
Nuwe yangambiire ngu kirungi kusaba obuyambi.,He's one who taught me that it's to ask for help.
omusoro gwa aberambanda nigwija kuhambiriza baingi omubusibi,Colonial taxation will force many into wage labor.
okuhandika kwabaramagi kukatandikwaho omukyasa kya 19th om'uganda,Missionary writings have documented 19th century Uganda.
Abebyokuseruliriza bakaba nibecumitiriza obubarozire emiringo y'ebinyonyi ebihyaaka.,The researchers were studying bird migration patterns when they discovered a new species.
noyetagisa okujwara pulasita okumara wiiki mukaaga,You have needed to wear a cast for six weeks.
"akasumi kona ntekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I thought I've figured it out, I learn something new."
Noija kwetaaga kujwara ekiseminti kumara sabiiti mukaaga.,You'll to wear a cast for six weeks.
okutwarwa kwitaka nikwija okuletera abalimi okuleka itaka lyabo kandi bakagenda mumbuga,The soil erosion will force farers to abandon their land and move to cities.
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekintu ekihyaka.","Everytime I think I've figured it out, I learn something new."
abaserurizi basoma endubata y'ebinyonyi obu bazonzora ekika ekihyaka ekyebinyonyi,The researchers study bird migration patterns when they discovered a new species.
ekitebe kikagwa omu 1977 habw'okwahukana mupolipo,The community collapsed in 1977 due to political differences.
ekitebe nikija kugwa omu1977 habw'okwahukana mupolipo,community collapse in 1977 due to political differences.
abaserurizi basomereho endubata y'ebinyonyi obu bazonzoire ekika ekihyaka ekyebinyonyi,The researchers have studied bird migration patterns when they discovered a new species.
Orugendo rwegaali y'omwika kuraba omu bugwa izooba rukaba muno habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't  that's a chance to learn.
oyetagisize okutekaho okwokya rundi aisi nambere hantungire obuhuta,You have needed to apply heat or ice to the injured area.
ninyenda okusara sukali,I needed to cut down on sugar.
Ekitebe kikahwahi omumwaka ogwa 1977 habwobutetegerezangana omubyendema.,The community collapsed in 1977 due to political differences.
noija kwetagisibya okujwara pulasita okumara wiiki mukaaga,You will need to wear a cast for six weeks.
abazirweneho nibaija kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
embuzi nibaja kuziha omubazi gw'enjoka nkabulikiro,The goats will regularly dewormed.
nkaba nyine obuzibu n'okutekana ahahuliriza,I had difficulty concetrating.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
okuhandika kwabaramagi nikwija okutandika omukyasa kya 19th m'uganda,Missionary writings will document 19th century Uganda.
ekitebe kigwire omu 1977 habw'okwahukana mupolipo,The community has collapsed in 1977 due to political differences.
ninyetaga kukehya sukali,I need to cut down on sugar.
"omuntu weena owotaganana tangana anyina ekyamanyire iwe ekyotamanyire , kandi kinu nikisemera kukuha omugisa okwega",Every person you meet knows something you don'tthat's a chance to learn.
