Runyoro,English
"Omumwaaka enkumi ibiri nasatu, nittwiija kuba tumazire kukeehya okwamaani hakusisikalirwa ebyobuhagwa.","By 2030, we will have achieved a significant reduction in the loss of biodiversity."
akegomba iwe oije hamukorogwe,She liked you to come to her party.
ekicweka ekikyasingireyo okunyumira omukijaguzo kyona nikija okuba akasumi nambere buliomu yaikalire hansi bonahamu,My favorite part of any celebration will be the moment when everyone finally sits down together.
NRA ekatandikaho ekora endi,The NRA developed a parallel administration.
john hanning speak akahika hansibuko y'ekisaru kya nile omu 1862,John Hanninng Speke reached the source of Nile in 1862.
tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura,We have buried our dead in the ground where our ancestors rest.
omukozi wa filimu akwasire obutambi bwebihangwa ebirungi omubwijwire,The filmmaker captures the beauty of the landscape in stunning detail.
Omunyikiriza eyenzaarwa harumu okumanya omuhangi.,Traditional religion included belief in a supreme creator.
"kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
Emibazi eyebisaka nekyakozesibwa hamu emibazi eyebrow binu.,Herbal medicine is widely used alongside modern medicine.
nkaba nyina akasonda omukisika kyange nambere nasabira- kyanguhire baitu kihikirire hali nyowe,I had a corner in my room where I pray-it's simple but holy to me.
akahuka nikaija kujanjara muno mubantu,The virus will widely circulate in the community.
amani g'okwombeka buhyaka nigaija kweyongera omubicweka ebyalibihikirweho,Reconstruction efforts will continue in affected areas.
ninyija okugira ekitebe ky'okubalizaho n'abanyani bange bahaisomero ekibaire kimazire emyaka ikumi nikikora,I will have a group chat with my school friends that's been active for ten years.
"kakuba omuntu afwa, ekyaro kyona kija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone has died, the whole village comes to pay respects, whether they knew them well or not."
Abaana nibeega emuzaano eyokubegesa okugumisiriza.,The children are learning the games that teach them to be patient.
enkora y'okusesira ebirimwa amaizi gayambire abalimi omukasumi kekyanda,The new irrigation system has helped farmers during the dry season.
abaseruzi bahondera embera y'omuyaga obubazora orulengo rw'akabi ry'okutokora,The scientists monitor air quality when they detected dangerous levels of pollution.
Nyina nyowe obu bamusemiize eka yoona eketeraniza mumulingo ogutaka roraga.,When my mother was diagnosed the whole family came together in a way l've never seen before.
Ekaali kya Tooro omu Fort Portal kisikiriza abagenyi baingi.,The Tooro palace in Fort Portal attracts many visitors.
nkozeseze okwahura sente omubanka kuraba mubyakalimagezi emirundi nyingi,I have used online banking for most transactions.
ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu,The crowd cheered for the band to play one more song.
"kakuba twakozeseze orwezo orwkiibabi, ntusobora okuhindura orwezo rwitaka tutakozeseze emibazi","If we used green manure, we can improve soil fertility without chemicals."
Nyinento nyowe agamba nkooku yatangatangaine musaija we mukatale.,"My aunt tells the story of how she met her husband at a market so vividly, l feel like i was there."
kampuni neja kutangatangana okweteranizamu kw'abemigabo,The company will face shareholder activism.
gavumenti etairo enkora empyaka hali abalimi abakulima ebyokulya,The government has provided subsidies for farmers who practice sustainable agriculture.
ensi nija okwoleka obukugu obwekika kyahaiguru omumirimo,The earth will demostrate work sophisticated engineering.
"omu 20250, tuferirwe ebisa byenyanja habwo okweyongera kwamaizi","By 2050, we have lost many coastal areas to sea level rise"
"kakuba tubaire tukozeseze amaizi agakufuka habwengoye, ntusobora okulinda amasanyarazi kandi tukehye omwika","If we have used cold water for laundry, we can save energy and reduce emissions."
nkakozesa kaliculeta ya abekento okutekaniza nambere nkugenda okusiga sente zange,I used a financial calculator to plan investments.
nzinire karaoke namunyani wange hamukoro ijo ekiro,I have sung karaoke with my friends at the party last night.
Omusaija asoroize omuganda ogwa embaagwa,He has accumulated a portfolio of dividend stocks.
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize omukasu kange akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
nsangire ruhanga ayanguhire muno omuby'obuhangwa kukira ebyombeko,I found God more easily in nature than in any building.
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
"kakuba oburorwaho bweyongera, omusere obuyambi by'abafumu bwango","If the symptoms worsened, seek medical attention immediately."
enkwera nija okwimukya omutwe gwayo kandi egutwara enyuma no omumaiso okuttinisa,The cobra will spread its hood and swayed to warn us away.
"oba nocyenda rundi tokucyenda, tugenzire hati","Whether you like it or not, we have now left."
endagano ya uganda ey'omwaka gwa 1900 esigaire kyafayo kyamani,The Uganda Agreement of 1900 has remained historically significant.
Akarwarro kaheereza obuheereza obukwatiraine n'okuzaara.,The clinic provides prenatal care for expectant mothers.
Ekingonza muno mumikoro ekicweka kyabuli omu kumalirra aikahire hansi hamu.,My favorite part of any celebration is the moment when everyone finally sits down together.
beeya nija okukwata esamaki n'ebinono byayo ebikoto,The bear will catch salmon in the river with its huge paws.
naija okutunga okwelema omubyasente,He will achieve financial independence.
eka yaitu ehondera omulingo gw'obuswere gwenyini okumara ebyasa,Our family follows the same marriage customs for generations.
oyetagisize okutekaho okwokya rundi aisi nambere hantungire obuhuta,You have needed to apply heat or ice to the injured area.
Nkatunda emigabo nukwo nyunge ezaburoho.,I sold some shares to raise cash last week.
"obu nacumbire eka yange, nkitekerezaho nkekikorwa ky'engozi- kandi n'okusaba","When I cooked for my family, I think of it as an act of love-and prayer."
"kakuba mba ntakasabaga, hati tinkumanya obunaba nyine okwikiriza","If never quested, then l'm not sure l have faith."
obubarakora okuseruruza okubatetekanize,When they make unexpected discoveries.
Obuguuda bwihanga butungire omurro ogwokutemba okwemihendo.,The economy is facing inflationary pressures.
Ekka yaitu ejaguza amagesa na mazina ag'okusiima ensi.,Our family has always celebrated the harvest with a dance that thanks the earth.
"Omurundi gw'okubanza obu nakozire enyanja eyetahwayo , ebyokubaza bikamburraaho.","The first time l saw the ocean , l was completely speechless."
okuhinduka kwemihendo yebintu kunihirwe okweyongera haiguru,The inflation rate has been expected to rise.
omukazi abaire nakora nka mukuru webyensimbi atakakozire ekitebe ekisubuzi ekye,She had been working as an accountant for years before she started her own firm.
"okukorwa kwamaizi kulimu okucumuka ekika, okwekwata ekibale, kandi n'okugwa kwenjura","The water cycle involved evaporation, condensation, and precipitation."
Obujanjabi nibwetaagisa kukebera esagama yawe kukeberwa buli kaire okwecencura enkora y'obune.,The treament requires regular blood tests to monitor liver function.
abasubuzi abaswahili nibaija okutandikaho engendo mpaka munda,Swahili traders will establish routes into the interior.
ninyija okukozesa kaliculeta ya abekento okutekaniza nambere nkugenda okusiga sente zange,I will use a financial calculator to plan investments.
egali y'omwika eraba aheru y'orubuga ebaire nungi muno nti nkaba ntasobora kubyama ntagirozire,The train ride through the countryside has so been beautiful that i did'nt sleep a wink.
emu iruka okwetorora ekizaniro n'ebikya byayo ebiraihize,The emu runs across the field with its long neck stretched out.
ninyija okugira obuzibu by'okutekana n'okuhuliriza,I will have difficulty concetrating.
irwaro nirija okukomamu okujanjaba obwomezi bya abakazi bonka,The clinic will specialize in women's health.
obutafwali bwomubiri obwomuraire bukwasirwe,The patient's immune system was compromised.
Okwikiriza obukuraba kutarumu kukaguza buli timanyire nyina kwukiriza.,"If faith means never questing , then l'm not sure l have faith."
Nyowe nkatunda emisimbo yange nukwo mbyale omukampuni nyamigabo.,I sold some bonds to reinvest in equities yesterday.
Nyowe Nkatungaho ebinarozire ebintakusoborra nyowe mbyeta by'omwoyo.,"I've had experiences that I can't explain,so I just call them sacred."
akababihabiha baruge omunju nukwo agitunde,He persuaded them out of selling the house.
nyowe ngura ebintu omu duuka etakanizibwe buli wiiki,I buy groceries from the supermarket every week.
Okuswerrana kulesireho okuterana okwamahanga,Intermarriage has created cultural exchange.
"kakuba tukozeseze amaizi agkufuka habwengoye, ntusobara okulinda amasanyarazi kandi tukendeze omwika","If we used cold water for laundry, we can save energy and reduce emissions."
tukaramukya abantu abakuru n'ekitinisa habwokuba bahimba amagezi gaira,We greeted the elders with respect because they carry the wisdom of the past.
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
enu haihi nija okuba nsonga nkuru,This will be by far the best option.
Abasubuzi abaswahiri bakatema emihanda kutaaha hagati.,Swahili traders established routes into the interior.
"buli nyekyakara obumba ningenda hamulimo, ndora omusaija omukuru omu nalisa ebinyonyi omwirindiro","Every morning on the way to worked, i'd see the same old man feeding pigeons in the park."
ekiikaro kyokukoorramu emizaano nikiiji kwanguhira naabalema kukutahamu,The new theater will be accessible to people with disabilities.
niyinja okusasura ebintu byange nsuwarensi ijo,I have paid my property insurance yesterday.
Nuwe yangambiire ngu kirungi kusaba obuyambi.,He's the one who taught me that it's okay to ask for help.
"kakuba okaba otakwesiga omuhanda gwawe, tikine buzibu- abantu abakusinga bali","If you was unsure about your path, that's okay — most people are."
abajungu nibaija okuhandika ebyamaguzi kandi nendimi,Colonial officials will record local customs and languages.
nyowe nkozesa kaada -nsimbi habwobusiimo.,I use a credit card for the rewards points.
tutangirirege omuhikirwaho omuhyaka n'ekijaguzo kyamani omumwezi ogurukwija,We have welcomed the new chief with a big celebration next month.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
"kakuba omuntu afwa, ekyaro kyona kija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone died, the whole village comes to pay respects, whether they knew them well or not."
ayenyumirize omukucumba kwe,She has prided herself on her cooking.
nitwija okuzika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We will bury my grandfather on a rainy Tuesday that matched everyone's mood.
omusomesa wange owunyenda naija kungamba nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher will tell me that i had a gift- for writing those words stayed with me.
endagano ya uganda ey'omwaka gwa 1900 nija okusigara kyafayo kyamani,The Uganda Agreement of 1900 will remain historically significant.
obujanjabi nibwija kuba bwoburumi baitu nibukoraho,The treatment will be painful but is usually effective.
"Omulimoyokugarra ebisaaru munsisana, yabyo etaaha neekoraho ebintu ebiina obwomeezi n'ebitaina bwomeezi kumara emyaaka etaano.",The river reclamation project has been restoring the ecosystem for five years.
"kakuba oba otakwesiga omuhanda gwawe, tikine buzibu- abantu abakusinga bali","If you have been unsure about your path, that's okay — most people are."
Noonywa amaarwa agarukwinganaha buli sabbiti?,How much alcohol do you drink per week?
"oba nocyenda rundi tokucyenda, n itwija okugende","Whether you like it or not, we will now leave."
eka yaitu ikaire netangira abanyamahanga omunju yaitu,Our family has always welcomed strangers into our home.
noija kwetagisibya okujwara pulasita okumara wiiki mukaaga,You will need to wear a cast for six weeks.
"omurundi gwokubanza obunarolezeho ekinazi, kyali kadyo","The first time I have tasted fresh coconut, lt was magic."
ekika kyaitu kikaba kine ekizina kyakyo ekyembaganiza ekituzina omukasumi akomugaso honka,Our clan had its own special song that we sing only at the most important times.
omulimi naija okuhinduramu agende omukulinda eby'enyanja,The farm will diversify into fish farming.
embuzi bakaziha omubazi gw'enjoka nkabulikiro,The goats were regularly dewormed.
akizire okubuza ebisumuruzobye,She always lost her keys.
ekikali kyatooro mu FORT PORTAL kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal will attract many visitors.
ayangambire akaba mugenzi wawe omwi,The one who told me was your brother.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance to learn.
anagisa enjura naija okuzina kandi asabe okuleta enjura eyerukwija okwijuza ebisaru ijo,The rainmaker will dance and prayed to bring the rain that would fill the rivers yesterday.
abantu bakatandikaho okulinda ebyobuhangwa okutungamu akasente kandi nokulinda obuhangwa,The community developed an ecotourism project to generate income and protect nature.
"ekisurumba nikija okudedeka hakibaale, kyakora omuhangazima omurungi","The waterfall will cascade down the cliff, creating a beautiful rainbow."
"omulisa wange akaba n'eka yaitu okurabira omubuzale, kandi buli kintu hagati yaitu","My pastor was with our family through births, deaths and everything in between."
"Ha kitebe kyebyenyegesa habwebitwehiliriize, basomeseze enkumi z'abasomsa hamitwe y'ebintu ebitwehinguliriize.",The environmental education center has trained thousands of teachers in environmental topics.
"omulisa wange naija okuba neka yaitu okurabira omubuzale, kandi buli kintu hagati yaitu","My pastor will be with our family through births, deaths and everything in between."
Noija kweetagisibwa amaino gawe kwogebwa omu irwarro emirundi ebiiri omwaka.,You'll need to have your teeth cleaned twice a year.
nitwija kutunda omwenge ogw'okubanza kuruga omwihisizo erihyaka hali byaisenkuru itwe,We will offer the first beer from the new brew to the ancestors.
ebitabu ebihanganzi bihindura engeri y'itaka,Permanent beds improved soil structure.
nyijukire ekiro natungire kadi y'eryahuro ly'ebitabu obujunanizibwa bwingi,L has remembered the day l got my library card so many posibilities
omusaija abyaire omubusubuzi obwa ekka.,He has invested in a family business.
obukama byakitara bukaijukizibwa omunganikyo n'omubizina,The Empire of Kitara was remembered in epic poems and songs.
enyange ekeemerra eterekeriire mumaizi agatahamire,The egret stood perfectly still in the shallow water.
okucwekaho kukarugira omubugwa izoba byakatale,The outbreak originated in a wet market.
ebitabu ebihangazi nibija okuhindura engeri y'itaka,Permanent beds will improve soil structure.
kiki ekibaire kyafayo ekyaka yawe hali kookoro,What was your family history of cancer?
obu lsomero liraaba nirikubuza obusinge tekerezaaho muno obuharaaba hasroho omulingo ogundi,"If school is making you miserable, consider whether there's another way."
tuhembere kando hali bainsekuru baitu kandi tugambire enganikyo zabo hali abaana baitu,We have lighted a candle for our ancestors and tell their stories to our children.
obubarakoradi okuseruruza okubatetekanize,When they will make unexpected discoveries.
akakurato akebyensimbi niketegereza ekitekerezo ekitegekerwe,The finance committee is reviewing the proposal.
abaseruruzi bakasomaho engeri y'okuhinduka hinduka y'enyikara ekutalibaniza ebwokulya obubatandikireho enkora empyaka,The researchers study the impact of climate change on food security when they developed new adaptation strategies.
"kakuba ninyija kukora ekintu kyona ntaine okutina rundi okulemererwa, ninyija kutandikaho bizinesi yange","If l will do anything without fear of failure, l'd start my own business."
amagoba kyali nsonga nkuru muno omusonga y'okusiga sente,The interest rates were a key factor in investment decisions.
akahinduramu okusiga senteze omubulikimu,He diversified his investments across sectors.
nagonzaga obwomumwegesa rundi omusomesa yasomaga bbwa nayatura ebigambo hali itwe nobundaaba nkaaba omu kilassa za haigure omu lsomero,I loved when the teacher would read aloud to us—even in high school.
akirire kimu hanyuma y'okumusemeza,She has made a full recovery after the operation.
okubandwa nikwija kubamu emigenzo y'enjura n'okugesa,Traditional religion will include rituals for rain and harvest.
ebiro bisaatu murubuga orutubaire tutwetekanizi kubungira,Three days in a city we never planned to visit.
"ekanisa ekaba ine inju etalimu bantu, kandi ndengaho okuyambayo omurundi gumu omuwiiki","My church has had a homeless shelter, and I try to help there once a week."
Yozefu Konyi akebembera obwemi.,Joseph Kony led to LRA rebellion.
"okukorwa kwenjura kubairemu okucumuka ekika, okwekwata ekibale, kandi n'okugwa kwenjura","The water cycle has involved evaporation, condensation, and precipitation."
ekihoya kikakwatwa n'obu kiraba nibakirolera kurungi,The wound becomes infected despite proper care.
"hakumulira kw'omulimo guno, twegeseze abalimi omutwaro gumu omukulima ky'owebaisaho","By the end of this project, we have trained ten thousand farmers in sustainable practices."
akaguza ebikaguzo bwangobwango akagenda okuhikya obunagambire omulimo gwange ogw'okuyamba- nikyo kyahindwire bulikimu,The interviewer terribly goes until l mentioned my volunteer work- that changed everything.
ntungire koriyani eyekaba ya isenkuru nyowe- kikaba kimu ekyomuhendo ebyomugwetwa,I have had a Quran that belonged to my great-grandfather -it's one of my most precious possessions.
joseph kony akebembera orutaro rwokuhakaniza orwaLRA,Joseph Kony led to LRA rebellion.
bakitunzi batangatangaine kiguzi omukuru,The sales team has presented to a major client.
"Amaizi agarukwimuka gakoongera gakeebolongosa nka kuli! hanyanja gateeta ekyooya rundi obutagasi omunsi, nigainganainganiza ebyobwire omunsi yoona.","The ocean currents distribute heat around the planet, regulating global climate."
nkazina karaoke namunyani wange hamukoro ijo ekiro,I sang karaoke with my friends at the party last night.
"Obworaaba otarukugumya kurung muhanda orukutoma , tikiri kyawe wenka na abantu abandi baingi nabo nuko bali bati.","If you're unsure about your path, that's okay—most people are."
Omusiri gw'ebicooli gulirwe kandi gwasiswa ihe ly'empuhira.,The maize crop has been damaged by fall armyworm.
Akabagambira nkoku yarozire ekyererezi kyembaganiza.,He reported seeing a strange light.
akandindisa okumara esaha yona,She made me wait for an hour.
okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption created a new island in the middle of the ocean.
Abalinzi bebitwehingulirize babaire nibaseruliriza ha kurubata kw'enjojo baatunga okuvumbura kwoonyini.,The conservationists were conducting research on elephant communication when they made a breakthrough discovery.
nkasabira obusinge omumadini gona- ntwena tuli baana baruhanga omu,I prayed for peace among all religions-we're all children of the same God.
embante nija okwirukira omukisaru okwejuna entele,The waterbuck will run into the river to escape the lion.
"nambere orakoma okulengaho, niho orakoma oktunga","The more you practice, the better you got."
"abalinzi bakozire okuseruliriza hali engeri enjojo zibazamu obu bantugire okugarukwa,mu",The conservationists have conducted research on elephant communication when they made a breakthrough discovery.
nitwija okusaba omwyo atwebembere tutakakozire ekwamu ey'omugaso,We will ask the spirits to guide us before we make important choices.
emu irukire ekwetorora ekizaniro m'ebikya byayo ebiraihize,The emu has run across the field with its long neck stretched out.
abantu nibaija kwombeka iramizo erihyaka nambere bona batina,The community will build a new shrine at the sacred spring.
ekijumakuiba kikanwa amaizi okuraba omubuhuru bwakyo okutunga eby'okulya,The sponge filtered water through its pores to get food.
nkozeseze kadi yabanka okutunga obugoba,I used a credit card for the rewards points.
embante irukire omukisaru okwejuna entale,The waterbuck has run into the river to escape the lion.
amgaba ebaire nsonga nkuru muno omukusiga sente,The interest rates have been a key factor in investment decisions.
Obuncumbira ekka yange ngitekerezaaho nkekikorwa ekyengonzi kandi okusaba.,"When I cook for my family, I think of it as an act of love-and prayer."
Nitwija kujaguza empero y'ekyanda nomukoro gw'okusiima.,We will celebrate the end of the dry season with a ceremony of thanks.
banka enkuru ekakehya amagoba,The central bank lowered interest rates.
nyegere bingi hali enyikiriza yange omukuraba omukubaza nabantu abenyikiriza ezindi,I have learned more about my own faith by talking to people of other faiths.
ekika kyababiito kilema bunyoro kurugira kimu omukyasa kya 16th,The Babiito dynasty rules Bunyoro since the 16th century.
"buli nyekyakara obumba nigenda omuka, ninyija okurora omusaija omukuru omu nalisa ebinyonyi omwirindiro","Every morning on the way to will work, i'd see the same old man feeding pigeons in the park."
ningozab ombere wamanaru,I need you to be honest with me.
ababihabihire okuruga omunju nukwo agitunde,He has persuaded them out of selling the house.
Omusomesa wange webisisani akangamba tinyine kisembo kyobuhangwa mwolekere nabiiha.,My art teacher told me l had no talent - l proved her wrong.
tukhaire okusima hali emyoyo y'omurusozi habwe emyandara na amabale,We have given thanks to the spirits of the mountains for the rocks and stones.
Tinsobora kutera akasisani kwikara tutaine amasanyarazi.,I can't imagine living without electricity.
omuzini w'okutendereza agambire oruganikyo ry'orutaro orwajunire obukama ijo,The praise singer tells the story of the battle that saved the kingdom yesterday.
anagisa enjura akazina kandi yasaba okuleta enjura eyerukwijuza ebisaru ijo,The rainmaker dances and prayed to bring the rain that would fill the rivers yesterday.
nkapima obusobozi byange na GPA ey'omwaka oguhwairre- ncyaliyo nikyakiterekereza,I measured my worth by my GPA for years — I'm still unlearning that.
Omusaija asaswire amabanjage goona,He has paid off all his debts.
mukene zona zikekwata hamu okuburanganiza esamaki enkoto,The sardines together tightly packed to confuse the larger fish.
nkaba nitina ruhanga -hati npumura omungozi zaruhanga,I used to be afraid of God-now I rest in God's love.
"kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam","If I have told you one thing about grief, it's that you never get over it-you get through it."
nuwe akwija okunyegesa ngu tikine buzibu bwona okusaba obukonyezi,He will be the one who taught me that it's okay to ask for help.
okuhandika kwabaramagi kukatandikwaho omukyasa kya 19th om'uganda,Missionary writings have documented 19th century Uganda.
Kukaba tukozese orweezo kuruga mubinyansi tusobora kwongera orweezo m'itaka tutakozeseze mibazi ngu.,"If we use green manure, we can improve soil fertility without chemicals."
Omuyaga ogwamaani gukasiisa isomero kyonka enkyomugisa abaana bwirobu bakaba batarumu.,"The tornado destroyed the school, but fortunately no children were there at the time."
ngizire akasonda omukisika kyange nambera nsaabira- kyanguhire baitu kihikirire hali nyowe,I have had a corner in my room where I pray-it's simple but holy to me.
emitano yabajungu terukwija okumanyira ebika byabantu nobuhangwa,Colonial boundaries will ignore ethnic and cultural divisions.
kangaroo ekurukire yagenda n'owana gwayo nabere ebyama,The kangaroo has away hopped with its baby in its pouch.
abajungu bakozeseze ekitebe n'amani gamahe okumaraho obuhakani omu bunyoro,The British has used military force to subdue resistance in Bunyoro.
ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju,The ants marched in a long line carrying crumbs back to their nest.
"omurundu gwokubanza okurora enyunyuzi okuraba omukitangazo, nkahura okubaho kwenkintu ekitakuhwayo","The first time I have seen the starts through a telescope, I felt the presence of something infinite."
omrwaire naija kwoleka oburorwaho obwokwekengera,The patient will show signs of sepsis.
abarangi bakarozaho omukutu gw'okurangira omuhyaka,The marketing team tested new advertising channels.
abajungu bakahandi ebyamaguzi kandi nendimi,Colonial officials recorded local customs and languages.
nkairukira mwamunwani wange omukuru ijo,I run into an old friend yesterday.
abenkento bakarabyamu amaiso omukihandiko kyentekaniza yaitu,The finance committee reviewed the proposal.
kangaroo ekaguruka yagenda n'owana gwayo nambere ebyama,The kangaroo away hopped with its baby in its pouch.
"kakuba noija okumara ekiro kyona norora nosoma ekitabu habwokuba okaba otakukita hansi, nomanya okusoma kwenyini","If you will ever stay up all night reading a book because you couldn't put it down, you know real learning."
"kakuba gavumenti erakehya omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government will subsidize solar panels, more people would use renewable energy now."
"Ekanisa yange enyina obugoonyo bwabo abataine hokuraara, kandi nyowe nkonyerayo buli sabbiti.","My church has a homeless shelter, and I try to help there once a week."
"ntumya caayi y'omwani, baitu bakandentera amajani omusobi- kandi nkazonzora ekyokunya kyange kyembaganiza","I order coffee, but they brought me tea by mistake -and l discovered my new favorite drink."
"ekisurumba kisesekere hakibale, kyakora omuhangazima omurungi","The waterfall has cascaded down the cliff, creating a beautiful rainbow."
orubazo rwomuraire ruhindura n'orubazo rwomubudabuda,The patient's speech improves with speech therapy.
Obu nayesangire ntakuurubata nubwo nayegere kusiima ebiro ebinkaba ninsobora.,"When I couldn't walk, I learned to be grateful for the days I could."
"kakuba omuntu afwa omukyaro kyaitu, abantu bona baija kwesoroza baije okusagika eka","When someone die in our village, the whole community has together come to support the family."
ebara eyakatemba ekaba ekingwireho ekiro kyebyamahano hali abakatemba abakuru,The new comedy club had open mic nights for amateur comedians.
ninyija kugira esaara eyinasabaga kakuba mpura oturo - nikyo kintu ky'okumalira omubwongo bwange,I will have a prayer I say when I'm falling asleep-it's the last thing on my mind.
Obworaba nogonza kwetrgereza ebyobuhangi bwaaitu tandika nebyokulya byaitu.,"If you want to understand our culture, start with our food."
naija kubabize nayetekaniriza ebirengeso,She will be busy preparing for her exams.
"kakuba gavumenti eba ekendize omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government has subsidized solar panels, more people would use renewable energy now."
enguta eyokubanza eya caayi w'omwani gubaire murwa omutaito ogutalyosaga,The first sip of morning coffee has been a small ritual I never skip.
omuhendo gw'okuhingisa gugumire niguhinduka,The exchange rate has constantly fluctuated.
kanpuni etungirege abahakanizi abataito,The company acquired a smaller competitor.
anagisa enjura naija kubanza okukora emigenzo kulinda ebirimwa ijo,The rainmaker will perform the ritual to protect the crops yesterday.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona nibaija kwesoroza baije okusagika eka","When someone die in our village, the whole community will together come to support the family."
banka enkuru ekehya amagoba,The central bank lowers interest rates.
entajumba ekakora omuranga ogurukusandara obu yaboine enjoka,The guinea fowl made a loud chattering sound when it saw the snake.
tuhaire amata g'ent ag'okubanza hali ba'isenkuru itwe,We have given the first milk from the cow to the ancestors.
"nkaba ntakunihira ngu nisobora okugura eka yange, baitu ndi hanu, nitekaho omukono hakipapura wiiki ekwija","I never thought l'd be able to buy mu own home, but here l am, signing the papers next week."
okucamuka kworusozi nikwija kuhambiriza ekuminekumi zabantu okuruga omumaka gabo,The volcanic eruption will force thousands of people to evacuate their homes.
yoweri museveni akatandikaho ekimanyire nka amahe amahakani,Yoweri Museveni formed the popular Resistance Army.
obujanjabi bukaba nibwetagisa okukebera omusahi buli kaire okurora enkora y'obune,The treament required regular blood tests to monitor liver function.
tinadisimire nyina nyowe habwocumba okuhikya obunagenzire natandika okwerisa,"I never have appreciated my mother, s cooking until l moved out and had to feed myself."
"ekiniga kiaizira omubicweka ebiro ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
omusomesa wange oyokusiga akaba agambire ngu tinyine ekisembo -nkamwoleka nti agwire,My art teacher has told me l had no talent - l proved her wrong.
omuzini ayegezesezemu amazina g'okugesa omuwezi ogukwija tutakahikire hakijaguzo,The dancers have rehearsed the harvest dance for months before the festival.
Ekitongole ky'ebitwehinguliriize nikitendeka abantu bomukucweeka habwebyokulima ebirukwikaraho.,The environmental organization is training community members in sustainable agriculture
nsagikire owmana omwihanga erindi- kirri ngu mulingo omutaito okukora embaganiza,I have sponsored a child in another country-it's a small way to make a difference.
abaserurizi nibaija kusoma endubata y'ebinyonyi obu barazonzora ekika ekihyaka ekyebinyonyi,The researchers will study bird migration patterns when they discovered a new species.
njwaire omusalaba omubikya byange - kijukyo ekogu nambere ngwa,I have worn a cross around my neck-it's a areminder of who i belong to.
"hakumalira y'omusomo gunu, nitwegesa abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
itwe tucweraho hali omwegi wobwongo bwa kalimagezi .,We offer student discounts on software.
ekiteteyi kyawe ekirungi okiguzire nkaha,Where has done you buy that beautiful dress?
ntayomere ntaine amasanyarazi,I did not live without electricity.
omutezi wenanga naija kuteranizaho omulere ha bandi,The harmonica player has added a bluesy feel to the band's sound.
"kakuba ntalikwija kwikara nawe ekiro kyokubanza haisomero, obwomezi bwange bwandibaire bwembaganiza muno","If I will not sit next to her on the first day of school, my life would be completely different."
akahuka kabaire komumwanya kandi kajanjaire bwango,The virus has been airborne and spreads easily.
"Obu oraaba wakasindikaga obutamwa otakigreriire ha muntu ou atali nuwe, omanyire ku kana okwahonaaho.",If you've ever accidentally sent a text to the wrong person . you know that immediate panic.
obaire noyenda okutekaho okwokya rundi aisi nambere hatunire obuhuta,You needed to apply heat or ice to the injured area.
akahuka kajanjaire muno mubantu,The virus widely circulated in the community.
"Buli nyenkyara obumba ningenda kukokora, ndora omusaija nuwe omu naaliisa amaiba omu kiikaro kyo'kuhumurraamu.","Every morning on the way to work ,i'd see the same old man feeding pigeons in the park."
enyanja victoria nija okuba nesingayo obukoto mufrica,Lake Victoria will be the largest lake in Africa.
"Enyunyuzi zaaka kukungi obuziba zili haraha ,n'etaara zomwabuga.",The stars shine brightly in the night sky away from city lights.
Ntaaha nyine obuleemezi okutekaho omutiima.,I've been having difficulty concetrating.
tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
"kakuba omuntu afwa, ekyaro kyona nikija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone will die, the whole village comes to pay respects, whether they knew them well or not."
bulemeziki obwokehezeibwe omwezi oguhaire,How much weight has had you lost in the past month?
