Runyoro,English
nija kugura ebintu mu supamaketi buli wiiki,I will buy groceries from the supermarket every week.
ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju,The ants marched in a long line carrying crumbs back to their
okucamuka kwamabale omwitaka hansi kuleterire okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption has created a new island in the middle of the ocean.
"kakuba guba omuro tigugwire mpaka nyenkya, ogaruke hairwaro","If the fever has not gone down by tomorrow, come back to the clinic."
"buli mugenzo nigwija kugira ekirukumanyisa, nobu kiraba tutukugwetegereza","Every ritual will have a meaning, even if we don't always understand it."
embuzi omubazi nizihebwa gwenjoka buli kasumi,The goats are being dewormed regularly.
ebyafayo eby'okubaza okwijuka byolekere kw'abantu abakuru,Oral history has projected record elders ' memories.
akasoroza omukazi embibo entoro z'okwahura,She collects indigenous seeds for preservation.
ebyenfuna nibija kuhambiriza emihendo y'ebintu okweyongera muno,The economy will face inflationary pressures.
ekikali kyatooro mu FORT PORTAL kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal attracted many visitors.
obaire noyenda okutekaho okwokya rundi aisi nambere hatunire obuhuta,You needed to apply heat or ice to the injured area.
abaana baitu bakahura nkonku twatangatagaine- okukibazaho batuletereza buli hanyuma y'omwaka mubuswere baitu,Our children heard the story of how we met -they make us tell it every anniversary.
omunya ruraiha rahuhanyga kira yairuka ekinyonyi kugikwaata,The skink wiggled its tail and escaped from the bird's grasp.
"gunu omurundi erukwija, wiiki tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize omukasu kange akabi.,I remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
Obulemi obw'ababiito bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito dynasty has ruled Bunyoro since the 16th century.
"nkaba ntakinihira nti kumaraho omwaka gunu, baitu hati ndihanu","I did think I'd it through that year, but here I am."
nsasura ebintu nsuwarensi byange ijo,I pay my property insurance yesterday.
naija omulimi kwombera omusirigwe gwamuhogo wiiki ekwija,The farmer will weed his cassava field next week.
Itwe emizimu tusiima ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the rocks and stones.
tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We bury our dead in the ground where our ancestors rest.
bakitunnzi naija kutangatangana kiguzi omukuru,The sales team will present to a major client.
omumwaka gw'enkumi ibiri asaatu tufunire okukeha kwingi muno kwobuhanwa,"By 2030, we achieve a significant reduction in the loss of biodiversity."
embibo enu emyaka nija ruba nungi ha bwebicweeka ebyensozi,The new variety will be suitable for higher altitudes.
izaniroly'emizano erihyakalitekanizibwe shakespeare plays buli musizoni y'omusana,The new theater staged Shakespeare plays every summer.
tujaguza amagesa hakumalira sizoni kwa,We celebrate the harvest festival at the end of the season.
noija kwetagisa kwokya okutekaho rundi aisi nambere hatungire obuhuta,You will need to apply heat or ice to the injured area.
ndozirege ebituuru byebisisaru ebisarazirwe ebirukugambaho rwomukama oruganikyo owamaani kiro kyaijo,I watched a shadow puppet show that told the story of a great king yesterday.
nkatera ekihemeheme kandi nakisindika hamutimbagano ijo,I have drawn a funny cartoon and posted it on social media yesterday.
ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza,Our clan had its own special way of welcoming the new year.
omukago gw'obusubuzi omuhyaka gwimukya ebitundwa aheru,The new trade deal exports.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi nyenkya, kandi naiwe oti.""","She tells me,""The sun will rise again tomorrow, so will you""."
Ntaaha nyine obuleemezi okutekaho omutiima.,I've been having difficulty concetrating.
obujanjabi nibwija kukorahamu n'emibazi endi,medication will interact with other
arolerire kumara ekitebe emyaka atakabaire mukuru,She has managed a team for years before she became director.
"hakumalira y'omusomo gunu, ni twija kuba twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijunzire","By the end of this project, we train one thousand farmers in organic methods."
Uganda ey'ekyasa ekya eri 19 omubihandiiko ebyabakwenda abenjiri.,Missionary writings document 19th century Uganda.
omusaija ateka sente ze omumasamba,He invests in a real estate investment trust.
ebyefuna bihambirize y'ebintu emihendo okweyongera muno,The economy has faced inflationary pressures.
"akasumi kona mbaire ntungire nitekereza okugarukwamu, nyega ekintu kihyaka","Everytime I have thought I've figured it out, I learn something new."
"kakuba gavumenti ebaire etairemu sente kara, ntusobora okuba n'ebyobuhangwa ebiyounjo","If the government has invested in renewable energy earlier, we could have a cleaner environment now."
obw'ababiito Obulemi bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito dynasty has ruled Bunyoro since the 16th century.
irwaro nirija kugira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,The hospital will have a patient library with health information.
enkoragana empyaka eyobusubuzi imukize ye entundwa bw'obulimi aheru yihanga,The new trade deal has boosted agricultural exports.
abaana baitu nibaija okuhura nkonku twatangatagaine - batuletereza okukibazaho buli hanyuma y'omwaka mubuswere baitu,Our children will hear the story of how we met -they make us tell it every anniversary.
okaba oine okujwara pulasita kumara wiiki mukaaga,You needed to wear a cast six weeks.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona besoroza baija okusagika eka","When someone die in our village, the whole community together came to support the family."
atafike omugabo gwa bakama babizinesi,He never missed a dividend payment.
omukazi aija kukora omukeeto kumara emyaka atakafokere CFO,She will work in the accounting department for years before she became CFO.
"kakuba ninyija kukora ekintu kyona ntaine okutina rundi okulemererwa, ninyija kutandikaho bizinesi yange","If l will do anything without fear of failure, l'd start my own business."
ninja kwirukira mwa wange munyani omukuru nyencya,I will run into an old friend yesterday.
"akasumi kona ninyija kutekereza ntungire okugarukwamu, ekintu nyega kihyaka","Everytime I will think I've figured it out, I learn something new."
nibaija abazirweneho kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
akahuka nikaija kujanjara muno mubantu,The virus will widely circulate in the community.
okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali,The reforestation project will bring back wildlife that had disappeared from the area.
akenyumirizamu omukucumba kwe,She prided herself on her cooking.
ayenyumirize omukucumba kwe,She has prided herself on her cooking.
irwaro rigagira eryahuro ry'ebitabu ebirukukwataho byabarwaire obwomezi bwabo,The hospital has had a patient library with health information.
akahuka kajanjaire muno mubantu,The virus widely circulated in the community.
naija okusasura amabanjage gona,He will pay off all his debts.
Hakumaliira kwe kyaasa kiru nitwiija kuba tumazire kwatundwira enkoragana yaitu n'ebyobuhangwa.,"The the end of this century ,we will have transformed our relationship with nature."
kaliitango y'okwegesa habyobuhangwo ehikireho abantu abarukuhingura mukyaaro,The environmental awareness campaign has reached over one million people.
ly'emizano izaniro elihyaka likingwire hali abantu abaine obulema,The new theater is accessible to people with disabilities.
"Omukyaro kyaitu omuntu obwafa ,abasi,bensi boona baterana bazagika abafeerwa.","When someone die in our village , the whole community comes together to support the family."
"omukazi akangambira,""omusana nigwija kujwa nyenkya,kandi naiwe oti.""","She told me,""The sun will rise again tomorrow, and so will you""."
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Missionary writings documented 19th century Uganda.
Omumirimo eyengaro ahakaba n'okuteera embugo.,Traditional included barkcloth making.
tukhaire hali okusima emyoyo y'omurusozi habwe emyandara na amabale,We have given thanks to the spirits of the mountains for the rocks and stones.
"kakuba omuntu afwa omukyaro kyaitu, abantu bona nibaija kwesoroza baije okusagika eka","someone die in our village, the whole community will together come to support the family."
"omukazi akangambira,""omusana kujwa nigwija nyenkya,kandi naiwe oti.""","She told me,""The sun will rise again tomorrow, and so will you""."
nsabire obusnge omumadini gona-ntwena tuli bana baruhanga omu,I have prayed for peace among all religions-we're all children of the God.
buli orukwija muntu kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something you don't — that's a chance to learn.
anaga enjura naija kuzina nukwo egwe enjura egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
abazirweneho bakagaruka n'ebitekerezo ebihyaka kandi n'okunihira,Veterans returned with new ideas and expectations.
oyetagisize okutekaho okwokya rundi nambere hantungire obuhuta,You have needed to apply or ice to the injured area.
embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire,The wild dog chased the impala for miles until it tired out.
abalimi bakakozesa ebijunzire okuhidura engeri y'itaka,Farmers used compost to improve soil structure.
"kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu","If I told you one thing about grief, it's that you never get over it-you get it."
ngira obuzibu by'okutekana n'okuhuliriza,I have had difficulty concetrating.
"tifwireyo biki bwobailize, tinkwija kuhindura ebitekerezo byange","No matter what you said, I won't change my mind."
omusoro aberambanda gwa gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
"Kakuba ndi wokukugambira ekintu kimu hali enaku, nikyo ngu otaligyehugura-ogirabemu.","If I could tell you one thing about grief, it's that you never get over it-you get it."
omusaija akateka sente ze omumasamba,He invested in a real estate investment trust.
"Kakuba ndi wokukugambira ekintu kimu hali enaku, nikyo ngu otaligyehugura-ogirabemu.","If I could tell you one thing about grief, it's that you never get over it-you get through it."
ekitebe nikija kugwa omu1977 mupolipo habw'okwahukana,The community will collapse in 1977 due to political differences.
Kugarraho buhyaka ebyasisikaire omumaiso nukugenda omubikaro ebyasisikaire.,Reconstruction efforts continue in affected areas.
omwaka gw'enkumi ibiri asaatu okukeha tukatunga kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in the loss of biodiversity."
"kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
omusoro gwaberambanda guhambirize baingi omubusibi,Colonial taxation has forced many into wage labor.
"kakuba omuntu afwa, ekyaro kija okunahukara, oba babamanyire muno rundi tibabamanyire","When someone died, the whole village comes to pay respects, whether they knew them well or not."
amani g'okwombeka buhyaka geyongire omubicweka ebyali bihikirweho,Reconstruction efforts have continued in affected areas.
okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affects agricultural in the region.
ekituru kyomutini nikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I have watched a shadow puppet show that told the story of a great king yesterday.
ebyafayo eby'okubaza byolekere okwijuka kw'abantu abakuru,Oral history has projected record elders ' memories.
tuhaire amata g'ent ag'okubanza hali itwe ba'isenkuru,We have given the first milk from the cow to the ancestors.
ebibo empyaka ekaba hansi esemerire eyimukire,The new variety was suitable for higher altitudes.
"kakuba isomero lyakubulize obusinge, tekerezamu haba kakuba haliyo omulingo gundi gwona","If school made you miserable, consider whether there's another way."
gavumenti eresireho enkora empyaka hali abalimi abakulima ebyokulya,The provided subsidies farmers who practice sustainable agriculture.
naija kutekamu sente nyingi muno,He will invest in a hedge fund.
cukamba y'omuyanja eturukize ehuzo zamakamba okwerwanaho,The sea cucumber has squirted sticky threads to defend itself.
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
noyetagisibwa amaino gawe emirundi ebiri buli mwaka,needed to have your teeth cleaned twice a year.
Orugendo rwegaali y'omwika kuraba omu bugwa izooba rukaba muno habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
omukazi naija kwega hakulima n'okulisa okwokwebaisaho,She will learn about sustainable agriculture.
"orayenda kakuba okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
"hakumalira ye kyasa kinu, tuhindwire enkoragana yaitu n'ebyobuhangwa","The the end of century, we have transformed our relationship with nature."
omunya gucikize omukira gwako katoroka kandi hali ekinyonyi,The skink has wiggled its tail and escaped from the bird's grasp.
irwaro nirija kutekaho obujanjabi bw'abazaire abaine enda,The clinic will provide prenatal care for expectant mothers.
itwe tuha endagaano eraihireho ebyamasanyarazi eyokulinda ebiguzirwe.,We offer extended warranties on electronics.
enyunyuzi zakire muno ekiro omumwanya kukira ebitara by'omurubuga,The stars have brightly shone in the night sky away from city lights.
"tifwireyo ogambireki, tikwija kuhindura byange ebitekerezo","No matter what you have said, I won't change my mind."
atafike omugabo gwa bakama babizinesi,He never missed a dividend payment.
Nyina esaara eyinsaba obunkwatwa otuuro-nikyo kintu kyokumalirra ha bwongo bwange.,I have a prayer I say when I'm falling asleep-it's the last thing on my mind.
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga,The soil erosion forced farers to abandon their land and move to cities.
nitwija okwongezayo waranti hamasanyarazi,We will offer extended warranties on electronics.
omuranga gw'okumanyira eby'obuhangwa guhikire abantu akakaikuru kamu,The environmental awareness campaign reaches over one million people.
eka yaitu ebaire nejaguza amagesa namazina agokusima itaka,Our family has always celebrated the harvest with a dance that thanks the earth.
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi","The grief comes in waves some days l can breath , some days l can't."
"mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe","My son is God?""I pointed to my heart and his."
ninyija okukozesa kadi yabanka okutunga obugoba,I will use a credit card for the rewards points.
omutezi naija kuteranizaho omulere ha bandi,The harmonica player has added bluesy feel to the band's sound.
cukamba y'omuyanja ekaturukya ehuzo z'amakamba okwerwanaho,The sea cucumber squirted sticky threads to defend itself.
ninyija kwijuka akasumi kenyini akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
okubura kwamaizi kukatalibaniza ebyobulimi omukicweka,The water scarcity affected agricultural production in the region.
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
ebizina hamu n'okucekeca n'orunyegebirabaga mubuli mukoro,Traditional music and will dance accompained ceremonies.
Omurwaire nayoleka oburorwaho bwokuba kubi.,The patient is showing signs of sepsis.
anaga enjura naija kuzina nukwo enjura egwe egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we for the yesterday.
ebyenfuna nibija kuhambiriza emihendo y'ebintu okweyongera muno,The economy will face inflationary pressures.
"kakuba ninyija kukora ekintu ntaine kyona okutina rundi okulemererwa, ninyija kutandikaho bizinesi yange","If l will do anything without fear of failure, l'd start my own business."
buli muntu orukwija kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something you don't — that's a chance to learn.
"Kakuba nakukozire ekintu ntaine butiine butiini bwokugwa, nakutandikireho entaahya yange.","If l could do anything without fear of failure , l'd start my own business."
arolera ekitebe kumara emyaka nyingi atakabaire mukuru,She manages a team for years before she became director.
abasaija abato bakombekere orugo oruhyaka r'ente,The young men built the new kraal for the cattle.
omulimi ayombire omusiri gwamuhogo wiiki ehwaire,The farmer weeds his cassava field last week.
Orugendo rwegaali y'omwika kuraba omu bugwa izooba muno rukaba habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you have met knows something you don't — that's a chance to learn.
"omurundi wiiki erukwija, nitwija kubyama hamusa gwenyanja","This time next week, we lie on a beach."
gw'obusubuzi omukago omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
ninyijuka akasumi nikimanya akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remembered the exact moment l knew she a true friend - when she didn't laugh at my worst moment.
"omukazi akangambira,""omusana nigwija kujwa nyenkya,kandi naiwe oti.""","She told me,""The sun rise again tomorrow, and so will you""."
"kakuba basi etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
irwaro ritaireho obujanjabi bw'abzaire abaine enda,The clinic has provided prenatal care for expectant mothers.
tihabaireho ekintu ekibi nkoku rubata omukigana sokisi otaine,There has been nothing worse than stepping in a puddle with socks on.
Nsabira amadiini goona omugisa-itwena tuli ba baana Ruhanga omu.,I pray for peace among all religions-we're all children of the same God.
"akasumi kona ninyija kutekereza ntungire okugarukwamu, nyega ekintu kihyaka","Everytime I will think I've figured it out, I learn something new."
ekituru ndozirege kyomutini nikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I have watched a shadow puppet show that told the story of a great king yesterday.
atekamu sentu nyigi muno,He invests in a hedge fund.
NRA ekora ekatandikaho endi,The NRA developed a parallel administration.
ekitebe kigwire 1977 omu habw'okwahukana mupolipo,The community has collapsed in 1977 due to political differences.
"akasumi kona ntekereza ntungire okugarukwamu, nyega kihyaka","Everytime I thought I've figured it out, I something new."
omunya gukacicya omukira gwako kandi katoroka hali ekinyonyi,The skink wiggled its tail and escaped from the bird's grasp.
igana lyabantu lika semererwa gutakatandikire omukoro,The crowd has buzzed with excitement before the show starts.
tuhaireyo okwongezebwa waranti kwa hamasanyarazi,We offered extended warranties on electronics.
"dora ebinyonyi omumwanya; bitasige rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they did not sow or reap, yet your heavenly father feeds them."
omukazi asoraize embibo entoro z'okwahura,She has collected indigenous seeds for preservation.
kakuba ntararabirweho baasi ekiro eki tinakutangaine engajani yange.,"if i hadn't missed the bus that day, i never would have met my best friend."
okuwikaza noyetagisibwa okuguru kwawe kwimukize kukehya okuzimba,You needed to keep your leg elevated to reduce swelling.
embina yomukisaka ekairukya empara habwa nyingiho mairu kuhirya obuyajwahire,The wild dog chased the impala for miles until it tired out.
enyange ekaimera kurungi muno mumaizi gahaihi,The egret stood perfectly still in the shallow water.
Ntiirelye ebisisani rudingisa nabusindika hamura kiro kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
"Tubanza okuha abakuru abaira , agatubanza amata okukama omunte.",We give the first milk from the cow to the ancestors.
ebizina hamu byenzarwa n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
ekikali kyatooro mu FORT PORTAL kikasikiriza abagenyi,The Tooro palace in Fort Portal will attract many visitors.
akatebe akatunzi nikahayo hali omuguzi owamaani,The sales team is presenting to a major client.
"kakuba nakugambira ekintu kimu hali ekiniga, kiri tokwija kukirugaho-nokirabamu","If I will tell you one thing grief, it's that you never get over it-you get through it."
noyetagisibwa okuwikaza okuguru kwawe kwimukize kukehya okuzimba,You needed to keep your leg elevated to reduce swelling.
omwaka gw'enkumi ibiri asaatu tukatunga okukeha kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in the loss of biodiversity."
NRA ekatandikaho ekora endi,The NRA developed a parallel administration.
ekitebe kigwire omu 1977 habw'okwahukana mupolipo,The community has collapsed in 1977 due to political
"omurundi gw'okubanza nkagenda mwoyomubudabuda, nkatina hali ekinazonzora nyo","The first time I have gone to therapy, I was terrified of what I might discover about myself."
omusoro gwa aberambanda nigwija kuhambiriza omubusibi,Colonial taxation will force many into wage labor.
nojakwetagisibwa okuyonja amaino gawe emirundi ebiri buli,will need to have your teeth cleaned a year.
"gw'okubanza omurundi okugenda mwoyomubudabuda, nkatina ekinazonzora hali nyowe","The first time I go to therapy, I was terrified of what I might discover about myself."
"kakuba batalisiza abantu muno, itaka nirija kusigara rw'orwezo","If the community does not overgraze the land, the soil would still be fertile."
ninyija kwijuka akasumi kenyini munyani owamazima-nambere atalinsekeraize omukasumi ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
"buli mugenzo gubaire gwine ekigurukumanyisa,nobu kiraba tutukugwetegereza","Every ritual has had a meaning, even if we don't always understand it."
ekyoma kyomubaizi kikabaija kuruga ekisisani omukihinju kyekiti,The sculptor chisels a figure out of a single block of wood.
kotoni ebaire kirimwa kyasente muno mukyasi kya amakumi abiri m'uganda,Cotton has a major cash crop in the early 20th century Uganda.
omrwaire naija kwoleka oburorwaho obwokwekengera,The patient will show signs of sepsis.
Kakuba gavumenti yakozeseze kare amaani Twakubaire lwiina ebitwehinguliriize muno. ebyeowruuu,"If the government had invested in renewable energy earlier, we could have a cleaner environment now."
okucamuka kwamabale hansi omwitaka kuleterire obuhanga muhagati,The volcanic eruption has created a new island in the middle of the ocean.
irwaro line erahuro ry'ebitabu byabarwaire ebikukwataho obwomezi bwabo,The hospital had a patient library with health information.
izaniro ly'emizano elihyaka likingwire hali abantu abaine obulema,The new theater is accessible to people with disabilities.
naija okusasura gona amabanjage,He will pay off all his debts.
nyirukire mwamunwani wange omukuru ijo,I have run into an old friend yesterday.
tuzikire abafu baitu nambere baisenkuru bahumura,We have our dead in the ground where our ancestors rest.
ebyafayo eby'okubaza nibija kwoleka okwijuka kw'abantu abakuru,Oral history will project record elders ' memories.
omukazi naija kusoroza embibo entoro z'okwahura,She will collect indigenous seeds for preservation.
anaga enjura azina nukwo enjura egwe egi eyitukwendera ebirimwa baitu ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chiseled a figure out of a single block of wood.
akahuka kajanjaire mubantu muno,The virus widely circulated in the community.
nkaba nyine esaara eyinasabaga kakuba mpura oturo - nikyo kintu ky'okumalira omubwongo bwange,I had a prayer I say when I'm falling asleep-it's the last thing on my mind.
"hakumalira y'omusomo gunu, twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we have trained one thousand farmers in organic methods."
"kakuba omuntu afwa omukyaro kyaitu, abantu bona baija kwesoroza baije okusagika eka","When someone die in our village, the whole community has together come to support the family."
abaana baitu nibaija okuhura nkonku twatangatagaine - batuletereza buli okukibazaho hanyuma y'omwaka mubuswere baitu,Our children will hear the story of how we met -they make us tell it every anniversary.
okuhandika kwabaramagi kukatandika mukyasa 19th kya m'uganda,Missionary writings documented 19th century Uganda.
"omurundi gw'okubanza ninyija mwomubudabuda, kugenda nkatina ekinazonzora hali nyowe","The first time I will go to therapy, I was terrified of what I might discover about myself."
omutendereza abakuru amanyirire nekizina kye ijo,The praise singer has honored the chief's bravery with his song yesterday.
irwaro rikatekaho obujanjabi bw'abazaire abaine enda,The clinic provided prenatal care for expectant mothers.
empyaka ekaba esemerire hansi eyimukire,The new variety suitable for higher altitudes.
"Kakuba ntaratungire obumanzi bw'okubaza nawe eki, twakuferirwe buno obunywani.","If l hadn't mustered the courage to talk to her that day , we would have missed out on this friendship."
noija okwetagisibwa okwikaza okuguru kwawe kwimukize kukehya okuzimba,You will need to keep your leg to reduce swelling.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora eka kugura eyang,baitu ndi hanu, nitekakaho omukono hakipapura wiiki erukwija","I never have thought l'd be able to buy mu own home, but here l am, signing the papers next week."
sentu atekamu nyigi muno,He invests in a hedge fund.
omuranga gw'okumanyira eby'obuhangwa gukahika abantu akakaikuru kamu,The environmental awareness campaign reached over one million people.
"ekiniga kiaizira ebiro omubicweka ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
abalimi bakakozesa ebijunzire engeri okuhidura y'itaka,Farmers used compost to improve soil structure.
ekitebe kigwire omu 1977 habw'okwahukana mupolipo,The community has collapsed in 1977 due to political differences.
Ndora muno Ruhanga omubimera kukira onubyombeko.,I find God more easily in nature than in any building .
eka yaitu ekajaguza amagesa namazina agokusima itaka,Our family always celebrated the harvest with a dance that thanks the earth.
balima omusiri ni bakozesa turakita,They fields using a tractor.
UPDF omubitebe kalinda businge.,UPDF has participated in peace keeping missions.
"kakuba gavumenti eba ekendize omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government has subsidized solar panels, more people would use renewable energy now."
enyunyuzi nizija kwaka ekiro muno omumwanya kukira ebitara by'omurubuga,The stars will brightly shine in the night sky away from city lights.
ninyija kusabira obusinge omumadini gona-ntwena tuli baana baruhanga omu,I will pray for peace among all religions-we're all children of the same God.
tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi,There has been nothing worse than stepping in a puddle with socks on.
Omusoro og'wendema eya matwale kukahambiriza baingi kupagasa.,Colonial taxation forced many into wage labor.
embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire,The wild dog will chase the impala for miles until it tired out.
Buli guba murwa namakuru noobu kiraaba tutugetegereza.,"Every ritual has a meaning, even if we don't always understand it."
Ekka yaitu ejaguza amagesa na mazina ag'okusiima ensi.,Our family has always celebrated the harvest with a dance that thanks the earth.
ekika kaitu kigira y'okutangira engeri omwaka omuhyaka eyembaganiza,Our clan has had its own special way of welcoming the new year.
abaana baitu bakahura nkonku twatangatagaine- batuletereza okukibazaho buli hanyuma y'omwaka baitu,Our children heard the story how we met -they make us it every anniversary.
abazirweneho nibaija kugaruka n'ebitekerezo ebihyaka n'okunihira,Veterans will return with new ideas and expectations.
obujanjabi nibwija n'emibazi kukorahamu endi,The medication will interact with other drugs.
ebibo empyaka nekora kurungi eyimukire hansi,The new variety is suitable for higher altitudes.
kadi yabanka okutunga obugoba,I have used a credit card for rewards points.
"hakumalira ye kyasa kinu, tuhindura ekoragana yaitu n'ebyobuhangwa","The the end of this century, we transform our relationship with nature."
Ekiro kyaijo omwigi w'enjura eyiturukwetaaga kuleeta acekecerege rnjura.,The rainmaker danced to bring the rain that we need for the crops yesterday.
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga,The soil erosion forced farers to abandon their land and move to cities.
ekyoma kyomubaizi nikija kubaija ekisisani omukihinju kuruga kyekiti,The sculptor will chisel a figure out of a single block of wood.
"omuntu weena owotaganana tangana anyina ekyamanyire iwe ekyotamanyire , kandi kinu nikisemera kukuha omugisa okwega",Every person you meet knows something you don't—that's a chance to learn.
"mutabani akagwize,""ruhanga wange ali nkaha?"" nasonga hamutima gwange n'ogwe","My son asked me,""Where is God?""I pointed to my heart and his."
akatunga ha okwimukiza mulimo,He received a raise at work.
"omwaka gw'enkumi ibiri asaatu, tutungire okukeha kwingi muno mukukeha kw'ebyobuhanga","By 2030, we have achieved a significant reduction in the loss of biodiversity."
"kakuba ntatunge okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obuyani bunu","If l will not muster the courage to talk to her that day, we would have missed out on this friendship."
"kakuba basi etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
omusomesa wange owunyenda agambire ngu nkaba nyine ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher has told me that i had a gift- for writing those words stayed with me.
nkairukira mwamunwani wange omukuru ijo,I run into an old friend yesterday.
UPDF eketaba omubikorwa by'okulinda obusinge,UPDF participated in peace keeping missions.
"kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, n'ebyokulya tandika baitu.","If you wanted to understand our culture, start with our food."
orufu rwa isenkuru nyowe kiri kijaguzo ky'obwomezibwe - yatugambiraga enganikyo kandi twsekaga kuraba omumaziga gaitu,My grandfather's funeral is a celebration of his life - e told stories and laughed through
akaire ruko kamu sabbiti erukwija kuhumuraho nitwija ha mwaro,"This time next week, we'll be lying on a beach."
dora ebinyonyi omumwanya; tibirikwija kusiga rundi baitu iwe owomwiguru obirisa,"Look at the birds of the air; they will not sow or reap, yet your heavenly father feeds them."
nyijukire aksumi kenyini nkimanyire akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba kubi,I have remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura,We have buried our dead in the ground where our ancestors rest.
ekiikaro kyokukoorramu nikiiji kwanguhira naabalema kukutahamu,The new theater will be accessible to people with disabilities.
omrwaire naija kwoleka oburorwaho obwokwekengera,The patient will show signs of sepsis.
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
