Runyoro,English
yoweri museveni atandikireho ekimanyirwe nka amahe amhakani,Yoweri Museveni has formed the popular Resistance Army.
enyange nija kwemera kurungi muno omumaizi gahaihi,The egret will stand perfectly still in the shallow water.
omusomesa wange naija okungamba ngu tinyine ekisembo - nkamwoleka nti agwiri,My art teacher will tell me l had no talent - l proved her wrong.
irwaro ritaireho obujanjabi bw'abzaire abaine enda,The clinic has provided prenatal care for expectant mothers.
ensama ekairukira mu kisaaru kwesereka entale,The waterbuck ran into the river to escape the lion.
Ekika kyaitu kirimanya akamanyiso kaakyo ira muno,Our clan will know its totem animal since ancient times.
"mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima gwange n'ogwe","My son will ask me,""Where is God?""I pointed to my heart and his."
ebisosoro byebitinda bikaire nibikora nkasente omubwire bwokulema kwabajungu,Cowrie shells have been used currency in pre-colonial times.
akahuka nikaija kujanjara muno mubantu,The virus will widely circulate in the community.
abekento nibaija kumaliriza alipota y'omwaka,The finance team will finalize the annual report.
"Ekiro ekyaijo omurwa gw'okulinda ebirimwa, omwigi wenjura agukozirege.",The rainmaker performed the ritual to protect the crops yesterday.
yusufu lule aherizeho nkomukuru wihanga okumara akasumi kataito,Yusuf Lule has served as president briefly.
Ebinyonyi nibiija kufurukira bugwaizoba buri mwaka kwetantara obutiti bw’obwire bw’embewo.,The birds will south migrate every year to escape the cold winter.
Obuguuda bwihanga butungire omurro ogwokutemba okwemihendo.,The economy is facing inflationary pressures.
embibo enu emyaka nija ruba nungi ha bwebicweeka ebyensozi,The new variety will be suitable for higher altitudes.
nitwija kuha okusima hali emyoyo y'murusozi habwe emyandara na amabale,We will give thanks to the spirits of the mountains for the rocks and stones.
ebara eykatemba ekingwireho ekiro ekyamahano hali abakatemba abakuru,The new comedy club has open mic nights for amateur comedians.
enguta eyokubanza eya caayi w'omwani nigwija okuba omurwa omutaito ogutalyosaga,The first sip of morning coffee will be a small ritual I never skip.
atafike omugabo gwa bakama babizinesi,He never missed a dividend payment.
akatekamu sente nyingi muno,He invested in a hedge fund.
beeya nija okukwata esamaki n'ebinono byayo ebikoto,The bear will catch salmon in the river with its huge paws.
Abasebeni bakagaruka nentekereza empyaka hamu nokunihira.,Veterans returned with new ideas and expectations.
Okuswerrana kulesireho okuterana okwamahanga,Intermarriage has created cultural exchange.
Nkaba ntakasiimaga encumba ya nyina nyowe kuhikya obu naganzire aheeru Kandi niyeriisa.,"I never appreciated my mother,s cooking until l moved out and had to feed myself."
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
nsabire obusnge omumadini gona-ntwena tuli bana baruhanga omu,I have prayed for peace among all religions-we're all children of the same God.
yusufu lule akaherezaho nkomukuru wihanga kumara akasumi kataito,Yusuf Lule served as president briefly.
yoweri museveni akatandikaho ekimanyire nka amahe amahakani,Yoweri Museveni formed the popular Resistance Army.
Ebisasaizi byawe obikora ota kandi bwireki?,What is your exercise routine like?
"Omuntu obwafa , ekyaro kiija kugaragara , kababe bamanyire kurungi rundi tibamanyire.","When someone dies , the whole village comes to pay respects , whether they knew them well or not."
omusaija ateka sente ze omumasamba,He invests in a real estate investment trust.
orufu rwa isenkuru nyowe kiri kijaguzo ky'obwomezibwe - yatugambiraga enganikyo kandi twsekaga kuraba omumaziga gaitu,My grandfather's funeral is a celebration of his life - e told stories and laughed through our tears.
Nyina koran yaisenkuru nyowe omukuru egikintu kyangekyomuhendo.,I have a Quran that belonged to my great-grandfather -it's one of my most precious possessions.
encweera ekazimbya ekitwe kyaayo yayehungya kututinisa,The cobra spread its hood and swayed to warn us away.
embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire,The wild dog chased the impala for miles until it tired out.
"ekiniga kizirege omubicweka ebiro ebimu ninsobora okwikya, ebiro ebindi tinkusobora","The grief has come in waves some days l can breath, some days l can't."
"omurindi gwange ogwokubanza okurora enyunyuzi okuraba omukitangazo, nkahura okubaho kwekintu ekitakuhwayo","The first time I saw the starts through a telescope, I felt the presence of something infinite."
"hakumalira ye kyasa kinu, tuhindwire enkoragana yaitu n'ebyobuhangwa","The the end of this century, we have transformed our relationship with nature."
akatunga okwelema omubyasente,He achieved financial independence.
akaire nakora nk'owekento okumara emyaka nyingi atakatandikireho ekitongole ekye,She has worked as an accountant for years before she started her own firm.
abaana baitu nibaija okuhura nkonku twatangatagaine - batuletereza okukibazaho buli hanyuma y'omwaka mubuswere baitu,Our children will hear the story of how we met -they make us tell it every anniversary.
Milton Obote ahikize Uganda ha mefuuga ga nkaaga nebiiri,Milton Obote has led Uganda to independence in 1962.
omulimo omukuru omukitebe guli okubanza okuba abanyani kandi no okukorahamu,My best group project is when we became friends first and worked together second.
tukazika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We buried my grandfather on a rainy Tuesday that matched everyone's mood.
Ekiragiro rumara kiri omudiini zoona-okorre abandi iwe ebyokwenda bakukorre.,The golden rule exists in every faith tradition-treat others as you want to be treated.
omusomesa wange oyokusiga akangamba ngu tinyine ekisembo- nkaka mwoleka nti agwiri,My art teacher tells me l had no talent - l proved her wrong.
Abalinzi bebitwehingulirize babaire nibaseruliriza ha kurubata kw'enjojo baatunga okuvumbura kwoonyini.,The conservationists were conducting research on elephant communication when they made a breakthrough discovery.
"kakuba gavumenti erakehya omuhendo gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government will subsidize solar panels, more people would use renewable energy now."
omukazi aija kukora omukeeto kumara emyaka nyingi atakafokere CFO,She will work in the accounting department for years before she became CFO.
omulimi agesa amacande ge kandi yagatwara hakyoma ijo,The farmer harvests his sunflower and took it for pressing yesterday.
"omu 2050, tufirwa ebisa by'enyanja ha kweyongera kwamaizi","By 2050, we lose many coastal areas to sea level rise"
sente zempapura empyaka balihaihi okuzireta,The new currency notes are soon introduced.
Obulemi obw'ababiito bwebembiire Bunyoro kuruga omukyasa ekya ikumi na mukaaga.,The Babiito dynasty has ruled Bunyoro since the 16th century.
ekikali kyatooro mu FORT PORTAL kikasikiriza abagenyi baingi,The Tooro palace in Fort Portal will attract many visitors.
Irwaaro likaba liine hokuzaara nebisiika ebyesonsoire,The hospital had a maternity ward with private rooms.
Ekka yaitu etangirra entambaruki omuka yaitu.,Our family has always welcomed strangers into our home.
ekijumankuba nikija okunya amaizi okuraba omubuhuru bwakyo okutunga eby'okulya,The sponge will filter water through its pores to get food.
naija okugalihya emihanda y'entahyaye,He will diversify his income streams.
nkatera ekihemeheme kandi nakisindika hamutimbagano ijo,I have drawn a funny cartoon and posted it on social media yesterday.
"Kakuba twogiisa amaizi garukufuka, ntuuba ntukeehyaabo kutuumuka kw'orwooya orurukugenda mumwanya.","If we use cold water for laundry, we can save energy and reduce emissions."
enu haihi niyo ebaire nsonga nkuru,This was by far the best option.
"ekiniga kiaizira omubicweka ebiro ebimu nisobora kwikya, ebiro ebindi tinkusobora","The grief came in waves some days l can breath, some days l can't."
tutangira omuhikirwaho omuhyaka n'ekijaguzo kyamani omwezi ogurukwija,We welcome the new chief with a big celebration next month.
amani g'okwombeka buhyaka nigaija kweyongera omubicweka ebyalibihikirweho,Reconstruction efforts will continue in affected areas.
ntahire okubatizibwa kwamunyani wange nobu kiraba tindi mukurisitayo- kibaire kyekitinisa okuba kaiso,I have attended a friend's baptism even though I'm not christian-it was an honor to witness.
akahuka nikaija kuba komumwanya kandi kajanjara bwango,The virus will be airborne and spreads easily.
Alihebwa obujanjabi bw’okwongera obuzaarwa kumara emyaka ebiri.,She will undergo fertility treatment for two years.
Ekika ekihsyaka eky'ebihingwa kigumira endwara.,The new crop variety is resistant to disease.
tumazire ekiro kyona niturora nitumaliriza omwolekyo gwaitu kandi tukamalira tutungire A,We have stayed up all night finishing our presentation and ended up getting an A.
"hakumalira ye kyasa kinu, tuhindura ekoragana yaitu n'ebyobuhangwa","The the end of this century, we transform our relationship with nature."
"Obwire omwegi yakaguza ekikaguuzo eki otakatekerezeho, nibwo burungi bw’okwegesa.",The moment a student has asked a question you've never considered is the best part of teaching.
omukozi wafilimu akahinduramu omuzanogwe kandi ayetekanize okugwoleka ensi,The filmmaker edited her movie and is ready to show it to the world.
Ntaaha nyine obuleemezi okutekaho omutiima.,I've been having difficulty concetrating.
akora nkwenketo okumara emyaka nyingi atakatandikireho ekitongole ekye,She works as an accountant for years before she started her own firm.
ekwera imukya omutwe gwayo kandi egutwara enyuma no omumaiso okututinisa,The cobra spread its hood and swayed to warn us away.
okutwarwa kwitaka nikwija okuletera abalimi okuleka itaka lyabo kandi bakagenda mumbuga,The soil erosion will force farers to abandon their land and move to cities.
Kukuba oburorwaho bugumizamu hikirra abafumu ahonaho.,"If the symptoms worsen, seek medical attention immediately."
biki ebibaire birugiremu omukukozesa omubazi ogu?,What has been the side effects of this drug?
omrwaire naija kwoleka oburorwaho obwokwekengera,The patient will show signs of sepsis.
noija kwetagisibya okujwara pulasita okumara wiiki mukaaga,You will need to wear a cast for six weeks.
ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju,The ants marched in a long line carrying crumbs back to their nest.
"tukaguma niturora ntwena hakiro ekyani, nitusaba kandi nitusera okuganyirwa","We up all stayed night during Laylat al-Qadr, praying and seeking forgiveness."
okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali,The reforestation project brings back wildlife that had disappeared from the area.
abaana bakakora ebijwaro by'ekiro ky'ebimeke,The children designed costumes for the Halloween parade.
"Omurundi gwange ogwokubanza kurora enyunyuzi mukimulika, nkehurra ndozire ekitakuhwayo.","The first time I saw the starts through a telescope, I felt the presence of something infinite."
tindikwija okusima inyina nyowe habw'okucumba okuhikya obunagezire natandika okwerisa,"I never will appreciate my mother, s cooking until l moved out and had to feed myself."
ebyenfuna bikatekana omwezi ogurukwija,The economy recovered in the coming months.
nkahura risiti habwesonga z'omusoro,I kept receipts for tax purposes.
nyinenkuru nyowe arukire ebigega eby'akatale kumara emyaka nyingi,My grandmother has woven baskets for the market for many years.
ngura ebintu omu supamaketi buli wiiki,I bought groceries from the supermarket every week.
okuhandika kwabaramagi kukatandikwaho omukyasa kya 19th om'uganda,Missionary writings have documented 19th century Uganda.
omubirri gw'omurwaire tigurukusobora kurwanisa burwaire.,The patient's immune system is compromised.
"kakuba gavumenti ekehya omuhendo gwa sola pano, abantu baingi nibaija kutandi kukozesa amasanyarazi","If the government subsidizes solar panels, more people would use renewable energy now."
noyetagisibwa okuyonja amaino gawe emirundi ebiri buli mwaka,You needed to have your teeth cleaned twice a year.
enkoragana empyaka eyobusubuzi imukize entundwa ye bw'obulimi aheru yihanga,The new trade deal has boosted agricultural exports.
Omubazi nigutalibanizibwa omu barwaire abarukurwara obune.,The medication is contraindicated with certain heart conditions.
"obunahimbire owaana wange owunzaire,nketegereza engozi zaruhanga hali itwe omungeri emyaka","When I held my newborn baby, I understood God's love for us in a new way."
ehudu ekakwaata encu eyebiriisa bingi omukisaaru nekiganja kyaayo ekikooto,The bear caught salmon in the river with its huge paws.
ebintu by'emikono by'enzarwa nitwija kutwarana okukora orubugo,Traditional crafts will include barkcloth making.
ninyijuba kurungi omurundi gwange ogwokuba kumuga ekikaasa kyokwetiirizaho ebitabu omulyahurro lyebitabu nkamanyira kimu nti hati emihanda yange nyingi,l remember the day l got my library card so many posibilities
okubandwa kukaba kulimu emigenzo y'enjura n'okugesa,Traditional religion included rituals for rain and harvest.
Irwarro line ekisiika ky'abakazi benda nabaruku zaara hamu n'ebisika nambere omurwaire akusasurra obujanjabi.,The hospital has a maternity ward with private rooms.
entajumba ekakunga namaani obuyarozire enjoka,The guinea fowl made a loud chattering sound when it saw the snake.
akatunga okwimukiza ha mulimo,He received a raise at work.
"Tubanza okuha abakuru abaira , amata agatubanza okukama omunte.",We give the first milk from the cow to the ancestors.
Abalinzi bebitwehinguliriize babaire nibekebiija engeso yebikuya byahansozi obubarozire ebintu ebikozesiibwe.,The conservationist were studying the behavior of mountain gorillas when they observed tool use.
"kakuba obaire omuntu akusaba, nosobora okusabira eka yange esaara emu","If you have been the praying type, could you say one for my family?"
Twetoroora Kaaba emirundi musanju omukasumi ka Hajji-kitumanyisa obumu bwabaikiriza.,We circle the kaaba seven times during Hajj-it reminds us of the unity of believers.
"nyegambira nyowe nyeka ninyija okugenda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I tell myself l'd go to bed early, and then watched videos until 2AM."
amagoba kyali nsonga nkuru muno omusonga y'okusiga sente,The interest rates were a key factor in investment decisions.
nkaba nyine esaara eyinasabaga kakuba mpura oturo - nikyo kintu ky'okumalira omubwongo bwange,I had a prayer I say when I'm falling asleep-it's the last thing on my mind.
ekeleziya haihi neka yange ekaba ine ebide ebitera ekiro kyona -nyegomba okubihuliriza,The temple near my home had bells that ring all day-I love hearing them.
elyahuro ly'ebintu ebyafayo omubukama byatoro nirija okutunga enyonyi y'ebyafayo,The Tooro kingdom's museum will exhibit historical artifacts.
busayo kintu ekibi nkokurubata mukigana otajaire sokisi,There was nothing worse than stepping in a puddle with socks on.
"buli mwaka, ninyija okwetegerezamu kataito kandi nyebundanze kataito","Every year, I will understand a little more and claim a little less."
"kakuba nakozire ekintu kyona ntaine okutina rundi okulemererwa,ninyija okutandikaho bizinesi yange","If l did anything without fear of failure, l'd start my own business."
obujanjabi bubaire bwasente nyingi baitu nibukoraho,The treatment has been expensive but effective.
omusisi gupimirwe musanju nobutonyezi butano ha mizina ya ricita,The earthquake has measured seven point five on the Richter scale.
ninyija okwijuka akasumi kenyini nkaba nimanya ekikwenda okukora noby'omwezi bwange,I will remember the exact moment l knew what l wanted to do with my life.
akakurato akebyensimbi niketegereza ekitekerezo ekitegekerwe,The finance committee is reviewing the proposal.
Enganikyo zoleka ebya abantu abakuru ebibamanyire,Oral history projects record elders' memories.
"tifwireyo ogambireki, tikwija kuhindura ebitekerezo byange","No matter what you have said, I won't change my mind."
Ngondezege obu omusomesa yatusomeraga itweena omu high school,I have loved when the teacher would read aloud to us — even in high school.
agalihya emihanda y'entahyaye,He diversifies his income streams.
nyinenkuru nyowe arukaka ebigega eby'akatale kumara emyaka nyingi,My grandmother weaves baskets for the market for many years.
ekijumankaba kinwire amaizi okuraba omubuhuru bwakyo okutunga eby'okulya,The sponge has filtered water through its pores to get food.
ebyafayo eby'okubaza byayolekaga okwijuka kw'abantu abakuru,Oral history projected record elders ' memories.
Obusonsogoro bwobutindinda bwakozesibwaga nka sente omubusinge obwobulemi obwamatwale butakabaireho.,Cowrie shells were used currency in pre-colonial times.
atungire okwelema omubyasente,He achieves financial independence.
anagisa enjura naija kubanza okukora emigenzo kulinda ebirimwa ijo,The rainmaker will perform the ritual to protect the crops yesterday.
Buli murwa guba namakuru noobu kiraaba tutugetegereza.,"Every ritual has a meaning, even if we don't always understand it."
"omwaka nambere titutrukwija okusobora ebisembo, nitwija kwahandikira ebaroha - nkyaine eyange","The year we will not afford gifts, we wrote each other letters instead - l still have mine."
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chiseled a figure out of a single block of wood.
ekihoya kikwasirwe n'obukiraba nibakirolera kurungi,The wound has become infected despite proper care.
nikija okuba muparisi niho babandize okutangatangana,It will be in Paris that they first met.
"Alika ahikire, alishemereire kugenda bwangu.",No sooner will have she arrived than she had to leave.
Omurwaira atungiire omusaahi gurukwingana nkaaha?,How many units of blood has done the patient receive?
Akarwarro nikakira kujanjaba abakazi.,The clinic specializes in women's health.
obujanjabi bukaba nibwetagisa okukebera omusahi buli kaire okurora enkora y'obune,The treament required regular blood tests to monitor liver function.
nuwe akwija okunyegesa ngu tikine buzibu bwona okusaba obukonyezi,He will be the one who taught me that it's okay to ask for help.
omusaija angire ensimbi omubyara ensimbi omubihanfanzi,He has invested in a real estate investment trust.
UPDF eketaba omubikorwa by'okulinda obusinge,UPDF participated in peace keeping missions.
ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nibakyenda nkoku betwaza,The golden rule exists in every faith tradition-treat others as you have wanted to be treated.
"Abarukuseruliriza bakaba nibecumuliriza habirukubaho habwempinda hinduka y'obwire haby'okulunda ebyokulya ,obubatandukire emihanda y'okulinda empyaaka.",The researchers were studying the impact of climate change on food security when they developed new adaptation strategies.
gavumenti etairo enkora empyaka hali abalimi abakulima ebyokulya,The government has provided subsidies for farmers who practice sustainable agriculture.
ebicoli bikasiswa kadoima,The maize crop was damaged by fall armyworm.
tuhaireyo okwongezebwayo waranti ha masanyarazi,We have offered extended warranties on electronics.
abaana nibaija okwega emizano eyeyegesa okuba bagumisiriza,The children will learn the games that teach them to be patient.
omusisi nigwija okupimwa musanju nobutonyezi butano ha mizani ya ricita,The earthquake will measure seven point five on the Richter scale.
abalimi bakozesaze ebijunzire okuhindura engeri y'itaka,Farmers have used compost to improve soil structure.
akakira kimu obubamazire okumusemeza,She made a full recovery after the operation.
abantu bombeka iramizo erihyaka nambere bona batina,The community builds a new shrine at the sacred spring.
Hampero ey'ebiro eby'okugesa nitwija kukora obugenyi.,We will celebrate the harvest festival at the end of the season.
Ntiirelye ebisisani rudingisa nabusindika hamura kiro kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
"ntindikwija kunihira nti ninyija kumaraho omwaka gunu, baitu hati ndihanu","I will not think I'd make it through that year, but here I am."
Aine omulingo ogwandoramu ogunde tera kwehurra nk'omuntu wenka omunsi yoona.,She has this way of looking at me that makes me feel like the only person in the world
"Rora ebinyonyi omumwanya, tibisiga, tibigesa baitu Isinywe anyakuli omwiguru abiriisa.","Look at the birds of the air; they do not sow or reap, yet your heavenly father feeds them."
njwaire omusalaba omubikya byange - kijukyo ekogu nambere ngwa,I have worn a cross around my neck-it's a areminder of who i belong to.
nandibaire ngumireho muno okukira mbaire ntekanize,I have wound up staying longer than planned.
"kakuba oyegendereza okarora, noija okurora ngu okumalira kwona kugira esigo eyetandika empyaka","If you closely looked, you'll see that every ending carries the seed of a new beginning."
atunga okwimukiza ha mulimo,He receives a raise at work.
obujanjabi bukakora hamu n'emibazi endi,The medication interacted with other drugs.
noyetagisa okujwara pulasita okumara wiiki mukaaga,You have needed to wear a cast for six weeks.
Omukika kyawe haliyo oburwaire bw'ekookoro?,What's your family history of cancer?
omukazi naija kusoroza embibo entoro z'okwahura,She will collect indigenous seeds for preservation.
akahuka kajanjaire muno mubantu,The virus has widely circulated in the community.
omuranga gw'okumanyira eby'obuhangwa nigwija kuhika akakaikuru kamu,The environmental awareness campaign will reach over one million people.
Oratungireho obulemezi kuruga hamubazi gw'okukabisa batakakusemize?,Have you ever had a reaction to anesthesia?
buli muntu orukwija kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Every person you will meet knows something you don't — that's a chance to learn.
nitwijaguza ebijuma ebyokubanza n'ekijaguzo hairamizo,We celebrated the first fruits with a ceremony at the shrine.
"kakuba nalintalitire obutobo bw'ibale, tinandyombekere obwomezi bwange ngeri nali ni nyenda","If l had'nt has hit rock bottom, l never would have rebuilt my life the way l wanted it."
omusoro gwa aberambanda gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
"Hakubatizibwa kwamunywani wange, nkabaho nobundaba ntali mukristo baitu gwali mugisa kubaho.",I attended a friend's baptism even though I'm not christian-it was an honor to witness.
ekyenyanja rulindwa ngamba kikezimbiiko mumusenyi obwe bigonzi byaculiire,The clam burrowed into the sand when the tide went out.
ngizire akasonda omukisika kyange nambera nsaabira- kyanguhire baitu kihikirire hali nyowe,I have had a corner in my room where I pray-it's simple but holy to me.
Ekitebe kyemizaano erukusekesa eihyaaka nikiija kukinguraho okuzaana kwanyegondize okwekiro habwabazaani abebigene abato.,The new comedy club will have open mic nights for amateur comedians.
"Kakuba ndi wokukugambira ekintu kimu hali enaku, nikyo ngu otaligyehugura-ogirabemu.","If I could tell you one thing about grief, it's that you never get over it-you get through it."
nsangire ruhanga ayanguhire muno omuby'obuhangwa kukira omubyombeko,I have found God more easily in nature than in any building.
irwaro likomeremu okujanjaba obwomezi byabakazi bonka,The clinic has specialized in women's health.
akenyumirizamu omukucumba kwe,She prided herself on her cooking.
omufumu akakozesa ebisaka n'oburogo,Traditional healers used herbs and spiritual practices.
eka yaitu ikaire netangira abanyamahanga omunju yaitu,Our family has always welcomed strangers into our home.
Ebinyonyi Bikafurukira bugwaizoba buri mwaka kwetantara obutiti bw’obwire bw’embewo.,The birds south migrated every year to escape the cold winter.
kiki ekirikwija okuba ekyokwegezamu kyawe kyabulikiro kuba?,What will be your exercise routine like?
tinadisimire nyina nyowe habwocumba okuhikya obunagenzire natandika okwerisa,"I never have appreciated my mother, s cooking until l moved out and had to feed myself."
omuzini ayegezamu amazina g'okugesa omwezi ogukwija tutakahikire hakijaguzo,The dancers rehearse the harvest dance for months before the festival.
"ninyija okwegambira nyeka ninyija okugenda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I will tell myself l'd go to bed early, and then watched videos until 2AM."
Balimire amawinde nibakozesa karakita.,They have plowed the fields using a tractor.
ninyja okusasura ebintu byange nsuwarensi ijo,I will pay my property insurance yesterday.
Ibura ly'amaizi likwasireho muno ebyobulimi mu kicweeka kyaito.,The water scarcity has been affecting agricultural production in the region.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi nyenkya, kandi naiwe oti.""","She tells me,""The sun will rise again tomorrow, and so will you""."
omuzani naija okuzana nkenmazi omumuzano,The actor will play the role of the hero in the local drama.
obujanjabi bwetagisizibwe okukebera omusahi buli kaire okurora enkora y'omusahi,The treament has required regular blood tests to monitor liver function.
tuhaireyo okwongezebwa kwa waranti hamasanyarazi,We offered extended warranties on electronics.
okubandwa kubairemu okwikiriza omuruhanga,Traditional religion has included belief in a supreme creator.
Noija kwetaaga kujwara ekiseminti kumara sabiiti mukaaga.,You'll need to wear a cast for six weeks.
"kakuba tutulinzire ebibira baitu, ntusobora okulinda engeri eby'ebihangwa eby'emihanda n'emihanda","If we have protected our forests, we can preserve biodiversity and prevent climate change."
nibaija kulima omusiri ni bakozesa turakita,They will plow the fields using a tractor.
egali y'omwika eraba aheru y'orubuga ekaba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside was so beautiful that i did'nt sleep a wink.
omumwaka gw'enkumi ibiri asaatu tufunire okukeha kwingi muno hakusisika kwobuhanwa,"By 2030, we achieve a significant reduction in the loss of biodiversity."
"omu 2050, tukafirwa ebisa by'enyanja habwo okweyongera kwamaizi","By 2050, we lost many coastal areas to sea level rise"
obuguuda bwihanfa nubuleberizibwe okukurra ha ndubata ingaine -ingaine,The economy is projected to grow at a moderate pace.
naija okukira kimu hanyuma y'okumusemeza,She will make a full recovery after the operation.
ebitabu ebihanganzi bihindwire engeri y'itaka,Permanent beds have improved soil structure.
anaga ejura azinire nukwo enjura egwe egi eyitubaire nitwendera ebirimwa ijo,The rainmaker has danced to bring the rain that we need for the crops yesterday.
"Nkaba ntamanyire ndisobora kurabamu ogu omwaka, baitu dora kandi hanu.","I didn't think I'd make it through that year, but here I am."
omujajabi akozeseze amani gabaisenkuru okukiza omusaija omurwaire ijo,The healer has used the power of the ancestors to cure the sick man yesterday.
ebicoli bisisirwe kadoima,The maize crop is damaged by fall armyworm.
"gunu omurundi wiiki erukwija, tubyamire hamusa gwenyanja","This time next week, we have lied on a beach."
ninyenda okusara sukali,I needed to cut down on sugar.
"nkegambira nyowe nyeka ninyija okuganda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I have told myself l'd go to bed early, and then watched videos until 2AM."
omurwaire ayolere oburorwaho obwokwekengera,The patient has shown signs of sepsis.
"omugonzibwa ruhanga, arolerire eka yange kandi obalindi kurungi","Dear God, has pleased watch over my family and keep then safe."
irwaro rigagira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,The hospital has had a patient library with health information.
ekicweka kaitu kirinzire obusinge okuraba omubigambo by'abakuru,Our community has kept the peace through the words of the elders.
Akatebe akeby'ensimbi nikamaliiriza ensoborra ( ripoota ) eyabuli mwaka.,The finance team is finalizing the annual report.
"Kakuba nakukozire ekintu ntaine butiine butiini bwokugwa, nakutandikireho entaahya yange.","If l could do anything without fear of failure , l'd start my own business."
Omurwaire nayoleka oburorwaho bwokuba kubi.,The patient is showing signs of sepsis.
Wiiki ehweire ninja kutunda emu hamigabo nukwo ntunge sente.,I will sell some shares to raise cash last week.
abajungu bakahandi ebyamaguzi kandi nendimi,Colonial officials recorded local customs and languages.
"omugozibwa ruhanga, bambi rolera eka yange kandi obalinde kurungi","Dear God, pleased watch over my family and keep then safe."
Ninja kukigonzaga obu omusomesa yatusomeraga itweena omu high school,I will love when the teacher would read aloud to us — even in high school.
"obunahimba omwaana wange owunazara, nketegereza engozi zaruhanga hali itwe omungeri empyaka","When I will hold my newborn baby, I understood God's love for us in a new way."
sente zempapura empyakabakaziturukya,The new currency notes were soon introduced.
okulima enyiringanikihondire orugyegye orwobuhangwa,Contour plowing has followed the land's natural contours.
Yakugondeze oije ha bugenyibwe.,She'd like you to come to her party.
tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi,There will be nothing worse than stepping in a puddle with socks on.
Omubazi nigusobora kukoragana n'emibazi endi.,The medication may interact with other drugs.
kanpuni etungire abahakaniza abataito,The company has acquired a smaller competitor.
Tukaziika Isenkuru nyowe omunjura kyakabiri yahindura buli muntu entekereza.,We buried my grandfather on a rainy Tuesday that matched everyone's mood.
omutendereza naija kumanyira abakuru nekizina kye ijo,The praise singer will honor the chief's bravery with his song yesterday.
obutafwali bwomubiri obwomurairebubaire bukwasirwe,The patient's immune system has been compromised.
ninyija okwijuka ekiro natungire kadi y'erwahuro ly'ebitabu obujunanizibwa bwingi,L will remember the day l got my library card so many posibilities
tukaha okusima hali emyoyo y'omurusozi habwa emyandara na amabale,We gave thanks to the spirits of the mountains for the rocks and stones.
"Akairiringwa nikaija kusiisa isomero, kyonka omugisa murungi abaana bakaba bataliyo obwire obwo.","The tornado will destroy the school, but fortunately no children were there at the time."
obukama byakitara bwikaire nibwijukibwa omunganikyo n'omubizina,The Empire of Kitara has been remembered in epic poems and songs.
ebisosoro byebitindinda bikora nkasente buwire kw'okulema kwabajungu,Cowrie shells are used currency in pre-colonial times.
ninyija kwijuka akasumi kenyini akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba ndi kubi,I will remember the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
john hanning speak akahika hansibuko y'ekisaru kya nile omu 1862,John Hanninng Speke reached the source of Nile in 1862.
orulengo rwemihendo nurwija kutekaana omubwanfu,The inflation rate will stabilize soon.
Ekiro ekyaijo omuzini azinirege nkonku ekyaro kyaitu kyatandikire.,The praise singer told the story of the founding of our village yesterday.
NRA ekaleeta endema endi.,The NRA developed a parallel administration.
okulisa muno kukehya obusobozi bwitaka okugara enjura,The overgrazing reduces the lands ability to recover after rain.
abalimi bakakozesa ebijunzire okuhidura engeri y'itaka,Farmers used compost to improve soil structure.
"Obwire omwegi yakagwize ekikaguuzo eki otakatekerezeho, nibwo burungi bw’okwegesa.",The moment a student asked a question you've never considered is the best part of teaching.
"kakuba watilibaine, ekitabu ky'emirimo kyandibalize- kiri hakubonabona n'okwikiriza","If you struggled, the book of job might speak -its about suffering and faith."
nzinirenge ekidandali nabanywaani bange ekiro,I sang karaoke with my friends at the party last night.
"kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu","If I told you one thing about grief, it's that you never get over it-you get through it."
"nyikaire ntakukinihira ngu ninyija kugura eka yange, baitu ndi hanu, ninyija kutekaho omukono hakipapura wiiki ekwija","I never will think l'd be able to buy mu own home, but here l am, signing the papers next week."
