Runyoro,English
"ninyija okwegambira nyeka ninyija okugenda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I will tell myself l'd go to bed early, and then watched videos until 2AM."
Balimire amawinde nibakozesa karakita.,They have planted vines using caravans.
ninyja okusasura ebintu byange nsuwarensi ijo,I will pay my property insurance yesterday.
Ibura ly'amaizi likwasireho muno ebyobulimi mu kicweeka kyaito.,The water scarcity has affected agriculture in our region.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi nyenkya, kandi naiwe oti.""","She tells me,""The sun will rise again tomorrow, and so will you""."
omuzani naija okuzana nkenmazi omumuzano,The actor will play the role of the hero in the drama.
obujanjabi bwetagisizibwe okukebera omusahi buli kaire okurora enkora y'omusahi,The clinic has required regular blood tests to monitor liver function.
tuhaireyo okwongezebwa kwa waranti hamasanyarazi,We have offered extended warranties on electricity.
okubandwa kubairemu okwikiriza omuruhanga,Traditional religion included belief in a supreme creator.
Noija kwetaaga kujwara ekiseminti kumara sabiiti mukaaga.,You will need to wear a cast for six weeks.
"kakuba tutulinzire ebibira baitu, ntusobora okulinda engeri eby'ebihangwa eby'emihanda n'emihanda","If we protected our forests, we can preserve biodiversity and prevent climate change."
nibaija kulima omusiri ni bakozesa turakita,They will plow the fields using a tractor.
egali y'omwika eraba aheru y'orubuga ekaba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside was so beautiful that I couldn't sleep a wink.
omumwaka gw'enkumi ibiri asaatu tufunire okukeha kwingi muno hakusisika kwobuhanwa,"By 2030, we have achieved a significant reduction in deforestation."
"omu 2050, tukafirwa ebisa by'enyanja habwo okweyongera kwamaizi","By 2050, we have lost many coastal areas to sea level rise."
obuguuda bwihanfa nubuleberizibwe okukurra ha ndubata ingaine -ingaine,The yellow fever has been linked to cholera outbreaks.
naija okukira kimu hanyuma y'okumusemeza,She will recover well after the operation.
ebitabu ebihanganzi bihindwire engeri y'itaka,Organic fertilizers have improved soil structure.
anaga ejura azinire nukwo enjura egwe egi eyitubaire nitwendera ebirimwa ijo,The rainmaker has stopped pouring rain when we were visiting crops yesterday.
"Nkaba ntamanyire ndisobora kurabamu ogu omwaka, baitu dora kandi hanu.","I didn't think I'd make it through that year, but here I am."
omujajabi akozeseze amani gabaisenkuru okukiza omusaija omurwaire ijo,The healer has used the power of the ancestors to cure a sick man yesterday.
ebicoli bisisirwe kadoima,The biscuits are fried in oil.
"gunu omurundi wiiki erukwija, tubyamire hamusa gwenyanja","This time next week, we lay on a beach."
ninyenda okusara sukali,I need to cut down on sugar.
"nkegambira nyowe nyeka ninyija okuganda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I told myself l'd be reading a book early, and then watched videos until 2AM."
omurwaire ayolere oburorwaho obwokwekengera,The patient has shown signs of sepsis.
"omugonzibwa ruhanga, arolerire eka yange kandi obalindi kurungi","Dear God, watch over my family and keep them safe."
irwaro rigagira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,The hospital maintains a patient library with health information.
ekicweka kaitu kirinzire obusinge okuraba omubigambo by'abakuru,Our clan has kept the peace through the words of the elders.
Akatebe akeby'ensimbi nikamaliiriza ensoborra ( ripoota ) eyabuli mwaka.,The finance committee has finalized its annual report.
"Kakuba nakukozire ekintu ntaine butiine butiini bwokugwa, nakutandikireho entaahya yange.","If I could do anything without fear of failure, l'd start my own business."
Omurwaire nayoleka oburorwaho bwokuba kubi.,The patient will show signs of sepsis.
Wiiki ehweire ninja kutunda emu hamigabo nukwo ntunge sente.,I sold some shares last week to raise cash.
abajungu bakahandi ebyamaguzi kandi nendimi,Colonial officials recorded local customs and languages.
"omugozibwa ruhanga, bambi rolera eka yange kandi obalinde kurungi","Thank goodness, others have cared for my family and kept them safe."
Ninja kukigonzaga obu omusomesa yatusomeraga itweena omu high school,I will love when the teacher would read aloud to us in high school.
"obunahimba omwaana wange owunazara, nketegereza engozi zaruhanga hali itwe omungeri empyaka","When I held my newborn baby, I understood God's love for us in a new way."
sente zempapura empyakabakaziturukya,The new currency notes have been introduced.
okulima enyiringanikihondire orugyegye orwobuhangwa,Contour plowing follows the contours of nature.
Yakugondeze oije ha bugenyibwe.,She has asked you to come to her party.
tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi,There will be nothing worse than getting hit in the face with a sock.
Omubazi nigusobora kukoragana n'emibazi endi.,The drug can interact with other drugs.
kanpuni etungire abahakaniza abataito,The company has won numerous competitors.
Tukaziika Isenkuru nyowe omunjura kyakabiri yahindura buli muntu entekereza.,We buried my grandfather on a rainy Tuesday that changed everyone's mind.
omutendereza naija kumanyira abakuru nekizina kye ijo,The praise singer will acknowledge the chief's bravery with his song yesterday.
obutafwali bwomubiri obwomurairebubaire bukwasirwe,The patient's immune system has been compromised.
ninyija okwijuka ekiro natungire kadi y'erwahuro ly'ebitabu obujunanizibwa bwingi,I will remember the day l got my library card so many times.
tukaha okusima hali emyoyo y'omurusozi habwa emyandara na amabale,We give thanks to the spirits of the mountains for the rocks and stones.
"Akairiringwa nikaija kusiisa isomero, kyonka omugisa murungi abaana bakaba bataliyo obwire obwo.","The tornado will destroy the school, but fortunately the children were not there at the time."
obukama byakitara bwikaire nibwijukibwa omunganikyo n'omubizina,The Empire of Kitara has been remembered in epic poems and songs.
ebisosoro byebitindinda bikora nkasente buwire kw'okulema kwabajungu,Traditional crafts have contributed greatly to the local economy.
ninyija kwijuka akasumi kenyini akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba ndi kubi,I will remember the exact moment l knew she was a true friend-even when she didn't laugh at my worst moment.
john hanning speak akahika hansibuko y'ekisaru kya nile omu 1862,John Hanning Speke reached the source of Nile in 1862.
orulengo rwemihendo nurwija kutekaana omubwanfu,The inflation rate will rise sharply.
Ekiro ekyaijo omuzini azinirege nkonku ekyaro kyaitu kyatandikire.,Last night the village crier told the story of how our village got its start.
NRA ekaleeta endema endi.,The NRA has developed a parallel administration.
okulisa muno kukehya obusobozi bwitaka okugara enjura,The overgrazing reduces the soil's ability to absorb rainfall.
abalimi bakakozesa ebijunzire okuhidura engeri y'itaka,Farmers used compost to improve soil structure.
"Obwire omwegi yakagwize ekikaguuzo eki otakatekerezeho, nibwo burungi bw’okwegesa.",The moment a student asks a question you've never considered is the best part of teaching.
"kakuba watilibaine, ekitabu ky'emirimo kyandibalize- kiri hakubonabona n'okwikiriza","If you hadn't, the book of job would speak volumes-it's about suffering and faith."
nzinirenge ekidandali nabanywaani bange ekiro,I danced the dance with my friends last night.
"kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu","If I told you one thing about grief, it's that you never get over it-you get through it."
"nyikaire ntakukinihira ngu ninyija kugura eka yange, baitu ndi hanu, ninyija kutekaho omukono hakipapura wiiki ekwija","I never thought l'd be able to buy my own home, but here l am, signing the papers next week."
ebintu by'emikono by'enzarwa tutwaraine okukora orubugo,Traditional crafts have included barkcloth making.
Omuhabiremu abaire atali nuwe.,The patient was not himself.
ninyijuka akasumi kenyini nikimanya akaba munyani owamazima-atansekereze omukasumi obukaba nidi kubi,I remember the exact moment l knew she was a true friend-she smiled at me even when l wasn't.
ekitebe nikija kugwa omu1977 habw'okwahukana mupolipo,The party will collapse in 1977 due to political differences.
Abantu ababandize kwikara omukicheka eki bakaba bali baliisa kandi bahigi bebyokulya.,The earliest inhabitants were nomadic hunter-gatherers.
ebintu ebimu ebyomugasotinyine ekikwetagisa isomero,Some of the things you dread need schooling.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora kugura eka eyang,baitu ndi hanu, nitekakaho omukono hakipapura wiiki erukwija","I never thought l'd be able to afford my own home, but here l am, signing the papers next week."
amani g'okwombeka buhyaka geyongire omubicweka ebyali bihikirweho,Reconstruction efforts continued in affected areas.
"nkaba ntakunihira ngu nisobora okugura eka yange, baitu ndi hanu, nitekaho omukono hakipapura wiiki ekwija","I never thought l'd be able to buy my own home, but here l am, signing the papers next week."
Wiiki ehweire nintunda emu hamigabo nukwo ntunge sente.,I sold some shares last week to raise cash.
amaya iruka muno nti ekitalago tesobora okugigwata,The cobra ran so fast that the cobra could not catch it.
okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga,The soil erosion forced farers to abandon their land and move to cities.
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water scarcity will affect agricultural production in the region.
"akasumi kona mbaire nitekereza ntungire okugarukwamu, nyega ekintu kihyaka","Every time I thought I'd made it back, I learned something new."
tuzikire isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We buried my grandfather on a rainy Tuesday that matched everyone's mood.
omulimo omukuru omukitebe nigwija okuba okubanza okuba abanyani kandi no okukorahamu,The best part of the job will be making friends first and working together second.
omusomesa wange oyokusiga akaba agambire ngu tinyine ekisembo -nkamwoleka nti agwire,My art teacher had told me l had no talent - l proved her wrong.
omulimo gy'okuzirukya ekisaru gukagaraho obwomezi bw'ebihangwa okumara emyaka eataano,The wildlife rehabilitation project has been ongoing for five years.
eka yange nija okuba niyikiriza yange ey'okubanza -ebisigare bihondera hanyuma yekyo,My family will be my first community of faith-everything else flows from that.
nigenza esimu yange egendwehoomuire,I have had my cell phone charged.
"Ebyokulya omu katale ako bibaire birungi muno, nkagarukayo emirundi ena omu biro bibiri.","The food in that market was so good, I went back four times in two days."
UPDF eketaba omubitebe kalinda businge.,UPDF participated in peace keeping missions.
Ninyijuka obwire obu bwonyini nkamanya ekiniakwetaaga kukorra nobwomezi bwange.,I remember the exact moment l knew what l wanted to do with my life.
embuzi nibaja kuziha omubazi gw'enjoka nkabulikiro,The goats will feed on the serpent's tail as pets.
nsaswire amaizi gange ijo,I washed my hands yesterday.
"kakuba ntatereobutobo bw'ibale, tinandyombekere obwomezi bwange ngeri nali ni nyenda","If l hadn't had the priesthood, l never would have lived my life the way l wanted to."
Emitaano ayabakemi bamatwale etafeeho obuzaale nengeso ezobuzalirwana.,Traditional ceremonies have included fertility ceremonies.
nitwija okuzika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu,We will bury my grandfather for the second time in a new cemetery.
abazirweneho bagarukire n'ebitekerezo ebihyaka n'okunihira,Veterans have returned with new ideas and expectations.
Aliyo nayetekanizira ebigezo.,She has stood the test.
irwaro likakomamu okujanjaba obwomezi bya abakaizi bonka,The clinic specializes in women's health.
begulire emotoka empyaka bonka na bonka,They have bought themselves a new car.
abaana baitu bakahura nkonku twatangatagaine- batuletereza okukibazaho buli hanyuma y'omwaka mubuswere baitu,Our children have heard the story of how we met-they make us tell it every anniversary.
irwaro rikatekaho obujanjabi bw'abazaire abaine enda,The clinic offers prenatal care for expectant mothers.
kampuni neja kutangatangana okweteranizamu kw'abemigabo,The company will face shareholder activism.
obukama byakitara nibwija okwijukibwa omunganikyo n'omubizina,The Empire of Kitara will be remembered in epic poems and songs.
obujanjabi nibwija kuba bwoburumi baitu nibukoraho,The treatment will be painful but is usually effective.
buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Everyone you've met knows something you don't - it's a chance to learn.
Milton Obote akebembera Uganda okuhika ha kwereme.,Milton Obote led Uganda to independence.
tuhaire amata g'ent ag'okubanza hali ba'isenkuru itwe,We have given the first milk from the cow to our ancestors.
Enyanja Victoria niyo erukukira obukooto omu Africa.,Lake Victoria is the largest lake in Africa.
naija okubaigora omuti ogutali nugwo,He will bark from the wrong tree.
sitage y'ebyemizano empyaka shakespeare azanira buli musizoni youmsana,The new theater stages Shakespeare plays every summer.
andindisize okumara esaha yona,She made me wait for an hour.
omukazi akabanza kukora omukitongole kyokuhereza abaguzi atakabaire kirolerra mirimo.,The woman had previously worked in the customer service department before she became manager.
Orugendo rwegaali y'omwika kuraba omu bugwa izooba rukaba muno habwokuba nta hungi reho kakube kukoimya.,The train ride through the countryside has always been peaceful.
kiki ekibaire ekyokulya ekitarukwikirizibwa,What has been your dietary restrictions?
egali y'omwika eraba aheru y'orubuga neja kuba nungi muno nti nkaba ntasobora okubyama ntagirozire,The train ride through the countryside will be so beautiful that I could not sleep a wink.
Kumara emyaka nyingi nyinenkuru nyowe aruka ebiibo eby'akatale.,My grandmother has woven baskets for the market for many years.
Ninja kutunga obuzibu nokuteekana hamulimo,I will have trouble focusing at work.
tinkwija okwomera ntaine amasanyarazi,I will not live without electricity.
ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nkoku betwaza,The golden rule exists in every faith tradition treating others the way we want to be treated.
noyetagisibwa okuwikaza okuguru kwawe kwimukize kukehya okuzimba,You needed to keep your leg elevated to reduce swelling.
amaya ekakairuka muno nti ekitalago tikisobora okugikwata,The bear ran so fast that the tiger could not catch it.
tukatangira omuhikirwaho omuhyaka n'ekijaguzo kyamani omumwezi ogurukwija,We welcome the new comedian with a big celebration next month.
Omurwaira naija kutuunga omusaahi gurukwingana nkaaha?,How much blood will the patient draw?
eka yange ebaire nyikirza yange y'okubanzaba -ebisigaire bihondara hanyuma yekyo,My family has been my first community of faith-everything else flows from that.
abantu baisoroize omuka y'omunyoro habworukurato,People have gathered at the chief's house for the meeting.
"kakuba tubaire tukozeseze amaizi agakufuka habwengoye, ntusobora okulinda amasanyarazi kandi tukehye omwika","If we have used cold water for laundry, we can save energy and reduce emissions."
ekinyonyi rururbatatoro kirekuurra handa kyacwanganiza ebiruka nukwo kihikeho amaizi,The butterfly has soared to the ground that it reached the water's edge.
obubakozire okuseruruza okubatetekanize,When have they made a breakthrough discovery?
"omuntu weena owotaganana tangana anyina ekyamanyire iwe ekyotamanyire , kandi kinu nikisemera kukuha omugisa okwega","Every person you meet knows something you didn't, and this ought to give you a chance to learn."
nyikaire ninyetagisa okukebeza sukali mumubiri buli kaire,I have needed to have my blood sugar levels checked regularly.
Omubazi gwa sente nyingi baitu nigukora.,The surgery is expensive but effective.
omusisi gukapimwa musanju nobutonyezi butano ha mizani ya ricita,The earthquake measured seven point five on the Richter scale.
"Omuzaano ogworutimbi ourukusekesa buli omu, nagubazaaho.",The comedy team has laughed it off to everyone's ears.
Omuziini akateeekaniza ebyafaayo by’okutandikaho ekyaro kyaitu nyomwabazyo.,The farmer told the story of the founding of our village that day.
Omurwaira akatuunga omusaahi gurukwingana nkaaha?,How many units of blood did the patient receive?
joseph kony ayebembire orutaro rwokuhakaniza orwaLRA,Joseph Kony has led to LRA rebellion.
Obubavumbuire ebibakaba batarukuruhira.,You've told them what you didn't expect.
itwe tuha endagaano eraihireho eyokulinda ebyamasanyarazi ebiguzirwe.,We offer extended warranties on electricity purchases.
banka enkuru ekehya amagoba,The central bank has offered interest rates.
obutafwali bwomubiri obwomuraire bukwasirwe,The patient's immune system has been compromised.
"nkaba ntakinihira nti ninyija kumaraho omwaka gunu, baitu hati ndihanu","I never thought l'd make it through that year, but here l am."
tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We bury our dead in the ground where our ancestors rest.
Buleemeziki obusobora kurunga omu kukozesa omubazi gunu?,What are the side effects of this drug?
"gunu omurundi wiiki erukwija, tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
nakwikaireho akasumi karaihireho kukira akankaba ntegekere,I have stayed longer than planned.
akabaighora omuti ogutali nigwo,He has cut down the wrong tree.
obujanjabi butaikiranganize n'ebera y'omutima,The treatment has been linked to heart disease.
ekigongoro kikatahira omumusenyi obu ekihu kyagenzire,The shark burrows into the sand when the tide went out.
akasasura amabanjage gona,He has paid off all his debts.
Ntugireemu obuzibu nokuteekana hamulimo,Avoid stress and anxiety at work.
obujanjabi bubaire tiburukwinganiza n'embera y'omutima,The medication was contraindicated with certain heart conditions.
"Obuntekereza ngu nkyetegeriize,nubwo nyega ekintu ekihyaka.","You make me think l've figured it out, but l'm learning something new."
obujanjabi byasente nyingi baitu nibukoraho,The treatment is expensive but effective.
naija okusasura amabanjage gona,He will pay off all his debts.
"Obusasi bwija nkebigonzi ebiro ebimu ninyikya ,ebiro ebindi tindukusobora.","The pain comes easily some days l cope , other days l can't."
Ninyujuka akasumi akananyiire kimu ngu nuwe nywani owahikire- obwataransekeriize omukasu kange akabi.,I remember the exact moment l knew she was the best friend - when she didn't laugh at my worst moment.
"omurundi gwokubanza obundukwija okurora enyunyuzi okuraba omukitangazo, niyija okuhura okubaho kwenkintu ekitakuhwaho","The first time I will look at a star in a mirror, I will feel the presence of something infinite."
ekibumbe nikija owoleka ekisani ky'omurwani w'ekyaro,The sculptor will carve a statue of the village hero.
buli bwirebwona nyijuka akasumi na yetegerrizemu ekintu ruksabe mazire akasumi kaingi obwire bwingi obwa ameezi nindengaho kukyetegereza kirembe,Every time l see her l remember the moment l understood something l prayed for so many times l've struggled to understand peacefully
enkoko bakazirisa cacu,The chickens were fed with maize grain.
nyine koriyani eyekaba ya isekuru nyowe- kikaba kimu habintu ebyomuhendo ebyobugwetwa,I have a Korean that belonged to my great-grandfather-it's one of my most precious possessions.
akaba alibize nayetekaniriza ebirenngeso,She had been preparing for her exams.
abekento barabizemu amaiso omukihandiko kyentekaniza yaitu,The community has paid lip service to our charity.
ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu,The crowd cheered for the band to play one more song.
"Twine omugenzo gwokukingura ekisembo kimu hanweri okuzooka , kandi nukwo butoosa.","We have a tradition of opening one gift on Christmas Eve , and that's okay."
"kakuba tukozeseze amaizi agkufuka habwengoye, ntusobara okulinda amasanyarazi kandi tukendeze omwika","If we have used cold water for laundry, we can save energy and reduce emissions."
Abasubuzi abaswahiri bakatema emihanda kutaaha hagati.,Swahili traders established routes into the interior.
eka yaitu nija okutangira abanyamahanga omunju yaitu,Our family will always welcome strangers into our home.
Akahebwa obujanjabi bw’okwongera obuzaarwa kumara emyaka ebiri.,She underwent fertility treatment for two years.
"obumpimbire owaana wange owunazaire, nketegereza engozi zaruhanga hali itwe omungeri empyaka","When I held my newborn baby, I understood God's love for us in a new way."
Kuruga ira na ira oruganda rwaitu rukamanya ekisoro eky'omuziro gwabu.,"For centuries, our clan has known each other's true colors."
Nkatunda emigabo nukwo nyunge ezaburoho.,I sold shares to raise cash.
nija kugura ebintu mu supamaketi buli wiiki,She will buy groceries from the supermarket every week.
"omu 20250, tuferirwe ebisa byenyanja habwo okweyongera kwamaizi","By 2050, we have lost many coastal areas to sea level rise."
"dora ebinyonyi omumwanya; tibisigire rundi okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they have not sown or reaped, yet your heavenly father feeds them."
Omusaija akuziibwe hamulimo.,The man has been fired from his job.
noija okwetagisibwa okukebera igufwa lyawe ly'omugongo,You will need to have your bone density tested.
naija okukora omukicweka abaguzi batungira obuyambi kumara emyaka atakabaire omurolerezi,She will work in the customer service department for years before she became manager.
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Baramati literature begins in the 19th century Uganda.
Omukazi abaire nakora omukikeeto kumara emyaka atakafokere mukuru w'ebyensimbi.,She had worked in the accounting department for years before she became CFO.
"omwaka nambere tutalisobwoire ebisembo, tukehandikira ebaroha - nkyaine eyange","The year before we got engaged, we wrote each other letters - l still have mine."
"Omwehanga hangi ekisisani nyaisatu , akaiihamu kurungi ,mukikuya kyomuti kimu kiti.",The sculptor carved a statue of the triune God out of a single block of wood.
"obu ntalirubasire, nkega okuba wamani omubiro obunkaba","When I'm not stressed, I learn to be grateful for the things I have."
"Njwara omusalaba omubikya byange,gunyijukya nooha owumpondera.","I wear a cross around my neck, a reminder of who I belong to."
abantu bombekere iramizo erihyaka namebere bona batina,The community has built a new shrine at the sacred spring.
"hakumalira ye kyasa kinu, tukahindura ekoragana yaitu n'byobuhangwa","By the end of this century, we had transformed our relationship with nature."
naija kubabize nayetekaniriza ebirengeso,She will call and arrange for appointments.
naija okwenyumirizamu omukucumba kwe,He will be proud of his achievements.
Okukaguzibwa kukaba kutali kurungi okuhikya obunabalizeeho emirimu ei nakozire niiya-mba buyamba ekyahindwire buli kimu.,The pressure was so bad that I had to finish the job I had been working on-it changed everything.
okaire noyetagisibya okukebera igufwa lyawe ly'omugongo,You have needed to have your bone density tested.
tukajaguza amagesa hakumalira kwa sizoni,We celebrate the harvest festival at the end of the season.
Enguta y'okubanza eya caayi yanyenkyakara nigwo omugenzo oguke ogutagurukaga.,The first sip of morning coffee is a long tradition.
enyange ekeemerra eterekeriire mumaizi agatahamire,The egret has soared to new heights in shallow water.
"Obunahimbire omwana waitu,nketegereza okugonza kwa Ruhanga halitwe buhyaka.","When we welcomed our newborn baby, I understood God's love for us all."
kiki ekirikwija kuba ekyafayo ekyeka yawe hali kookoro,What will be your family history of cancer?
kakuba ntararabirweho baasi ekiro eki tinakutangaine engajani yange.,"If l hadn't missed the bus that day, l never would have met my best friend."
enyunyuzi zikaka muno ekiro omumwanya kukira ebitara by'omurubuga,The stars are shining through the night sky above the city lights.
nagonzaga obwomumwegesa rundi omusomesa yasomaga bbwa nayatura ebigambo hali itwe nobundaaba nkaaba omu kilassa za haigure omu lsomero,I loved the way the teacher would read aloud to us when we were in grade school.
NRA etandikire enkora endi,The NRA has launched an investigation into the matter.
irwaro line erahuro ry'ebitabu byabarwaire ebikukwataho obwomezi bwabo,The hospital has a patient library with health information.
omusomesa wange owunyenda agambira ngu nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher tells me l had a gift for writing those words stayed with me.
"ninyija okukaguza nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yangamba,""ekyererezi""","I will ask my grandma what she saw- she smiled and said,""Light""."
embuzi bakaziha omubazi gw'enjoka nkabulikiro,The goats were sacrificed to the serpent in a sacred grove.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
Noija kweetagisibwa amaino gawe kwogebwa omu irwarro emirundi ebiiri omwaka.,You will need to have your teeth cleaned twice a year.
ninyija okujwara omusalaba omubikya byange -kijukyo ekyogu nambere ngwa,I will wear a cross around my neck-it's a reminder of who I belong to.
anagisa enjura akozire emigenzo lulinda ebirimwa ijo,The rainmaker has performed the ritual to protect the crops yesterday.
omufumu naija okukozesa ebisaka n'oburogo,The emperor will use herbs and legumes.
ekitebe kigwire omu 1977 habw'okwahukana mupolipo,The party collapsed in 1977 over political differences.
sente zempapura empyaka zibaire haihi okuturuka,The new banknotes have been nearing maturity.
entajumba ekakora omuranga ogurukusandara obu yaboine enjoka,The spider made a loud chattering sound when it saw the snake.
Kugarraho buhyaka ebyasisikaire nukugenda omumaiso omubikaro ebyasisikaire.,Reconstruction efforts continue in affected areas.
Abaago nibajakukwaita ekikaaro kyahaiguru omukikaali,Traditional religion played a central role in early Christianity.
"Aborubuga orukooto, bataireho entekaniza n'enkora y'okukeehya orwooya orwebisoro biikya kugenda mumwaanya.",The conservationists developed a system to reduce the risk of predators escaping the area.
ekiikaro kyokukoorramu emizaano nikiiji kwanguhira naabalema kukutahamu,The theater will be accessible to people with disabilities.
obukama byakitara bukaijukizibwa omunganikyo n'omubizina,The Empire of Kitara is remembered in epic poems and songs.
obusoro rwomunyanja rusengiija burasengiija amaizi kuraba mubuhuru bwabwo kutunga ekyokulya,The sea cucumber will filter water through its pores for food.
Abaana nibeega emuzaano eyokubegesa okugumisiriza.,The children are learning the game to learn to be patient.
Itwe tusiima emizimu ey'omunsozi nomumyandara namabaale.,We have appreciated the spirits of the mountains and rocks and stones.
noyetagisibwa okukebara igufwa lyawe ly'omugongo,You needed to have your bone density tested.
enguta eyokubanza eya caayi w'omwani gwali murwa omutaito oguntalyosaga,The first sip of morning coffee was in a small basement.
tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We bury our dead in the ground where our ancestors rest.
Omusaija ataire embyarwa omubuli katongole,The man has made a full recovery.
Yoweri Museveni akataho Amahe agaboona Rwangirra.,Yoweri Museveni paid tribute to Rwangirra.
Pamba ekafooka ekirimwa ekirukuleeta entahya omu Uganda omukutandika okwekyasa ekya 20.,Cotton became a major cash crop in Uganda in the early 20th century.
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The crowd will cheer for the band to play one more song.
omulimo gy'okuzirukya ekisaru gugaraho obwomezi bw'ebihangwa okumara emyaka etaano,The river reclamation project restores biodiversity for five years.
"Amahikireho kakye, yaahita agendaho.","When she got there, she immediately left."
beeya ekakwata esamaki omukyeya n'ebinono byayo ebikoto,The bear caught a fish in the river with its huge paws.
egali y'omwika eraba aheru y'orubuga ebaire nungi muno nti nkaba ntasobora kubyama ntagirozire,The train ride through the countryside was so beautiful that I could not sleep without it.
"tukaba twine enkora enu enkuru eyokukingura ekisembo kimu hanyuma ya crisimasi, kandi bikizire kuba empale zomunda","We had this tradition of opening one gift on Christmas Eve, and it's always pajamas."
Abaire nayebembera akatebe kumara emyaka atakafokere karagiira omukuru,She has led the community for years before she became president.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor carved a statue out of a single block of wood.
kanpuni egalihize enkora yayo ey'okukora habyoma byakalimagezi,The company has expanded its e-commerce operations.
kanpuni nija okutunga abahakaniza abataito,The company will acquire a smaller competitor.
omusaija atungire okweyemerezaaho omusimbi,The man has gained weight through exercise.
"Obwire omwegi Alikaguza ekikaguuzo eki otakatekerezeho, nibwo burungi bw’okwegesa.",The moment a student asks a question you've never considered is the best part of teaching.
kiki ekirikwija okurugamu omukukozesa omubazi ogu?,What will be the side effects of this drug?
eka harwigi orukugarukaho nibaija okutugura ebyokulya by'omwezi gwona hanyuma y'okusemeza,The next family will buy us food for a whole month after the transplant.
omuranga gw'okumanyira eby'obuhangwa guhikire abantu akakaikuru kamu,The environmental awareness campaign reached one million people.
akahuka kabaire komumwanya kandi kajanjaire bwango,The virus was localized and spreads easily.
Ai Ruhanga nolema ekayange kandi obalinde.,O God protect my family and keep them safe.
"Obu oraabe wakasiimire eby'okwega byawe, gambira omuntu eyabikusobozese.","If you have appreciated your education, tell someone who made it possible."
"Omutekanisa webisisani by'oeutmbi ayecencwiire omuzaana gw'ebisisani ebiruugenda , n'amaraka gaakyo kandi ayeteekaiize kugwoleka omunsi yoona.",The theater's artistic director has championed the moving image with her collages and is ready to show it to the world.
kiki ekibaire kwokwegezamu kyawe kyabulikiro kuba,What has been your exercise routine like?
Omurwaire atungire esagama erukwingana nkaha?,How much blood did the patient draw?
Ekikaro ekyolekerwamu ebintu harumu n'emirimo y'engaro eyaira.,The museum displays artifacts from the past.
buli muntu watangantangaine amanyire ekintu ky'otamanyire - nigw'omugisa kukyega,Everyone you've met knows something you don't - it's a chance to learn.
omufumu akozeseze rbisaka n'oburogo,The emperor has used a bow and arrow.
ekijumakuiba kikanwa amaizi okuraba omubuhuru bwakyo okutunga eby'okulya,The sponge has filtered water through its pores to get food.
ninyija okusasura amaizi gange ijo,I will pay my water bill yesterday.
omukago gw'obusubuzi omuhyaka gwimukize ebitundwa aheru,The new trade deal boosted exports.
omulimi naija kugesa amacande ge kandi agatwale hakyoma,The farmer will harvest his bananas and carry them to the market.
nyikaire niburwamu omulingo abatahi batimba ebijaguzo obukaba nkyali muto,I have always admired the way actors treated celebrities when I was a kid.
enkoko nibaija okuzirisa cacu,The chickens will be fed with maize grain.
abantu nibaija kwombeka iramizo erihyaka nambere bona batina,The community will build a new shrine to the dead.
arolera ekitebe kumara emyaka nyingi atakabaire mukuru,She has led the congregation for many years before she became an elder.
omukago gw'obusubuzi omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
niyija okwijuka bulikiro akasumi nayetegerizemu isomo eryatabanizaga okumara emyezi,I will never forget the day l finally understood a concept l'd struggled with for months.
