Runyoro,English
"mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The will cheer for the band to play more song.
okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption a new in the middle of the
ebizina byenzarwa n'okucekeca hamu n'orunyege biba mubulimukoro,Traditional music and danced accompained ceremonies.
"hakumalira y'omusomo gunu, abalimi nitwegesa orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
omukago gw'obusubuzi omuhyaka gwimukya ebitundwa aheru,The new trade deal boosts exports.
omukazi aija kukora omukeeto kumara emyaka nyingi atakafokere CFO,She will work in the accounting department for years before she became CFO.
omwaka gw'enkumi ibiri asaatu tukatunga okukeha kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in the loss of biodiversity."
ekika kaitu kine engeri y'okutangira omwaka omuhyaka eyembaganiza,Our clan had its own special way of welcoming the new year.
ebizina byenzarwa hamu n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water scarcity will affect agricultural production in the region.
ekitebe kyabantu nikinja kusagika bandi okuterayo kandi akazina kamu,The crowd will cheer for the band to play one more song.
abantu baisoroize y'omunyoro omuka habworukurato,People have gathered at the chief's house for the meeting.
obujanjabi byasente nyingi baitu nibukoraho,The treatment was expensive but effective.
ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza,Our clan had its own special way of welcoming the new year.
akahuka kajanjaire mubantu muno,The virus has widely circulated in the community.
ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying crumbs back to their nest.
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
ebihuka birubatire hamu omurukara bihimbire ebisosonkole omukiju nibibigara,The ants have marched in a long line carrying crumbs back to their nest.
ekyaro kaitu nikiyamba abo boona,Our village has always helped those who are in need.
gavumenti eresireho enkora empyaka hali abalimi abakulima ebyokulya,The government provided subsidies for farmers who practice sustainable agriculture.
ngura ebintu omu supamaketi buli wiiki,I bought groceries from the supermarket every week.
ebizina byenzarwa hamu n'okucekeca n'orunyegebirabaga mubuli mukoro,Traditional music and will dance accompained ceremonies.
irwaro nirija kugira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,The hospital will have a patient library health information.
ebizina byenzarwa hamu n'okucekeca mubuli n'orunyegebirabaga mukoro,Traditional music and will dance accompained ceremonies.
omumwaka gw'enkumi ibiri asaatu tufunire okukeha kwingi hakusisika kwobuhanwa,"By 2030, we achieve a significant reduction in the loss of biodiversity."
omulimi agesa amacande ge kandi yagatwara hakyoma ijo,The farmer harvests his sunflower and took it for pressing yesterday.
"kakuba isomero obusinge, likuburanganize tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
omukago gw'obusubuzi omuhyaka gwimukize ebitundwa aheru,The new trade deal has boosted exports.
ekitebe ky'abantu kisagikire bandi okuterayo akazina kandi kamu,The crowd has cheered for the band to play one more song.
okubura kwamaizi kutalibaniza ebyobulimi omukicweka n'obulisa,The water scarcity affects agricultural production in the region.
NRA etandikire enkora endi,The NRA has developed a parallel administration.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
abantu bakwesoroleza omuka y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
"kakuba isomero kukubuza nirinja obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
