Runyoro,English
Omwegesa wange owungonza akagamba nyine ekisembo ky'okuhandiika -ebyo ebigambo bikaguma nanye.,My favorite teacher told me that i had a gift- for writing those words stayed with me.
nkasabira omumadini obusinge gona- ntwena tuli baana baruhanga omu,I prayed for peace among all religions-we're all children of the same God.
Ekka yaitu ejaguza amagesa na mazina ag'okusiima ensi.,Our family has always celebrated the harvest with a dance that thanks the earth.
"dora ebinyonyi omumwanya; rundi tibisigire okugesa, baitu iwe ise owomwiguru obirisa","Look at the birds of the air; they have not sown or reap, yet your heavenly father feeds them."
enyange ekeemerra eterekeriire mumaizi agatahamire,The egret stood perfectly still in the shallow water.
naija kutunga okwimukizibwa ha mulimo,He will receive a raise at work.
ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying crumbs back to their nest.
okucamuka kwamabale omwitaka hansi kuleterire okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption has created a new island in the middle of the ocean.
omumwaka gw'enkumi ibiri asaatu tufunire okukeha kwingi muno kwobuhanwa,"By 2030, we achieve a significant reduction in the loss of biodiversity."
nkasabira obusinge omumadini gona- ntwena tuli baana baruhanga omu,I prayed for peace among all religions-we're all children of the same God.
akahuka nikaija kujanjara muno mubantu,The virus will widely circulate in the community.
enyange eterekeriire ekeemerra mumaizi agatahamire,The egret stood perfectly still in the shallow water.
ngura ebintu omu supamaketi buli wiiki,I bought groceries from the supermarket every week.
omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi,The skink will wiggle its tail and escaped from the bird's grasp.
akatunga ha okwimukiza mulimo,He received a raise at work.
bakitunnzi naija kiguzi kutangatangana omukuru,The sales team will present to a major client.
embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire,The wild dog chased the impala for miles until it tired out.
ebihuka birubatire hamu bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying crumbs back to their nest.
kotoni ebaire kirimwa kyasente muno mukyasi kya amakumi abiri m'uganda,Cotton has become a major cash crop in the early 20th century Uganda.
omukazi naija kwega hakulima n'okulisa okwokwebaisaho,She will learn about sustainable agriculture.
irwaro rikatekaho obujanjabi bw'abazaire abaine enda,The clinic provided prenatal care for expectant mothers.
NRA ekora ekatandikaho endi,The NRA developed a parallel administration.
Abaikazi bombekere ibandiro lihyaka haiziba ly'emirwa.,The community has built a new shrine at the sacred spring.
kotoni naija kuba kirimwa mukyasi kyasente kya amkumi abiri m'uganda,Cotton will become a major cash crop in the early 20th century Uganda.
"hakumalira ye kyasa kinu, tuhindwire enkoragana yaitu n'ebyobuhangwa","The the end of century, we have transformed our relationship with nature."
ebihuka nibija kurubatira murukara ebisosonkole bihimbire nibibigara omukiju,The ants will march in a long line carrying crumbs back to their nest.
"kakuba isomero nirinja kukubuza obusinge, tekerezamu haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
omukazi aija kukora omukeeto kumara emyaka atakafokere CFO,She will work in the accounting department for years before she became CFO.
taxi empyaka bakagitandikaho omwaka oguhwaire,The new tax was implemented next year.
anaga ejura azinire nukwo enjura egi egwe eyitubaire nitwendera ebirimwa ijo,The rainmaker has danced to bring the rain that we need for the crops yesterday.
omukazi abaire nakorra mukeeto kumara emyaka atkabaire CFO,She works the accounting department for years before she became CFO.
Ekiro kyaijo omwigi w'enjura eyiturukwetaaga acekecerege kuleeta rnjura.,The rainmaker danced to bring the rain that we need for the crops yesterday.
omutezi wenanga naija kuteranizaho ha omulere bandi,The harmonica player has added a bluesy feel to the band's sound.
omutezi wenanga akateranizaho omulere ha bandi,The harmonica player added a bluesy feel to the band's sound.
"omukazi akangambira,""omusana kujwa nigwija nyenkya,kandi naiwe oti.""","She told me,""The sun will rise again tomorrow, and so will you""."
"Akangambira ndigenda ,""lzooba kwongera kwimuka nyenkya, kandi naiwe nukwo"".","She told me , ""The sun will rise again tomorrow, and so will you""."
Omwegesa wange akagamba owungonza nyine ekisembo ky'okuhandiika -ebyo ebigambo bikaguma nanye.,My favorite teacher told me that i had a gift- for writing those words stayed with me.
Ebiro bisatu omu rubuga kobunga.,in a city we'd planned to visit.
irwaro rikatekaho obujanjabi abaine bw'abazaire enda,The clinic provided prenatal care for expectant mothers.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora eka kugura eyang,baitu ndi hanu, nitekakaho omukono hakipapura wiiki erukwija","I never have thought l'd be able to buy mu own home, but here l am, signing the papers next week."
"omurundi wiiki erukwija, nitwija kubyama hamusa gwenyanja","This time next week, we lie on a beach."
omulimi naija kugesa amacande ge kandi agatwale hakyoma,The farmer will harvest his sunflower and took it for pressing yesterday.
bakitunzi batangatangaine omukuru kiguzi,The sales team has presented to a major client.
anaga enjura naija kuzina nukwo enjura egwe egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we need for the crops yesterday.
Ekka yaitu ejaguza amagesa na mazina ag'okusiima ensi.,Our family has always celebrated the harvest with a dance that thanks the earth.
omunya gukacicya omukira gwako kandi katoroka hali ekinyonyi,The skink wiggled its tail and escaped from the bird's grasp.
ebihuka bikarubatira hamu bihimbire murukara ebisosonkole nibibigara omukiju,The ants marched in a long line carrying crumbs back to their nest.
tukazika abafu baitu omwitaka baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
abantu abaingi abesoroize abaijwiire omwiro omuzaano gutakatandikire,The crowd is buzzing with excitement before the show starts.
cukamba y'omuyanja eturukize ehuzo zamakamba okwerwanaho,The sea cucumber has squirted sticky threads to defend itself.
nijnja kwenga kwenyumirizamu nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi,I will learn to be grateful even in pain-it means I'm still alive to feel.
gavumenti neja kuletaho enkora empyaka hali abalimi abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
igana lyabantu nokusemererwa omukoro gutakatandikire,The buzzed with excitement the show starts.
"hakumalira y'omusomo gunu, twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we have trained one thousand farmers in organic methods."
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
omusaija naija kuteka sente ze omumasamba,He will invest in a real estate investment trust.
omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija,The farmer will weed his cassava field next week.
omukazi naija kusoroza embibo entoro z'okwahura,She will collect indigenous seeds for preservation.
Ntiirelye ebisisani rudingisa nabusindika hamura kiro kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
ekitebe ky'abantu kisagikire bandi okuterayo akazina kandi kamu,The crowd has cheered for the band to play one more song.
abaingi abantu abesoroize abaijwiire omwiro omuzaano gutakatandikire,The crowd is buzzing with excitement before the show starts.
irwaro rigagira eryahuro ry'ebitabu ebirukukwataho byabarwaire obwomezi bwabo,The hospital has had a patient library with health information.
abantu nibaija kwombeka iramizo erihyaka nambere bona batina,The community will build a new shrine at the sacred spring.
Omwegesa wange owungonza akagamba nyine ekisembo ky'okuhandiika -ebyo ebigambo bikaguma nanye.,My favorite teacher told me that i had a gift- for writing those words stayed with me.
taxi empyaka nejakutandika omwaka ogurukwija,new tax is implemented next year.
abantu nibaija kwesoroza y'omunyoro omuka habw'orukurato,People will gather at the chief's house for the meeting.
Abaikazi bombekere ibandiro lihyaka haiziba,The community has built a new shrine at the sacred spring.
"omukazi akangamba,""omusana nigwija kujwa omurundi gundi nyenkya, kandi naiwe oti.""","She tells me,""The sun will rise again tomorrow, so will you""."
omulimi agesa amacande ge kandi hakyoma yagatwara ijo,The farmer harvests his sunflower and took it for pressing yesterday.
ebiro bisaatu murubuga tuturukwija orutubaire kwetekaniza kubungira,Three days in a city we will never plan to visit.
omusomesa wange owunyenda agambira ngu nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher tells me that i had a gift- for writing those words stayed with me.
"Akangambira ,""lzooba ndigenda kwongera kwimuka nyenkya, kandi naiwe nukwo"".","She told me , ""The sun will rise again tomorrow, and so will you""."
"kakuba gavumenti omuhendo erakehya gwa sola pano, abantu baingi nibaija kutandika kukozesa amasanyarazi","If the government will subsidize solar panels, more people would use renewable energy now."
"kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam","If I have told you one thing about grief, it's that you never get over it-you get through it."
taxi empyaka nejakutandika omwaka ogurukwija,The new tax is implemented next year.
gavumenti neja kuletaho enkora empyaka abalimi hali abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
nijnja kwenga kwenyumirizamu nobukuba ndi nkyali omuburumi-nikimanyisa mwomezi,I will learn to be grateful even in pain-it means I'm still alive to feel.
"hakumalira y'omusomo gunu, nitwegesa abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
tuzika abafu baitu omwitaka nambere baisenkuru itwe,We bury our dead in the ground where our ancestors rest.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
okaire noyetagisibwa okuba oyonjire amaino gawe emirundi ebiri buli mwaka,You have needed to have your teeth cleaned twice a year.
nkasiga ekihemeheme kandi kandi nakisindika hamutimbagano ijo,I draw a funny cartoon and posted it on social media yesterday.
ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu,The crowd cheered for the band to play one more song.
y'omusomo twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire,"By the end of this project, we have trained one thousand farmers in organic methods."
ninja kwirukira mwa munyani wange omukuru nyencya,I will run into an old friend yesterday.
bakozesa okulima turakita omusiri,They plow the fields using a tractor.
anaga enjura azina nukwo enjura egwe egi eyitukwendera ebirimwa baitu ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
ekika kaitu kigira engeri y'okutangira omwaka omuhyaka eyembaganiza,Our clan has had own special way of welcoming the new year.
anaga enjura naija kuzina nukwo enjura egwe egi eyitukwendera ebirimwa ijo,The rainmaker will dance to bring the rain that we for the yesterday.
kakuba ntararabirweho baasi ekiro eki tinakutangaine engajani yange.,"if i hadn't missed the bus that day, i never would have met my best friend."
abantu omuka baisoroize y'omunyoro habworukurato,People have gathered at the chief's house for the meeting.
Ekiro kyaijo omwigi w'enjura eyiturukwetaaga acekecerege kuleeta rnjura.,The rainmaker danced to bring the rain that we need for the crops yesterday.
ngura ebintu omu buli supamaketi wiiki,I bought groceries from the supermarket every week.
omusomesa wange owunyenda naija kungamba nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher will tell me that i had a gift- for writing those words stayed with me.
owenanga ruhuhwa nayongeramu okukwatwaho kwobujure nokwecumitiriza omumaraka gebidongp,The harmonica player adds a bluesy feel to the band's sound.
nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I have learned to be grateful even in pain-it means I'm still alive to feel.
okucamuka kwamabale hansi omwitaka kuleterire obuhanga muhagati,The volcanic eruption has created a new island in the middle of the ocean.
"mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima n'ogwe","My son will ask me,""Where is God?""I pointed to my heart and his."
enkoragana empyaka eyobusubuzi imukya ebitundwa ye bw'obulimi aheru yihanga,The new trade boosts agricultural exports.
nkairukira mwamunwani wange omukuru ijo,I run into an old friend yesterday.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chiseled a figure out of a single block of wood.
nyinenkuru nyowe naija kuruka ebibo eby'akatale kumara emyaka,My grandmother weave baskets for the market for many years.
"kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
tukaha okusima hali emyoyo y'omurusozi habwa emyandara na amabale,We gave thanks to the spirits of the mountains for the rocks and stones.
embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire,The wild dog will chase the for miles until it tired out.
"kakuba oraba ogondeze okumanya ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you have wanted to understand our culture, start with our food."
ninyija kusabira obusinge omumadini gona-ntwena tuli baana omu baruhanga,I will pray for peace among all religions-we're all children of the same God.
Itwe tusiima emizimu ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the rocks and stones.
igana lyabantu lika semererwa gutakatandikire omukoro,The crowd has buzzed with excitement before the show starts.
"omwaka gw'enkumi ibiri asaatu, tutungire okukeha muno kwingi mukukeha kw'ebyobuhanga","By 2030, we have achieved a significant reduction in the loss of biodiversity."
gavumenti neja kuletaho enkora empyaka hali abalimi abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
omusaija akateka sente ze omumasamba,He invested in a real estate investment trust.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
nojakwetagisibwa okuyonja amaino gawe emirundi ebiri buli mwaka,You will need to have your teeth cleaned twice a year.
irwaro nirija kugira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,The hospital will have a patient library with health information.
omukazi naija kusoroza embibo z'okwahura entoro,She will collect indigenous seeds for preservation.
akaire ruko kamu sabbiti erukwija kuhumuraho nitwija ha mwaro,"This time next week, we'll be lying on a beach."
balima omusiri ni bakozesa turakita,They plowed the fields using a tractor.
ekyaro kaitu kiraguma nikiyamba abo boona abatakwesobora,Our village will always help those who are in need.
nyinenkuru nyowe naija kuruka ebibo eby'akatale kumara emyaka nyingi,My grandmother will weave baskets for the market for many years.
ebizina byenzarwa hamu n'okucekeca n'orunyege biba mubulimukoro,Traditional music and danced accompained ceremonies.
ngura ebintu omu supamaketi buli wiiki,I bought groceries from the supermarket every week.
"omwaka gw'enkumi ibiri asaatu, tutungire okukeha kwingi muno mukukeha kw'ebyobuhanga","By 2030, we have achieved a significant reduction in the loss of biodiversity."
kotoni ebaire kirimwa kyasente muno mukyasi amakumi kya abiri m'uganda,Cotton has become a major cash crop in the early 20th century Uganda.
bakitunnzi naija kutangatangana kiguzi omukuru,The sales team will present to a major client.
omwaka gw'enkumi ibiri asaatu okukeha tukatunga kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in the loss of biodiversity."
"mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe","My son asked me,""Where is God?""I pointed to my heart and his."
"gunu omurundi erukwija, wiiki tubyame kubyama hamusa gwenyanja","This time next week, we lay on a beach."
ninyija kusunga ekituru kyomutini ekirikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I will watch shadow puppet show that told the story of a great king yesterday.
omutezi wenanga naija kuteranizaho omulere ha bandi,The harmonica player has added a bluesy feel to the band's sound.
anaga enjura azina nukwo enjura egwe eyitukwendera egi ebirimwa baitu ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chisels a figure out of a block of wood.
omwaka gw'enkumi ibiri asaatu tukatunga okukeha kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in loss of biodiversity."
"dora ebinyonyi omumwanya; tibisigire rundi okugesa, baitu ise owomwiguru obirisa","Look at the birds of the air; they have not sown or reap, yet your heavenly father feeds them."
ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju,The ants will in a long line carrying crumbs back to their nest.
"omukazi abaire agambire,""izoba nirija kwimuka nyenkya,kandi naiwe oti.""","She has told me,""The sun will rise again tomorrow, and so will you""."
abantu iramizo bombeka erihyaka nambere bona batina,The community builds a new shrine at the sacred spring.
omusomesa wange owunyenda agambira nkaba ngu nyina ekisembo kyokuhandika ebigambo ebi bikasigara nanye,My favorite teacher tells me that i had a gift- for writing those words stayed with me.
"kakuba basi etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
busayo ekibi kintu nkokurubata mukigana otajaire sokisi,There was nothing worse than stepping in a puddle with socks on.
lyabantu igana bakatoka nokusemererwa omukoro gutakatandikire,The crowd buzzed with excitement before the show starts.
okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption created a new island in the middle of the ocean.
obujanjabi nyingi byasente baitu nibukoraho,The treatment was expensive but effective.
abekento nibaija alipota y'omwaka,The finance team will finalize the annual
nsabire obusnge omumadini gona-ntwena tuli bana baruhanga omu,I have prayed for peace among all religions-we're all children of the God.
taxi empyaka bagitandikireho omwaka ogurukwija,The new tax has been implemented next year.
okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali,The reforestation brings back wildlife that had disappeared from the area.
kutunga naija okwimukizibwa ha mulimo,He will receive a raise at work.
bakitunnzi naija kutangatangana kiguzi omukuru,The sales team will present to a major client.
enkoragana empyaka eyobusubuzi ekaimukya ebitundwa ye bw'obulimi aheru yihanga,The new trade deal boosted agricultural exports.
abekento bamalirize alipota y'omwaka,The finance team finalized the annual report.
ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza,Our clan had its own special way of welcoming the new year.
tihabaireho ekintu ekibi nkoku rubata omukigana sokisi otaine,There has been nothing worse than stepping in a puddle with socks on.
"nkaba nttaine kuninhira kwona ngu ninyija kusobora kugura eka eyang,baitu ndi hanu, nitekakaho omukono hakipapura wiiki erukwija","I never have thought l'd be able to buy mu own home, but here l am, signing the papers next week."
abantu abaingi abesoroize abaijwiire omwiro omuzaano gutakatandikire,The crowd is buzzing with excitement before the show starts.
Abasungi nibaseyeya enyuma nomumaiso habwekizina ekiruugenda mpora mpora.,The crowd is swaying back and forth to the slow music.
abantu nibaija kwehumuzamu habizina ebymporampora,The crowd will back sway and forth to the slow music.
"Nkaba ntukaterezaaga ngu ndisobora kusura enju eka , baitu dera ndihamu , ninyija kutekaho omukono hampapura sabbiti","I never thought l'd be able buy mu own home , but here l am , signing the papers next week."
omunya nigwija okucicya gwako omukira kandi katoroke hali ekinyonyi,The skink will wiggle its tail and escaped from the bird's grasp.
omukazi ayegere n'okulisa hakulima okwokwebaisaho,She has learned about sustainable agriculture.
ndozirege ebituuru byebisisaru ebisarazirwe ebirukugambaho oruganikyo rwomukama owamaani kiro kyaijo,I watched a shadow puppet show that told the story of a great king yesterday.
igana lyabantu bakatoka nokusemererwa omukoro gutakatandikire,The crowd buzzed with excitement before the show starts.
ninyija kusabira obusinge omumadini gona-ntwena tuli baana baruhanga omu,I will pray for peace among all religions-we're all children of the same God.
nibaija kulima omusiri ni bakozesa turakita,They will plow the fields using a tractor.
okucamuka kwamabale omwitak hansi nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
irwaro ritaireho obujanjabi bw'abzaire abaine enda,The clinic has provided prenatal care for expectant mothers.
"Omwehanga hangi ekisisani nyaisatu , akaiihamu kurungi ,mukikuya kyomuti kimu kiti.",The sculptor has chiseled a figure out of a single block of wood.
embya ehambizege y'omukisaka impala mayiro nyingi okuhikya ejwahire,The wild dog has chased the impala for miles until it tired out.
"omukazi akangambira,""omusana nigwija kujwa nyenkya,kandi naiwe oti.""","She told me,""The sun rise again tomorrow, and so will you""."
"orayenda kakuba okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu","If you will want to understand our culture, start with our food."
okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affected agricultural production in the region.
irwaro nirija kutekaho obujanjabi bw'abazaire abaine enda,The clinic will provide prenatal care for expectant mothers.
"hakumalira ye kyasa kinu, tukahindura ekoragana n'byobuhangwa yaitu","The the end of this century, we transformed our relationship with nature."
omusomesa wange owunyenda naija kungamba nkaba nyina ekisembo kyokuhandika ebigambo ebi bikasigara,My favorite teacher will tell me that i had a gift- for writing those words stayed with me.
Omusaija akuziibwe hamulimo.,He has received a raise at work.
abantu bombekere iramizo erihyaka namebere bona batina,The community has built new shrine at the sacred spring.
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
Abasungi nibaseyeya enyuma nomumaiso habwekizina ekiruugenda mpora mpora.,The crowd is swaying back and forth to the slow music.
omwaka gw'enkumi ibiri asaatu tukatunga okukeha kwingi muno habwokusisikara kwobuhangwa,"By 2030, we achieved a significant reduction in the loss of biodiversity."
kakuba gavumenti yataireho gwahansiho omuhendo habwengo zamani gizooba abantu abaingi bakubaire nibakozesa amaani agaani agarukugarurwa buhyaaka,"If the government had subsidized solar panels, more people would use renewable energy now."
abantu nibaija kwehumuzamu habizina ebymporampora,The crowd will back sway and forth to the slow music.
enkoragana empyaka eyobusubuzi imukize ye entundwa bw'obulimi aheru yihanga,The new trade deal has boosted agricultural exports.
omusoro nigwija omuhya kuteebwa omuunkora mumwaka omuhyaka,The new tax will be implemented next year.
naija kutunga okwimukizibwa ha mulimo,He will receive a raise at work.
Ekka yaitu amagesa ejaguza na mazina ag'okusiima ensi.,Our family has always celebrated the harvest with a dance that thanks the earth.
ninyija ekituru kusunga kyomutini ekirikyoleka ngu kikagamba oruganikyo orw'omukama owamani ijo,I will watch a shadow puppet show that told the story of a great king yesterday.
taxi bagitandikireho empyaka omwaka ogurukwija,The new tax has been implemented next year.
anaga enjura azina nukwo enjura egwe egi eyitukwendera ebirimwa baitu ijo,The rainmaker dances to bring the rain that we need for the crops yesterday.
ruraiha omunya rahuhanyga kira yairuka ekinyonyi kugikwaata,The skink wiggled its tail and escaped from the bird's grasp.
kaitu ekyaro kiraguma nikiyamba abo boona abatakwesobora,Our village will always help those who are in need.
okaire okuba oyonjire amaino gawe emirundi ebiri buli mwaka,You needed to your teeth cleaned twice a year.
"kakuba basi etalindekere ekiro eki, tinandibwoine munyani wange muno.","If i did not miss the bus that day, i never would have met my best friend."
wenanga omutezi akateranizaho omulere ha bandi,The harmonica player added a bluesy feel to the band's sound.
nija kugura ebintu mu supamaketi buli wiiki,I will buy groceries from the supermarket every week.
nyinenkuru nyowe arukaka ebigega eby'akatale kumara emyaka nyingi,My grandmother weaves baskets for the market for many years.
"gunu omurundi wiiki erukwija, kubyama nitwija hamusa gwenyanja","This time next week, we will lie on a beach."
NRA ekatandikaho ekora endi,The NRA developed a parallel administration.
ekyoma kyomubaizi kikabaija ekisisani kuruga omukihinju kyekiti,The sculptor chiseled a figure out of a single block of wood.
nguzire ebuntu omu buli supamaketi wiiki,I have bought groceries from the supermarket every week.
omukazi ataaha naworoza hamu nokulinda,She had been collecting indigenous seeds for preservation.
omukago gw'obusubuzi omuhyaka gwimukya ebitundwa aheru,The new trade deal exports.
noyetagisibwa amaino gawe emirundi ebiri buli mwaka,needed to have your teeth cleaned twice a year.
cukamba y'omuyanja ekaturukya z'amakamba ehuzo okwerwanaho,The sea cucumber squirted sticky threads to defend itself.
Ntiirelye ebisisani nabusindika hamura kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
okucamuka kwamabale hansi omwitaka kukabaruka okuhangwaho kwaletaho obuhanga muhagati y'enyanja,The volcanic eruption created a new island in the middle of the ocean.
"gunu omurundi erukwija, tubyamire hamusa gwenyanja","This time next week, we have lied on a beach."
ebizina byenzarwa hamu n'orunyege n'okucekeca biba mubulimukoro,Traditional music and danced accompained ceremonies.
ebisisani Ntiirelye rudingisa nabusindika hamura kiro kyaijo.,I drew a funny cartoon and posted it on social media yesterday.
nyirukire wange mwamunwani omukuru ijo,I have run into an old friend yesterday.
eka yaitu ekajaguza amagesa namazina agokusima itaka,Our family always celebrated the harvest with a dance that thanks the earth.
atangatagaine bakitunzi kiguzi omukuru,The sales team presented to a major client.
nyinenkuru nyowe kuruka naija ebibo eby'akatale kumara emyaka nyingi,My grandmother will weave baskets for the market for many years.
Nsabira amadiini goona omugisa-itwena tuli ba baana Ruhanga omu.,I pray for peace among all religions-we're all children of the same God.
ntangainege wange munywani owaira ijo,I ran into an old friend yesterday.
embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire,The wild dog will chase the impala for miles until it tired out.
nkasiga ekihemeheme kandi nakisindika kandi hamutimbagano ijo,I draw a funny cartoon and posted it on social media yesterday.
"y'omusomo gunu, nitwegesa abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura,We have buried our dead in the ground where our ancestors rest.
enyange ekeemerra eterekeriire mumaizi agatahamire,The stood perfectly still in the shallow
omulimi ayombire omusiri gwamuhogo wiiki ehwaire,The farmer weeds his cassava field last week.
irwaro rikatekaho obujanjabi abaine enda,The clinic provided prenatal care for expectant mothers.
Balimire amawinde nibakozesa karakita.,They have plowed the fields using a tractor.
omusaija naija kuteka sente omumasamba,He will invest in a real estate investment
"mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
akahuka nikaija kujanjara mubantu muno,The virus will widely circulate in the community.
omumwaka gw'enkumi ibiri asaatu tufunire okukeha kwingi muno hakusisika kwobuhanwa,"By 2030, we achieve a significant reduction in the loss of biodiversity."
tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi,There will be nothing worse than stepping in a puddle with on.
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The crowd will cheer for the band to play one more song.
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water scarcity will affect agricultural production in the region.
omunya gucikize omukira gwako kandi katoroka hali ekinyonyi,The skink has wiggled its tail and escaped from the bird's grasp.
"nkaba ntakunihira ngu nisobora okugura eka yange, baitu ndi hanu, nitekaho omukono hakipapura wiiki ekwija","I never thought l'd be able to buy mu own home, but here l am, signing the papers next week."
tukazika baitu abafu omwitaka nambere baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
birubatire ebihuka hamu omurukara bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying crumbs back to their nest.
nyirukire mwamunwani wange omukuru ijo,I have run into an old friend yesterday.
akatunga okwimukiza ha mulimo,He received a raise at work.
ninyija kusabira obusinge omumadini gona-ntwena tuli baana baruhanga omu,I will pray for peace among all religions-we're all children of the same God.
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water will affect agricultural production the region.
"kakuba isomero lyakubulize obusinge, tekerezamu haba kakuba haliyo omulingo gundi gwona","If school made you miserable, consider whether there's another way."
abaire omukazi nakorra mukeeto kumara emyaka atkabaire CFO,She works in the accounting department for years before she became CFO.
ebizina hamu byenzarwa n'okucekeca n'orunyege bibaire mokijaguzo,Traditional music and has danced accompained ceremonies.
embina yomukisaka ekairukya empara habwa mairu nyingiho kuhirya obuyajwahire,The wild dog chased the impala for miles until it tired out.
nkasabira obusinge omumadini gona- ntwena tuli baana baruhanga,I prayed for peace among all religions-we're all children of the same God.
bakwesoroleza abantu omuka y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
irwaro rigagira eryahuro ry'ebitabu byabarwaire ebirukukwataho obwomezi bwabo,hospital has had a patient library with health information.
naija omulimi kwombera omusirigwe gwamuhogo wiiki ekwija,The farmer will weed his cassava field next week.
nkasunga ekituru kyomutini nikyoleka ngu kikagamba oruganikyo rw'omukama owamani ijo,I watch a shadow puppet show that told the story of a great king yesterday.
ekihemeheme nkatera kandi nakisindika hamutimbagano ijo,I have drawn a funny cartoon and posted it on social media yesterday.
irwaro ritaireho obujanjabi bw'abzaire enda abaine,The clinic has provided prenatal care for expectant mothers.
okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali,The reforestation project will bring back wildlife that had disappeared from the area.
tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi,There will be nothing worse than stepping in a puddle with socks on.
